IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
185.117.149.7,50479,172.31.65.25,445,6,0.0,656,886,7,7,31,4293940,0,Benign
172.31.68.10,0,38.29.169.223,0,1,0.0,68,0,1,0,0,0,0,Benign
172.31.64.19,50890,224.0.0.252,5355,17,0.0,122,0,2,0,0,4294549,0,Benign
172.31.65.38,49806,192.82.242.21,443,6,0.0,656,1536,8,10,223,4294890,0,Benign
172.31.69.6,62236,172.31.0.2,53,17,5.126,69,117,1,1,0,4294966,0,Benign
213.202.230.37,39447,172.31.66.9,3389,6,0.0,1920,1951,14,9,219,4290870,0,Benign
172.31.66.26,50279,172.31.0.2,53,17,5.126,142,198,2,2,0,4294920,0,Benign
172.31.64.27,60290,172.31.0.2,53,17,0.0,128,470,2,2,0,4294931,0,Benign
172.31.67.57,64009,172.31.0.2,53,17,0.0,72,128,1,1,0,4294954,0,Benign
172.31.69.13,50789,64.30.228.118,443,6,0.0,326,131,3,3,222,4294838,1,Infilteration
172.31.67.122,61319,172.31.0.2,53,17,0.0,68,129,1,1,0,4294966,0,Benign
172.31.64.36,49976,151.101.129.69,443,6,0.0,834,4590,8,8,218,4294861,0,Benign
201.229.10.109,60656,172.31.66.26,3389,6,0.0,1560,1950,10,8,222,4292153,0,Benign
172.31.67.8,49265,169.254.169.254,80,6,7.0,373,700,5,5,219,4294966,0,Benign
172.31.67.78,50547,173.194.53.203,443,6,91.241,11272,457160,212,327,31,4294735,0,Benign
18.219.5.43,61327,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
172.31.65.56,0,224.0.0.22,0,2,0.0,200,0,5,0,0,4294611,0,Benign
172.31.69.25,80,18.219.193.20,41636,6,0.0,25315,0,106,0,27,0,0,Benign
172.31.65.40,57716,172.31.0.2,53,17,0.0,62,218,1,1,0,4294954,0,Benign
172.31.68.25,52037,104.152.169.38,443,6,0.0,933,5620,10,11,219,4294773,0,Benign
172.31.69.24,50813,172.31.69.17,3546,6,0.0,44,0,1,0,2,0,0,Benign
