IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
172.31.69.25,80,18.219.193.20,49058,6,0.0,9520,0,38,0,27,0,0,Benign
172.31.64.29,65167,172.31.0.2,53,17,0.0,65,141,1,1,0,4294965,0,Benign
172.31.64.46,51695,69.172.216.111,443,6,0.0,1806,3655,8,7,27,4294857,0,Benign
172.31.66.26,61247,172.31.0.2,53,17,5.126,71,87,1,1,0,4294966,0,Benign
172.31.65.18,51362,13.33.164.211,443,6,91.178,126,126,2,2,24,4294889,0,Benign
172.31.69.6,63873,18.219.211.138,8080,6,131.7,538,341,5,5,219,4294954,1,Bot
172.31.67.52,53623,54.81.202.245,443,6,91.178,1559,5093,15,15,219,4234139,0,Benign
172.31.69.25,80,18.219.193.20,55710,6,0.0,7166,0,29,0,27,0,0,Benign
42.112.16.126,53591,172.31.67.16,445,6,0.0,498,342,5,4,30,4294197,0,Benign
18.218.55.126,53545,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
172.31.64.19,50144,104.92.1.79,443,6,0.0,1500,22883,20,27,219,4237327,0,Benign
18.218.55.126,61061,172.31.69.25,80,6,0.0,40,0,1,0,20,0,1,DDoS attacks-LOIC-HTTP
172.31.69.16,54826,172.31.0.2,53,17,5.126,188,556,3,3,0,0,1,Infilteration
69.16.232.48,59546,172.31.67.89,3389,6,0.0,1480,1873,8,7,222,4293812,0,Benign
172.31.65.34,50906,72.21.91.29,80,6,7.0,1575,2360,17,16,26,4176717,0,Benign
172.31.64.80,3389,193.111.198.61,4960,6,88.0,40,0,1,0,20,0,0,Benign
5.101.40.105,54705,172.31.65.107,3389,6,0.0,1476,1873,8,7,222,4293240,0,Benign
18.219.193.20,39242,172.31.69.25,80,6,0.0,3479,0,27,0,27,0,1,DoS attacks-Hulk
172.31.69.26,57318,172.31.0.2,53,17,0.0,150,270,2,2,0,4294940,0,Benign
