IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
172.31.67.62,51783,212.77.98.9,443,6,91.0,172,132,4,3,211,4291132,0,Benign
111.73.45.178,14419,172.31.64.8,8089,6,0.0,40,0,1,0,2,0,0,Benign
172.31.67.16,50689,67.227.156.183,443,6,0.0,891,460,7,7,223,4289589,0,Benign
172.31.66.17,49674,13.89.190.129,443,6,91.125,153,165,2,1,24,4294642,0,Benign
122.154.103.130,57665,172.31.65.37,445,6,0.0,585,344,5,4,30,4294007,0,Benign
18.217.165.70,51280,172.31.69.25,80,6,0.0,334,0,2,0,24,0,1,DoS attacks-Slowloris
172.31.65.117,51530,173.194.184.41,443,6,91.124,5674,458205,91,328,31,4294750,0,Benign
172.31.68.4,54347,172.31.0.2,53,17,0.0,68,167,1,1,0,4294965,0,Benign
172.31.64.35,49786,209.85.202.154,443,6,91.126,237,120,4,3,25,4294865,0,Benign
54.36.122.139,45794,172.31.65.9,8545,6,0.0,40,0,1,0,2,0,0,Benign
172.31.67.59,51127,172.31.0.2,53,17,0.0,64,80,1,1,0,4294966,0,Benign
213.202.230.223,27806,172.31.64.114,3389,6,0.0,1913,1951,14,9,219,4290803,0,Benign
172.31.66.57,49328,172.31.0.2,53,17,0.0,62,154,1,1,0,4294954,0,Benign
172.31.67.107,54762,172.31.0.2,53,17,5.119,69,85,1,1,0,4294966,0,Benign
172.31.69.25,21,18.221.219.4,59578,6,0.0,40,0,1,0,20,0,0,Benign
172.31.66.34,63436,172.31.0.2,53,17,0.0,71,87,1,1,0,4294966,0,Benign
18.219.9.1,64546,172.31.69.25,80,6,0.0,40,0,1,0,20,0,1,DDoS attacks-LOIC-HTTP
172.31.0.2,53,172.31.67.62,62087,17,0.0,106,0,1,0,0,0,0,Benign
103.70.205.209,49487,172.31.64.100,445,6,0.0,585,344,5,4,30,4293893,0,Benign
172.31.65.6,52634,172.31.0.2,53,17,0.0,72,88,1,1,0,4294966,0,Benign
18.217.165.70,38110,172.31.69.25,80,6,0.0,60,0,1,0,24,0,1,DoS attacks-Slowloris
172.31.64.121,51355,172.31.0.2,53,17,0.0,68,84,1,1,0,4294966,0,Benign
172.31.67.47,59709,172.31.0.2,53,17,5.126,79,175,1,1,0,4294967,0,Benign
172.31.67.125,52341,151.101.202.110,443,6,0.0,126,86,2,1,24,4294905,0,Benign
13.58.98.64,47626,172.31.69.25,22,6,0.0,3220,0,25,0,27,0,1,SSH-Bruteforce
18.216.200.189,62004,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
172.31.64.8,52724,31.13.65.36,443,6,91.119,237,277,4,5,29,4294942,0,Benign
172.31.64.49,54948,172.31.0.2,53,17,5.126,82,98,1,1,0,4294966,0,Benign
193.19.118.97,53121,172.31.67.78,3389,6,0.0,1364,1721,8,7,222,4293029,0,Benign
172.31.65.76,50530,23.218.62.53,443,6,0.0,1601,15081,22,27,31,4179647,0,Benign
172.31.64.19,51727,172.217.7.131,443,6,91.126,924,4883,10,9,223,4294760,0,Benign
172.31.65.5,60699,172.31.0.2,53,17,0.0,70,86,1,1,0,4294966,0,Benign
118.174.3.186,65445,172.31.67.7,445,6,0.0,578,342,7,4,30,4294161,0,Benign
62.1.169.9,53156,172.31.65.56,3389,6,0.0,1460,1869,8,7,30,4292725,0,Benign
172.31.69.25,22,13.58.98.64,34456,6,0.0,3765,0,21,0,27,0,0,Benign
172.31.65.122,50786,216.58.217.67,443,6,91.126,126,126,2,2,24,4294904,0,Benign
172.31.64.13,54722,172.31.0.2,53,17,5.178,105,233,1,1,0,4294966,0,Benign
172.31.67.111,64536,172.31.0.2,53,17,0.0,68,170,1,1,0,4294966,0,Benign
172.31.69.25,80,18.219.5.43,56683,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.67.99,50775,216.58.198.78,443,6,91.126,237,160,4,4,25,4294559,0,Benign
172.31.67.31,60407,172.31.0.2,53,17,5.178,104,232,1,1,0,4294966,0,Benign
172.31.64.97,61740,172.31.0.2,53,17,0.0,91,123,1,1,0,4294966,0,Benign
172.31.66.107,57394,172.31.0.2,53,17,0.0,60,76,1,1,0,4294967,0,Benign
193.111.198.10,41104,172.31.69.24,3389,6,0.0,1844,804,11,10,219,4291492,0,Benign
172.31.69.25,80,18.219.32.43,55677,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.64.8,53059,172.31.0.2,53,17,5.119,67,95,1,1,0,4294966,0,Benign
172.31.65.118,57080,172.31.0.2,53,17,5.126,63,79,1,1,0,4294967,0,Benign
172.31.65.83,64880,172.31.0.2,53,17,0.0,63,139,1,1,0,4294966,0,Benign
172.31.64.17,57048,172.31.0.2,53,17,0.0,67,166,1,2,0,4294795,0,Benign
139.162.126.103,39057,172.31.65.28,53,17,5.0,57,0,1,0,0,0,0,Benign
213.202.230.219,32355,172.31.67.10,3389,6,0.0,1974,2103,13,9,219,4291068,0,Benign
172.31.69.22,33160,172.31.0.2,53,17,0.0,71,0,1,0,0,0,0,Benign
172.31.65.83,3389,213.202.230.223,24414,6,88.0,40,0,1,0,20,0,0,Benign
193.111.198.66,53893,172.31.67.121,3389,6,0.0,1914,1991,14,10,219,4291018,0,Benign
172.31.64.124,51516,172.31.0.2,53,17,0.0,254,492,4,4,0,0,0,Benign
156.67.114.122,63538,172.31.66.20,445,6,41.0,132,132,3,3,23,4294832,0,Benign
172.31.64.14,58880,172.31.0.2,53,17,5.239,73,89,1,1,0,4294967,0,Benign
212.237.4.25,41691,172.31.64.29,9998,6,0.0,40,0,1,0,2,0,0,Benign
172.31.66.54,57313,172.31.0.2,53,17,0.0,128,128,2,2,0,4294899,0,Benign
18.219.211.138,48304,172.31.69.25,80,6,0.0,388,0,1,0,24,0,1,DoS attacks-GoldenEye
172.31.65.16,51632,172.31.0.2,53,17,0.0,120,312,2,2,0,4294848,0,Benign
172.31.64.100,56430,172.31.0.2,53,17,0.0,69,175,1,1,0,4294965,0,Benign
172.31.64.37,63703,172.31.0.2,53,17,5.12,71,120,1,1,0,4294965,0,Benign
13.59.126.31,45254,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
172.31.69.25,80,18.219.32.43,50594,6,0.0,1136,0,4,0,27,0,0,Benign
193.111.198.63,23978,172.31.65.118,3389,6,0.0,1979,815,14,9,219,4290937,0,Benign
172.31.64.19,54256,172.31.0.2,53,17,5.126,69,97,1,1,0,4294946,0,Benign
172.31.65.13,49515,54.192.193.78,443,6,91.178,969,4183,10,9,31,4294886,0,Benign
217.182.172.139,43839,172.31.65.6,8545,6,0.0,40,0,1,0,2,0,0,Benign
18.221.219.4,58274,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
172.31.66.108,53542,172.31.0.2,53,17,0.0,59,75,1,1,0,4294967,0,Benign
193.111.198.70,46207,172.31.67.107,3389,6,0.0,1877,1951,13,9,219,4290907,0,Benign
172.31.65.118,3389,213.202.230.219,3240,6,88.0,40,0,1,0,20,0,0,Benign
172.31.69.24,49927,172.217.9.206,80,6,7.126,1135,1450,17,15,219,4178909,0,Benign
172.31.68.4,51589,172.31.0.2,53,17,5.126,73,137,1,1,0,4294966,0,Benign
172.31.67.6,55861,172.31.0.2,53,17,0.0,61,125,1,1,0,4294966,0,Benign
193.111.198.63,39043,172.31.66.28,3389,6,0.0,1932,724,13,8,219,4290979,0,Benign
18.219.211.138,39248,172.31.69.25,80,6,0.0,580,0,5,0,30,0,1,DoS attacks-GoldenEye
13.58.98.64,55186,172.31.69.25,22,6,0.0,3148,0,23,0,27,0,1,SSH-Bruteforce
172.31.66.91,52765,209.85.202.95,443,6,91.126,126,86,2,1,24,4294811,0,Benign
172.31.69.8,49357,172.31.0.2,53,17,0.0,68,174,1,1,0,4294942,0,Benign
1.32.208.25,38925,172.31.64.81,3306,6,20.0,40,0,1,0,2,0,0,Benign
84.202.188.233,56425,172.31.68.5,23,6,77.0,40,0,1,0,2,0,0,Benign
77.72.82.96,56855,172.31.64.27,8160,6,0.0,40,0,1,0,2,0,0,Benign
172.31.67.35,49542,23.52.91.27,80,6,7.0,887,2462,11,11,27,4241210,0,Benign
18.217.165.70,44884,172.31.69.25,80,6,0.0,2770,0,13,0,26,0,1,DoS attacks-Slowloris
50.78.235.65,64565,172.31.66.116,3389,6,0.0,1464,1953,8,9,30,4275643,0,Benign
172.31.69.25,80,18.219.193.20,60598,6,0.0,3557,0,14,0,27,0,0,Benign
151.101.34.2,443,172.31.66.19,50773,6,91.0,719,0,11,0,25,4236866,0,Benign
172.31.65.38,60436,172.31.0.2,53,17,0.0,67,123,1,1,0,4294876,0,Benign
172.31.64.119,57997,172.31.0.2,53,17,0.0,190,204,3,2,0,0,0,Benign
172.31.67.57,57074,172.31.0.2,53,17,0.0,72,355,1,1,0,4294953,0,Benign
138.197.208.100,52190,172.31.65.42,3629,17,0.0,44,0,1,0,0,0,0,Benign
18.219.211.138,41426,172.31.69.25,80,6,0.0,52,0,1,0,20,0,1,DoS attacks-GoldenEye
