IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
172.31.67.6,54318,172.31.0.2,53,17,0.0,62,94,1,1,0,4294966,0,Benign
172.31.68.19,59577,172.31.0.2,53,17,0.0,64,146,1,1,0,4294966,0,Benign
172.31.67.23,63656,172.31.0.2,53,17,0.0,65,193,1,1,0,4294966,0,Benign
213.202.230.232,16492,172.31.65.59,3389,6,0.0,1948,724,14,8,219,4290973,0,Benign
172.31.66.26,50732,172.31.0.2,53,17,0.0,61,221,1,1,0,4294966,0,Benign
172.31.69.25,21,13.59.126.31,50874,6,0.0,40,0,1,0,20,0,0,Benign
172.31.65.96,61260,172.31.0.2,53,17,0.0,68,84,1,1,0,4294966,0,Benign
213.202.230.222,19342,172.31.68.23,3389,6,0.0,1960,724,14,8,219,4290890,0,Benign
13.59.126.31,48516,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
172.31.66.113,3389,213.202.230.217,21927,6,88.0,40,0,1,0,20,0,0,Benign
172.31.67.41,61886,172.31.0.2,53,17,5.126,122,178,2,2,0,4294901,0,Benign
172.31.67.10,64018,172.31.0.2,53,17,0.0,63,157,1,1,0,4294964,0,Benign
172.31.67.62,59861,209.85.164.234,443,17,188.124,392277,11262379,4166,8403,0,4227330,0,Benign
18.219.5.43,52333,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
18.221.219.4,56534,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
77.72.82.135,49997,172.31.65.10,3260,6,0.0,40,0,1,0,2,0,0,Benign
172.31.65.108,52820,172.31.0.2,53,17,0.0,63,130,1,1,0,4294943,0,Benign
79.174.248.227,63040,172.31.67.61,445,6,0.0,581,340,5,4,30,4294501,0,Benign
172.31.66.26,60893,172.31.0.2,53,17,0.0,68,167,1,1,0,4294966,0,Benign
172.31.69.25,80,18.218.229.235,50813,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.66.94,52933,172.31.0.2,53,17,5.24,75,203,1,1,0,4294967,0,Benign
172.31.67.57,52448,172.31.0.2,53,17,5.126,69,155,1,1,0,4294966,0,Benign
172.31.67.81,63941,172.31.0.2,53,17,0.0,61,93,1,1,0,4294967,0,Benign
5.157.7.187,56051,172.31.64.119,3389,6,0.0,1460,1873,8,7,222,4292594,0,Benign
172.31.64.31,51173,178.255.83.1,80,6,7.0,647,1070,5,5,27,4294835,0,Benign
18.219.9.1,56979,172.31.69.25,80,6,0.0,40,0,1,0,20,0,1,DDoS attacks-LOIC-HTTP
212.92.120.238,43690,172.31.68.9,3389,6,0.0,1476,1913,8,8,222,4290399,0,Benign
172.31.69.25,21,18.221.219.4,40642,6,0.0,40,0,1,0,20,0,0,Benign
186.202.139.157,62348,172.31.64.39,445,6,0.0,498,342,5,4,30,4294431,0,Benign
172.31.69.25,80,18.219.32.43,54244,6,0.0,1136,0,4,0,27,0,0,Benign
213.202.230.207,39413,172.31.65.126,3389,6,0.0,1972,2103,13,9,219,4291015,0,Benign
172.31.67.50,52208,52.213.79.172,443,6,91.178,1339,6039,10,12,26,4294617,0,Benign
193.111.198.10,27921,172.31.66.123,3389,6,0.0,1974,2103,13,9,219,4291248,0,Benign
172.31.69.25,80,18.219.9.1,64350,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.65.8,59371,172.31.0.2,53,17,0.0,70,183,1,1,0,4294965,0,Benign
18.216.200.189,58881,172.31.69.25,80,6,0.0,192,0,4,0,218,0,1,DDoS attacks-LOIC-HTTP
172.31.67.24,60883,172.31.0.2,53,17,0.0,68,129,1,1,0,4294966,0,Benign
172.31.69.25,80,52.14.136.135,62678,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.66.115,52015,209.85.203.101,443,6,91.126,237,40,4,1,25,4294871,0,Benign
122.54.147.241,50444,172.31.64.52,445,6,0.0,707,528,6,5,30,4293919,0,Benign
172.31.68.8,52412,172.31.0.2,53,17,0.0,78,206,1,1,0,4294967,0,Benign
13.59.126.31,48166,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
213.202.230.219,36698,172.31.67.10,3389,6,0.0,2031,2103,14,9,219,4291106,0,Benign
18.219.193.20,58956,172.31.69.25,80,6,0.0,5643,0,48,0,27,0,1,DoS attacks-Hulk
172.31.64.19,52168,172.31.0.2,53,17,0.0,152,356,2,2,0,4294818,0,Benign
172.31.65.16,3389,213.202.230.222,49370,6,88.0,40,0,1,0,20,0,0,Benign
172.31.66.57,54193,172.31.0.2,53,17,0.0,118,182,2,2,0,4294928,0,Benign
66.45.81.53,50573,172.31.69.23,3389,6,0.0,1460,1869,8,7,30,4293557,0,Benign
212.92.117.95,60445,172.31.65.14,3389,6,0.0,1559,1984,9,9,222,4291892,0,Benign
