IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
172.31.66.41,50134,209.85.202.95,443,6,91.126,126,126,2,2,24,4294811,0,Benign
18.221.219.4,58446,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
172.31.65.34,64902,172.31.0.2,53,17,0.0,84,169,1,1,0,4294966,0,Benign
172.31.65.10,50721,169.254.169.254,80,6,7.0,309,403,5,4,27,4289279,0,Benign
172.31.64.58,50265,169.254.169.254,80,6,7.0,373,700,5,5,219,4294959,0,Benign
96.233.49.71,60352,172.31.68.19,3389,6,0.0,1480,1873,8,7,30,4293739,0,Benign
172.31.67.82,50935,35.186.249.84,443,6,91.126,1305,27475,13,32,30,4285025,0,Benign
93.80.5.4,54882,172.31.67.62,445,6,0.0,585,344,5,4,30,4294527,0,Benign
172.31.68.13,55229,172.217.9.202,443,6,91.239,1604,6867,10,13,218,4294517,0,Benign
172.31.69.25,21,13.59.126.31,52936,6,0.0,40,0,1,0,20,0,0,Benign
172.31.64.27,50946,172.31.0.2,53,17,0.0,116,320,2,2,0,4294902,0,Benign
5.39.219.93,50994,172.31.64.11,3389,6,0.0,1470,2033,8,11,222,4288729,0,Benign
172.31.67.78,52537,172.31.0.2,53,17,0.0,70,135,1,1,0,4294948,0,Benign
18.218.115.60,61189,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
172.31.65.37,64466,172.31.0.2,53,17,5.119,67,95,1,1,0,4294949,0,Benign
172.31.69.24,41787,172.31.69.5,10215,6,0.0,44,0,1,0,2,0,0,Benign
27.207.27.103,1286,172.31.65.5,23,6,77.0,40,0,1,0,2,0,0,Benign
172.31.69.25,80,18.219.211.138,50638,6,0.0,1188,0,4,0,27,0,0,Benign
190.73.154.183,50880,172.31.64.33,445,6,41.0,132,132,3,3,23,4294807,0,Benign
96.233.49.71,52932,172.31.66.16,3389,6,0.0,1464,1873,8,7,30,4293727,0,Benign
18.221.219.4,46714,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
172.31.67.121,3389,213.202.230.222,2636,6,88.0,40,0,1,0,20,0,0,Benign
172.31.69.26,53718,172.31.0.2,53,17,0.0,67,83,1,1,0,4294967,0,Benign
18.219.5.43,57008,172.31.69.25,80,6,0.0,40,0,1,0,20,0,1,DDoS attacks-LOIC-HTTP
172.31.66.20,51828,54.148.143.136,443,6,91.178,1441,3870,14,14,219,4234402,0,Benign
5.101.40.43,56577,172.31.68.18,3389,6,0.0,1476,1873,8,7,222,4293295,0,Benign
172.31.65.51,54528,172.31.0.2,53,17,0.0,129,197,2,2,0,4285963,0,Benign
172.31.69.24,47635,172.31.69.17,90,6,0.0,44,0,1,0,2,0,0,Benign
96.233.49.71,64403,172.31.64.124,3389,6,0.0,1464,1873,8,7,30,4293722,0,Benign
172.31.67.125,50405,172.31.0.2,53,17,0.0,65,162,1,1,0,4294965,0,Benign
172.31.66.48,51349,23.36.69.189,443,6,0.0,3199,2300,24,23,223,4177509,0,Benign
18.221.219.4,35804,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
172.31.66.113,3389,193.111.198.10,39173,6,88.0,40,0,1,0,20,0,0,Benign
172.31.65.44,57093,172.31.0.2,53,17,0.0,110,238,2,2,0,4294928,0,Benign
23.218.62.30,443,172.31.65.30,51075,6,91.0,16512,6768,74,32,24,4178736,0,Benign
172.31.69.24,60219,172.31.69.13,1121,6,0.0,44,0,1,0,2,0,0,Benign
5.188.9.25,50099,172.31.66.9,39086,6,0.0,40,0,1,0,2,0,0,Benign
172.31.64.81,51546,205.210.187.194,443,6,0.0,823,4575,7,10,223,4283900,0,Benign
213.202.230.232,23526,172.31.66.123,3389,6,0.0,2008,2183,14,11,219,4290835,0,Benign
172.31.69.25,80,18.216.200.189,55459,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.67.18,54897,104.28.20.184,443,6,91.22,126,86,2,1,24,4294889,0,Benign
66.212.179.70,60090,172.31.65.50,3389,6,0.0,1596,1869,11,7,30,4289782,0,Benign
172.31.66.12,3389,193.111.198.62,37667,6,88.0,40,0,1,0,20,0,0,Benign
172.31.64.121,63163,172.31.0.2,53,17,0.0,198,422,3,3,0,0,0,Benign
27.191.235.90,19884,172.31.64.21,22,6,92.0,48,0,1,0,2,0,0,Benign
