IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
172.31.69.25,80,18.219.193.20,33924,6,0.0,19084,0,77,0,27,0,0,Benign
185.222.211.110,19127,172.31.66.7,3389,6,0.0,1494,2033,9,11,222,4273785,0,Benign
212.92.108.54,59639,172.31.66.46,3389,6,0.0,1380,1721,8,7,222,4292912,0,Benign
50.78.235.65,56479,172.31.67.107,3389,6,0.0,1384,1721,8,7,30,4293784,0,Benign
172.31.66.8,51122,23.36.32.229,443,6,91.0,237,151,4,3,29,4294934,0,Benign
13.59.126.31,34316,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
172.31.68.21,56504,172.31.0.2,53,17,0.0,73,89,1,1,0,4294966,0,Benign
172.31.66.49,138,172.31.66.127,138,17,0.0,244,0,1,0,0,0,0,Benign
172.31.66.25,63136,172.31.0.2,53,17,5.126,71,131,1,1,0,4294947,0,Benign
172.31.69.16,53657,172.31.0.2,53,17,5.119,196,302,3,3,0,0,1,Infilteration
172.31.65.36,62078,172.31.0.2,53,17,0.0,75,91,1,1,0,4294966,0,Benign
172.31.66.77,59825,172.31.0.2,53,17,0.0,136,334,2,2,0,4294933,0,Benign
172.31.65.13,50478,209.85.202.149,443,6,91.126,868,3695,9,9,26,4294210,0,Benign
195.2.253.98,57662,172.31.66.20,3389,6,0.0,1476,1873,8,7,222,4293013,0,Benign
172.31.69.25,21,13.59.126.31,37900,6,0.0,40,0,1,0,20,0,0,Benign
172.31.68.30,64425,172.31.0.2,53,17,0.0,204,501,3,3,0,4293919,0,Benign
172.31.64.124,60075,172.31.0.2,53,17,0.0,121,232,2,2,0,0,0,Benign
172.31.69.24,63764,172.31.69.16,1024,6,0.0,44,0,1,0,2,0,0,Benign
172.31.66.5,51810,172.31.0.2,53,17,0.0,62,94,1,1,0,4294966,0,Benign
172.31.65.5,55367,172.31.0.2,53,17,5.178,90,122,1,1,0,4294966,0,Benign
172.31.65.109,56512,172.31.0.2,53,17,0.0,124,308,2,2,0,4294822,0,Benign
172.31.65.36,49672,13.89.185.175,443,6,91.125,153,165,2,1,24,4294889,0,Benign
172.31.69.25,21,13.59.126.31,58764,6,0.0,40,0,1,0,20,0,0,Benign
172.31.65.35,55107,172.31.0.2,53,17,0.0,72,226,1,1,0,4294953,0,Benign
18.219.193.20,33534,172.31.69.25,80,6,0.0,1279,0,11,0,27,0,1,DoS attacks-Hulk
172.31.65.109,56207,172.31.0.2,53,17,0.0,62,154,1,1,0,4294953,0,Benign
172.31.66.11,55848,172.31.0.2,53,17,5.126,60,156,1,1,0,4294965,0,Benign
