IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
172.31.69.25,21,13.59.126.31,36536,6,0.0,40,0,1,0,20,0,0,Benign
172.31.67.52,55393,23.196.99.149,443,6,0.0,2751,2238,20,19,223,4178880,0,Benign
172.31.67.18,58719,172.31.0.2,53,17,5.126,79,107,1,1,0,4294966,0,Benign
172.31.67.20,51216,172.31.0.2,53,17,5.124,61,143,1,1,0,4294966,0,Benign
5.101.40.105,56418,172.31.64.38,3389,6,0.0,1460,1873,8,7,222,4293280,0,Benign
172.31.66.25,58777,172.31.0.2,53,17,5.119,146,178,2,2,0,4294937,0,Benign
172.31.65.96,65364,172.31.0.2,53,17,0.0,118,212,2,2,0,4294936,0,Benign
172.31.64.19,57526,172.31.0.2,53,17,0.0,71,127,1,1,0,4294965,0,Benign
172.31.65.39,51609,216.58.211.162,443,6,91.126,126,126,2,2,24,4294811,0,Benign
172.31.69.25,80,18.219.193.20,45600,6,0.0,32481,0,135,0,27,0,0,Benign
172.31.65.59,3389,213.202.230.223,18577,6,88.0,40,0,1,0,20,0,0,Benign
5.101.40.105,49471,172.31.67.107,3389,6,0.0,1364,1801,8,9,222,4292918,0,Benign
213.202.230.144,23766,172.31.64.4,3389,6,0.0,1961,724,14,8,219,4291100,0,Benign
172.31.69.25,80,18.219.193.20,50268,6,0.0,9624,0,40,0,27,0,0,Benign
172.31.64.31,53471,172.31.0.2,53,17,0.0,61,125,1,1,0,4294966,0,Benign
112.53.225.212,14000,172.31.69.8,6485,6,0.0,44,0,1,0,18,0,0,Benign
172.31.66.96,63982,172.31.0.2,53,17,0.0,57,89,1,1,0,4294966,0,Benign
172.31.68.4,50627,31.13.65.36,443,6,91.119,3809,5504,17,20,218,4285394,0,Benign
212.92.117.45,64381,172.31.66.46,3389,6,0.0,1380,1721,8,7,222,4293035,0,Benign
172.31.64.119,58982,172.31.0.2,53,17,0.0,65,125,1,1,0,4294966,0,Benign
54.37.81.2,56631,172.31.65.9,8545,6,0.0,40,0,1,0,2,0,0,Benign
172.31.64.114,59281,172.31.0.2,53,17,0.0,64,142,1,1,0,4294966,0,Benign
172.31.64.19,58097,172.31.0.2,53,17,0.0,69,130,1,1,0,4294954,0,Benign
172.31.69.25,80,18.217.165.70,37760,6,0.0,52,0,1,0,16,0,0,Benign
172.31.66.46,49673,172.31.0.2,53,17,5.126,78,94,1,1,0,4294966,0,Benign
172.31.66.38,54108,172.31.0.2,53,17,0.0,68,84,1,1,0,4294967,0,Benign
172.31.69.25,80,18.219.211.138,49592,6,0.0,878,0,4,0,27,0,0,Benign
172.31.66.17,50099,52.22.209.206,443,6,91.178,1680,6298,15,15,219,4234275,0,Benign
5.188.11.111,58492,172.31.67.70,7700,6,0.0,40,0,1,0,2,0,0,Benign
213.202.230.143,4653,172.31.65.79,3389,6,0.0,1916,1951,14,9,219,4290773,0,Benign
172.31.69.25,80,18.219.193.20,44546,6,0.0,32481,0,135,0,27,0,0,Benign
172.31.65.73,50112,169.254.169.254,80,6,7.0,309,403,5,4,219,4289710,0,Benign
165.132.169.106,58712,172.31.64.80,3389,6,0.0,1480,2033,8,11,30,4279737,0,Benign
172.31.64.97,62345,172.31.0.2,53,17,0.0,114,256,2,2,0,4294938,0,Benign
172.31.66.17,54568,172.31.0.2,53,17,0.0,201,477,3,3,0,0,0,Benign
212.92.116.6,59580,172.31.67.48,3389,6,0.0,1543,1965,9,9,30,4292149,0,Benign
212.92.121.57,62194,172.31.66.46,3389,6,0.0,1380,1721,8,7,222,4292752,0,Benign
172.31.65.16,51568,216.58.198.78,443,6,91.126,126,86,2,1,24,4294827,0,Benign
151.236.38.169,62687,172.31.66.113,3389,6,0.0,1520,1873,9,7,222,4293167,0,Benign
113.120.105.230,53378,172.31.66.25,445,6,41.0,164,152,3,3,23,4294723,0,Benign
185.216.140.53,32474,172.31.66.15,110,6,2.0,180,0,3,0,2,4291967,0,Benign
172.31.69.25,80,18.219.9.1,62125,6,0.0,1136,0,4,0,27,0,0,Benign
114.86.88.5,53405,172.31.66.103,5432,6,19.0,40,0,1,0,2,0,0,Benign
13.58.98.64,37344,172.31.69.25,22,6,0.0,3164,0,23,0,27,0,1,SSH-Bruteforce
213.202.230.226,6996,172.31.66.116,3389,6,0.0,1911,764,13,9,219,4291134,0,Benign
172.31.69.25,33895,5.8.48.13,45174,6,0.0,40,0,1,0,20,0,0,Benign
62.210.77.163,5065,172.31.65.13,15060,17,0.0,432,0,1,0,0,0,0,Benign
18.221.219.4,53186,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
172.31.66.40,51315,172.31.0.2,53,17,0.0,70,86,1,1,0,4294966,0,Benign
80.241.219.91,60842,172.31.66.28,3389,6,0.0,1664,3145,12,9,30,4290422,0,Benign
