IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
172.31.67.62,50351,104.36.115.86,80,6,7.0,212,1735,5,7,219,4294601,0,Benign
172.31.64.45,50836,34.211.98.116,443,6,91.178,118,40,1,1,24,4294896,0,Benign
172.31.65.83,51981,104.19.192.102,443,6,91.22,126,86,2,1,24,4294895,0,Benign
172.31.65.16,63456,172.31.0.2,53,17,0.0,116,294,2,2,0,4294737,0,Benign
172.31.64.16,53513,52.86.201.208,443,6,91.178,126,86,2,1,24,4294889,0,Benign
172.31.69.25,21,18.221.219.4,47206,6,0.0,40,0,1,0,20,0,0,Benign
172.31.68.9,53881,172.31.0.2,53,17,0.0,70,86,1,1,0,4294967,0,Benign
172.31.67.62,52873,40.97.147.210,443,6,91.219,1289,8501,7,10,218,4294756,0,Benign
172.31.65.75,49797,172.31.0.2,53,17,5.126,120,312,2,2,0,4293945,0,Benign
172.31.66.53,49238,172.31.0.2,53,17,5.126,72,88,1,1,0,4294967,0,Benign
172.31.66.37,54787,172.31.0.2,53,17,0.0,81,161,1,1,0,4294966,0,Benign
172.31.64.37,50281,216.58.218.230,443,6,91.126,126,86,2,1,24,4294905,0,Benign
172.31.66.25,53291,172.31.0.2,53,17,0.0,70,86,1,1,0,4294966,0,Benign
172.31.65.37,54883,104.28.20.184,443,6,91.22,923,5279,10,10,223,4294804,0,Benign
172.31.68.9,0,23.67.250.135,0,1,0.0,68,0,1,0,0,0,0,Benign
191.101.167.235,41976,172.31.65.75,8545,6,0.0,40,0,1,0,2,0,0,Benign
172.31.66.28,49801,74.125.192.156,443,6,91.126,126,126,2,2,24,4294889,0,Benign
172.31.69.25,21,18.221.219.4,54112,6,0.0,40,0,1,0,20,0,0,Benign
172.31.65.77,57182,23.15.7.107,443,6,0.0,10025,0,229,0,31,0,0,Benign
172.31.69.25,22,13.58.98.64,39902,6,0.0,3869,0,23,0,27,0,0,Benign
172.31.64.80,49632,172.31.0.2,53,17,0.0,69,154,1,1,0,4294955,0,Benign
18.218.229.235,54412,172.31.69.25,80,6,0.0,40,0,1,0,20,0,1,DDoS attacks-LOIC-HTTP
212.92.116.6,64723,172.31.67.4,3389,6,0.0,1476,1913,8,8,30,4282572,0,Benign
172.31.64.27,49998,172.217.7.230,443,6,91.126,126,86,2,1,24,4294904,0,Benign
172.31.64.60,59013,172.31.0.2,53,17,0.0,51,122,1,1,0,4294966,0,Benign
172.31.67.23,50686,35.186.249.84,443,6,91.126,1827,1003,10,11,26,4288588,0,Benign
172.31.67.58,54118,172.31.0.2,53,17,0.0,61,141,1,1,0,4294947,0,Benign
172.31.65.30,54624,172.31.0.2,53,17,5.119,73,89,1,1,0,4294966,0,Benign
172.31.69.25,80,18.218.11.51,49472,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.69.25,21,18.221.219.4,36868,6,0.0,40,0,1,0,20,0,0,Benign
172.31.66.61,3389,213.202.230.143,24867,6,88.0,40,0,1,0,20,0,0,Benign
172.31.67.14,55505,172.31.0.2,53,17,0.0,60,156,1,1,0,4294933,0,Benign
172.31.69.25,21,18.221.219.4,41304,6,0.0,40,0,1,0,20,0,0,Benign
172.31.69.25,80,18.218.55.126,63004,6,0.0,1136,0,4,0,27,0,0,Benign
125.71.5.36,58688,172.31.68.15,445,6,0.0,494,338,5,4,30,4294211,0,Benign
172.31.69.25,80,18.218.115.60,61267,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.65.32,52524,172.31.0.2,53,17,5.12,69,85,1,1,0,4294967,0,Benign
18.221.219.4,37294,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
172.31.67.82,50134,54.192.91.195,443,6,91.178,1382,38401,11,32,26,4293691,0,Benign
172.31.69.25,21,18.221.219.4,53604,6,0.0,40,0,1,0,20,0,0,Benign
60.250.107.3,64563,172.31.68.23,3389,6,0.0,1520,1873,9,7,30,4290531,0,Benign
172.31.64.44,3389,213.202.230.144,19150,6,88.0,40,0,1,0,20,0,0,Benign
172.31.69.25,21,18.221.219.4,57688,6,0.0,40,0,1,0,20,0,0,Benign
213.202.230.226,20449,172.31.64.21,3389,6,0.0,1950,1991,15,10,219,4290995,0,Benign
172.31.65.51,55733,172.31.0.2,53,17,0.0,61,150,1,1,0,4294799,0,Benign
172.31.65.77,50460,64.30.224.172,443,6,0.0,81,0,2,0,16,0,0,Benign
18.218.229.235,61294,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
185.222.211.110,4337,172.31.65.39,3389,6,0.0,1510,1873,9,7,222,4291921,0,Benign
172.31.64.114,50367,169.254.169.254,80,6,7.0,425,752,6,6,27,0,0,Benign
172.31.64.26,57137,172.31.0.2,53,17,0.0,116,294,2,2,0,4294885,0,Benign
173.70.186.202,38633,172.31.67.59,3389,6,0.0,1404,1721,9,7,30,4293085,0,Benign
172.31.65.30,55115,172.31.0.2,53,17,0.0,144,176,2,2,0,4294922,0,Benign
172.31.66.121,58948,172.31.0.2,53,17,0.0,63,191,1,1,0,4294966,0,Benign
172.31.65.5,51360,151.101.34.109,443,6,91.0,86,40,1,1,28,4294949,0,Benign
172.31.66.87,55839,172.31.0.2,53,17,5.233,120,312,2,2,0,4294938,0,Benign
196.52.84.30,64804,172.31.64.26,3389,6,0.0,1460,1873,8,7,222,4292937,0,Benign
221.226.226.133,58471,172.31.64.27,23,6,77.0,40,0,1,0,2,0,0,Benign
172.31.67.76,50698,172.217.9.206,443,6,91.126,1466,33279,15,32,26,4294094,0,Benign
172.31.67.92,54220,23.218.53.197,443,6,91.14,5116,86162,40,80,223,4176278,0,Benign
173.167.113.37,63460,172.31.67.59,3389,6,0.0,1424,1721,9,7,222,4292823,0,Benign
172.31.69.25,80,18.218.115.60,56633,6,0.0,1136,0,4,0,27,0,0,Benign
77.72.82.96,58197,172.31.66.100,7170,6,0.0,40,0,1,0,2,0,0,Benign
172.31.65.38,54325,104.17.146.111,443,6,91.22,126,86,2,1,24,4294891,0,Benign
207.74.3.44,64942,172.31.65.77,445,6,0.0,1048,0,8,0,27,0,0,Benign
202.181.205.234,58995,172.31.65.45,3389,6,0.0,1520,1873,9,7,222,4292156,0,Benign
172.31.68.13,53947,52.48.181.63,443,6,91.178,12400,1000,25,25,24,4185811,0,Benign
172.31.66.19,54885,172.31.0.2,53,17,0.0,128,384,2,2,0,4294937,0,Benign
180.243.140.126,61059,172.31.67.123,445,6,0.0,656,875,7,7,31,4293634,0,Benign
172.31.69.24,63764,172.31.69.16,2007,6,0.0,44,0,1,0,2,0,0,Benign
172.31.66.26,49591,172.31.0.2,53,17,0.0,150,270,2,2,0,4294841,0,Benign
172.31.69.25,22,13.58.98.64,35380,6,0.0,3765,0,21,0,27,0,0,Benign
172.31.64.42,3389,213.202.230.206,22465,6,88.0,40,0,1,0,20,0,0,Benign
172.31.66.7,52491,172.31.0.2,53,17,0.0,73,89,1,1,0,4294967,0,Benign
172.31.66.42,49866,23.62.6.17,443,6,0.0,734,4284,9,8,31,4289870,0,Benign
172.31.67.16,50568,31.13.65.36,443,6,91.119,178,172,3,2,24,4294869,0,Benign
172.31.67.82,50833,34.207.47.54,443,6,91.178,1832,7445,18,19,27,4224345,0,Benign
172.31.64.27,51519,130.211.38.145,443,6,91.126,434,1199,3,5,24,4294893,0,Benign
23.218.62.30,443,172.31.65.30,50605,6,91.0,7094,3397,38,20,24,4180597,0,Benign
77.72.82.92,0,172.31.69.28,0,1,0.0,68,0,1,0,0,0,0,Benign
172.31.65.108,3389,213.202.230.232,42891,6,88.0,40,0,1,0,20,0,0,Benign
172.31.65.16,50070,169.254.169.254,80,6,7.0,360,455,5,5,27,4294965,0,Benign
172.31.65.39,51578,72.167.239.239,80,6,7.0,679,2558,6,7,223,4289951,0,Benign
185.222.211.42,54311,172.31.69.22,3429,6,0.0,80,0,2,0,6,0,0,Benign
172.31.64.42,49770,216.58.211.168,443,6,91.126,237,40,4,1,25,4294870,0,Benign
18.219.193.20,41472,172.31.69.25,80,6,0.0,18063,0,143,0,27,0,1,DoS attacks-Hulk
172.31.65.118,3389,195.22.126.116,15204,6,88.0,40,0,1,0,20,0,0,Benign
172.31.65.33,51823,216.24.224.136,443,6,0.0,799,4603,11,9,219,4289551,0,Benign
172.31.66.116,3389,213.202.230.223,19774,6,88.0,40,0,1,0,20,0,0,Benign
172.31.69.25,80,18.216.24.42,53769,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.69.24,63764,172.31.69.16,8290,6,0.0,44,0,1,0,2,0,0,Benign
