IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
18.219.5.43,52730,172.31.69.25,80,6,0.0,192,0,4,0,218,0,1,DDoS attacks-LOIC-HTTP
172.31.65.59,65186,172.31.0.2,53,17,5.126,65,105,1,1,0,4294966,0,Benign
172.31.66.37,51162,172.31.0.2,53,17,0.0,204,501,3,3,0,4293906,0,Benign
18.221.219.4,36168,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
172.31.69.25,80,18.219.9.1,63615,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.65.6,65062,172.31.0.2,53,17,0.0,75,91,1,1,0,4294966,0,Benign
172.31.65.18,52654,172.31.0.2,53,17,0.0,142,254,2,2,0,4294950,0,Benign
172.31.64.26,50910,199.16.156.41,443,6,91.12,1436,5321,12,14,26,4294750,0,Benign
23.62.6.23,0,172.31.64.46,0,1,0.0,68,0,1,0,0,0,0,Benign
172.31.65.76,50730,172.31.0.2,53,17,0.0,68,84,1,1,0,4294966,0,Benign
172.31.65.126,64908,172.31.0.2,53,17,0.0,63,79,1,1,0,4294966,0,Benign
172.31.67.10,58147,172.31.0.2,53,17,5.119,74,90,1,1,0,4294966,0,Benign
13.58.98.64,55250,172.31.69.25,22,6,0.0,3132,0,23,0,27,0,1,SSH-Bruteforce
172.31.67.101,56353,172.31.0.2,53,17,5.231,69,85,1,1,0,4294967,0,Benign
172.31.69.25,80,18.219.193.20,59858,6,0.0,32481,0,135,0,27,0,0,Benign
172.31.64.52,49801,172.31.0.2,53,17,0.0,122,224,2,2,0,4294867,0,Benign
172.31.65.83,3389,213.202.230.223,5050,6,88.0,40,0,1,0,20,0,0,Benign
172.31.66.41,60578,172.31.0.2,53,17,0.0,81,147,1,1,0,4294966,0,Benign
13.59.126.31,42896,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
18.216.24.42,60601,172.31.69.25,80,6,0.0,192,0,4,0,218,0,1,DDoS attacks-LOIC-HTTP
197.45.126.126,64331,172.31.67.104,445,6,0.0,656,875,7,7,31,4294128,0,Benign
213.202.230.232,57348,172.31.66.123,3389,6,0.0,2006,2103,14,9,219,4290883,0,Benign
18.219.211.138,54914,172.31.69.25,80,6,0.0,704,0,5,0,30,0,1,DoS attacks-GoldenEye
172.31.65.40,53699,172.31.0.2,53,17,0.0,69,85,1,1,0,4294966,0,Benign
172.31.69.25,80,18.219.5.43,57036,6,0.0,1136,0,4,0,27,0,0,Benign
202.29.26.249,49227,172.31.67.104,445,6,41.0,92,52,2,1,18,4294710,0,Benign
172.31.65.35,50665,169.254.169.254,80,6,7.0,40,40,1,1,17,4294967,0,Benign
172.31.66.121,51529,40.121.144.177,443,6,0.0,2879,28789,14,27,27,4288910,0,Benign
190.109.164.68,54634,172.31.67.8,3389,6,0.0,1572,3086,10,8,30,4292626,0,Benign
172.31.67.6,51007,34.193.24.97,443,6,91.178,2236,6154,15,17,219,4229836,0,Benign
172.31.64.36,50253,169.254.169.254,80,6,7.0,360,455,5,5,219,4294804,0,Benign
5.101.40.105,54644,172.31.64.19,3389,6,0.0,1476,1913,8,8,222,4270656,0,Benign
207.74.3.44,62928,172.31.65.77,445,6,0.0,1054,0,8,0,27,0,0,Benign
172.31.65.39,51719,172.31.0.2,53,17,0.0,58,74,1,1,0,4294966,0,Benign
172.31.67.21,3389,213.202.230.219,21275,6,88.0,40,0,1,0,20,0,0,Benign
172.31.69.25,21,18.221.219.4,42762,6,0.0,40,0,1,0,20,0,0,Benign
172.31.64.119,57724,172.31.0.2,53,17,0.0,67,135,1,1,0,4294966,0,Benign
69.16.232.48,60512,172.31.67.124,3389,6,0.0,1488,1721,11,7,222,4292771,0,Benign
172.31.65.79,62686,172.31.0.2,53,17,5.126,70,130,1,1,0,4294966,0,Benign
172.31.67.53,51593,172.31.0.2,53,17,5.119,73,89,1,1,0,4294966,0,Benign
172.31.66.103,51538,216.58.211.162,443,6,91.126,126,86,2,1,24,4294811,0,Benign
172.31.69.25,80,18.218.229.235,53393,6,0.0,1136,0,4,0,27,0,0,Benign
217.8.94.188,52307,172.31.64.93,445,6,0.0,498,342,5,4,30,4294393,0,Benign
178.23.135.90,56199,172.31.64.121,3389,6,0.0,1420,1721,9,7,30,4292308,0,Benign
96.16.79.82,443,172.31.65.77,56059,6,0.0,6008,0,11,0,27,0,0,Benign
172.31.65.108,51075,202.102.90.109,80,6,7.0,172,92,4,2,211,4289150,0,Benign
13.58.98.64,37150,172.31.69.25,22,6,0.0,3116,0,23,0,27,0,1,SSH-Bruteforce
172.31.69.8,52289,172.31.0.2,53,17,0.0,70,86,1,1,0,4294966,0,Benign
172.31.65.108,3389,213.202.230.232,10579,6,88.0,40,0,1,0,20,0,0,Benign
172.31.68.23,60789,172.31.0.2,53,17,0.0,68,167,1,1,0,4294966,0,Benign
18.219.193.20,35866,172.31.69.25,80,6,0.0,4534,0,38,0,27,0,1,DoS attacks-Hulk
172.31.67.17,49673,65.52.108.206,443,6,0.0,154,206,2,2,24,4294811,0,Benign
18.219.193.20,33758,172.31.69.25,80,6,0.0,13766,0,108,0,27,0,1,DoS attacks-Hulk
181.214.87.12,50948,172.31.69.5,7884,6,0.0,40,0,1,0,2,0,0,Benign
172.31.66.41,50471,68.67.178.197,443,6,0.0,2634,7399,15,12,27,4282722,0,Benign
172.31.65.5,52907,23.218.54.7,443,6,0.0,766,7037,10,10,223,4289237,0,Benign
172.31.64.85,52861,74.125.197.104,443,6,91.126,1965,4940,14,17,218,4293774,0,Benign
172.31.64.38,51959,169.254.169.254,80,6,7.0,373,700,5,5,27,4294966,0,Benign
18.219.9.1,61788,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
172.31.66.41,55979,172.31.0.2,53,17,5.126,70,130,1,1,0,4294965,0,Benign
172.31.66.37,50039,172.31.0.2,53,17,0.0,140,334,2,2,0,4294888,0,Benign
172.31.64.49,50017,104.42.26.228,443,6,91.212,838,4811,7,7,218,4293741,0,Benign
172.31.64.31,50959,23.6.77.252,443,6,0.0,1636,6955,23,22,31,4177868,0,Benign
172.31.66.49,59316,172.31.0.2,53,17,5.2120000000000015,81,239,1,1,0,4294746,0,Benign
213.202.230.232,59850,172.31.67.59,3389,6,0.0,1910,1951,14,9,219,4290906,0,Benign
