IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
213.202.230.143,48927,172.31.65.48,3389,6,0.0,1991,2103,13,9,219,4290710,0,Benign
18.219.5.43,54740,172.31.69.25,80,6,0.0,40,0,1,0,20,0,1,DDoS attacks-LOIC-HTTP
212.92.112.11,3942,172.31.66.69,3389,6,0.0,1463,1832,9,9,222,4292606,0,Benign
172.31.67.6,55148,216.58.198.66,443,6,91.126,1560,5399,12,13,218,4294215,0,Benign
172.31.64.27,50113,172.217.7.202,443,6,91.126,126,126,2,2,24,4294905,0,Benign
5.101.40.105,57836,172.31.68.25,3389,6,0.0,1476,1873,8,7,222,4293258,0,Benign
172.31.0.2,53,172.31.69.27,43713,17,0.0,133,0,1,0,0,0,0,Benign
13.59.126.31,57058,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
172.31.67.9,3389,213.202.230.207,31446,6,88.0,40,0,1,0,20,0,0,Benign
172.31.66.19,3389,213.202.230.206,8506,6,88.0,40,0,1,0,20,0,0,Benign
172.31.66.53,50795,172.31.0.2,53,17,0.0,76,92,1,1,0,4294966,0,Benign
18.219.32.43,59516,172.31.69.25,80,6,0.0,40,0,1,0,20,0,1,DDoS attacks-LOIC-HTTP
193.111.198.63,38378,172.31.65.14,3389,6,0.0,1970,2103,13,9,219,4290982,0,Benign
118.89.143.166,60254,172.31.67.29,445,6,41.0,132,132,3,3,23,4294658,0,Benign
172.31.68.23,52190,13.33.37.163,443,6,91.178,126,86,2,1,24,4294889,0,Benign
172.31.64.26,51107,172.31.0.2,53,17,0.0,67,123,1,1,0,4294948,0,Benign
172.31.67.29,63662,172.31.0.2,53,17,0.0,63,127,1,1,0,4294966,0,Benign
172.31.69.18,22,131.202.242.193,9642,6,0.0,2912,0,4,0,24,0,0,Benign
172.31.64.52,3389,213.202.230.222,46381,6,88.0,40,0,1,0,20,0,0,Benign
172.31.69.25,80,18.216.24.42,57164,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.66.37,64589,172.31.0.2,53,17,5.119,67,83,1,1,0,4294966,0,Benign
172.31.65.18,61465,172.31.0.2,53,17,5.126,69,97,1,1,0,4294966,0,Benign
172.31.65.13,3389,213.202.230.217,59394,6,88.0,40,0,1,0,20,0,0,Benign
37.46.246.28,59044,172.31.66.41,3389,6,0.0,1500,1873,9,7,30,4292086,0,Benign
172.31.69.25,80,18.219.193.20,39760,6,0.0,6015,0,25,0,27,0,0,Benign
66.17.123.196,59958,172.31.64.38,3389,6,0.0,1464,1873,8,7,222,4293610,0,Benign
190.204.158.50,56596,172.31.66.123,445,6,0.0,707,550,6,5,30,4294503,0,Benign
172.31.67.8,50244,72.21.91.29,80,6,7.0,1613,2360,18,16,219,4179226,0,Benign
13.59.126.31,45790,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
172.31.64.15,63612,172.31.0.2,53,17,0.0,118,300,2,2,0,4294755,0,Benign
213.202.230.223,38053,172.31.64.114,3389,6,0.0,1919,1951,14,9,219,4291099,0,Benign
172.31.67.111,50852,206.188.192.136,443,6,0.0,758,2324,9,9,27,4289270,0,Benign
172.31.69.24,63053,172.31.69.9,9220,6,0.0,88,0,2,0,2,4294029,0,Benign
172.31.66.38,53277,172.31.0.2,53,17,5.126,72,100,1,1,0,4294965,0,Benign
172.31.69.25,80,18.219.193.20,51590,6,0.0,32481,0,135,0,27,0,0,Benign
172.31.66.91,53782,23.46.60.173,443,6,0.0,126,86,2,1,24,4294748,0,Benign
172.31.65.118,3389,193.111.198.63,54993,6,88.0,40,0,1,0,20,0,0,Benign
172.31.66.17,54476,172.31.0.2,53,17,5.239,142,254,2,2,0,4294923,0,Benign
172.31.65.37,52425,172.31.0.2,53,17,0.0,63,91,1,1,0,4294965,0,Benign
172.31.67.21,3389,213.202.230.222,52479,6,88.0,40,0,1,0,20,0,0,Benign
172.31.65.79,3389,213.202.230.143,52968,6,88.0,40,0,1,0,20,0,0,Benign
5.101.40.105,49504,172.31.65.79,3389,6,0.0,1364,1721,8,7,222,4293256,0,Benign
172.31.65.6,52582,172.31.0.2,53,17,5.119,67,95,1,1,0,4294949,0,Benign
213.202.230.223,16859,172.31.64.114,3389,6,0.0,1916,1991,14,10,219,4290962,0,Benign
172.31.65.115,59325,169.254.169.254,80,6,7.0,309,403,5,4,219,4288754,0,Benign
77.72.82.96,55182,172.31.66.5,6034,6,0.0,40,0,1,0,2,0,0,Benign
213.202.230.207,6156,172.31.67.9,3389,6,0.0,1916,1951,14,9,219,4291025,0,Benign
45.252.54.26,57838,172.31.69.9,445,6,0.0,585,344,5,4,30,4294112,0,Benign
114.24.117.173,50852,172.31.64.8,445,6,0.0,498,342,5,4,30,4294367,0,Benign
172.31.69.5,52570,172.31.0.2,53,17,5.126,63,159,1,1,0,4294967,1,Infilteration
172.31.67.41,49399,172.31.0.2,53,17,0.0,77,138,1,1,0,4294944,0,Benign
213.202.230.223,17927,172.31.66.25,3389,6,0.0,1921,724,13,8,219,4290986,0,Benign
172.31.66.12,50629,52.1.90.207,443,6,91.178,722,3388,9,6,219,4289722,0,Benign
172.31.64.119,59363,172.31.0.2,53,17,0.0,60,117,1,1,0,4294893,0,Benign
172.31.65.20,63929,172.31.0.2,53,17,0.0,65,125,1,1,0,4294966,0,Benign
172.31.69.23,50480,199.38.167.128,443,6,0.0,936,4964,9,17,223,4283934,0,Benign
18.221.219.4,56196,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
172.31.69.25,80,18.219.193.20,39882,6,0.0,32421,0,134,0,27,0,0,Benign
172.31.66.12,63453,172.31.0.2,53,17,0.0,64,171,1,1,0,4294792,0,Benign
172.31.69.25,21,18.221.219.4,41972,6,0.0,40,0,1,0,20,0,0,Benign
172.31.67.124,51222,169.254.169.254,80,6,7.0,425,752,6,6,27,0,0,Benign
0.0.0.0,53872,0.0.0.0,5355,17,0.0,140,0,2,0,0,4294557,0,Benign
172.31.65.38,52249,172.31.0.2,53,17,0.0,61,152,1,1,0,4294824,0,Benign
13.59.126.31,57736,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
193.111.198.66,40092,172.31.64.89,3389,6,88.0,92,52,2,1,214,4294841,0,Benign
172.31.69.9,3389,193.111.198.69,55329,6,88.0,40,0,1,0,20,0,0,Benign
18.218.55.126,63543,172.31.69.25,80,6,0.0,40,0,1,0,20,0,1,DDoS attacks-LOIC-HTTP
172.31.69.25,21,18.221.219.4,37764,6,0.0,40,0,1,0,20,0,0,Benign
5.228.114.94,62073,172.31.65.25,445,6,0.0,707,528,6,5,30,4294436,0,Benign
172.31.66.20,61651,172.31.0.2,53,17,0.0,68,167,1,1,0,4294966,0,Benign
172.31.67.91,52198,172.31.0.2,53,17,0.0,59,186,1,1,0,4294965,0,Benign
172.31.66.20,49185,172.31.0.2,53,17,0.0,136,232,2,2,0,4294916,0,Benign
172.31.69.25,22,13.58.98.64,54822,6,0.0,3869,0,23,0,27,0,0,Benign
172.31.69.24,62852,172.31.69.16,1087,6,0.0,44,0,1,0,2,0,0,Benign
78.129.171.143,63656,172.31.65.107,3389,6,0.0,1496,1873,8,7,30,4293422,0,Benign
207.74.3.44,65121,172.31.65.77,139,6,0.0,88,0,2,0,6,0,0,Benign
172.31.67.62,51953,23.36.33.160,443,6,0.0,710,5932,9,9,223,4293311,0,Benign
172.31.64.42,3389,193.111.198.63,38896,6,88.0,40,0,1,0,20,0,0,Benign
172.31.68.10,60374,172.31.0.2,53,17,0.0,68,84,1,1,0,4294967,0,Benign
172.31.69.25,80,18.218.229.235,58338,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.69.25,21,18.221.219.4,60688,6,0.0,40,0,1,0,20,0,0,Benign
13.59.126.31,50842,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
118.174.147.62,51099,172.31.64.101,3389,6,0.0,1480,1873,8,7,30,4292373,0,Benign
172.31.68.8,61825,172.31.0.2,53,17,0.0,116,320,2,2,0,4294912,0,Benign
18.218.55.126,62194,172.31.69.25,80,6,0.0,40,0,1,0,20,0,1,DDoS attacks-LOIC-HTTP
172.31.69.25,21,18.221.219.4,33148,6,0.0,40,0,1,0,20,0,0,Benign
213.202.230.143,31132,172.31.65.48,3389,6,0.0,2010,2143,14,10,219,4290690,0,Benign
172.31.69.16,60735,172.31.0.2,53,17,0.0,193,469,3,3,0,0,0,Benign
172.31.69.8,52840,151.101.200.166,443,6,0.0,1564,5066,14,13,222,4225303,1,Infilteration
66.17.123.196,58793,172.31.65.40,3389,6,0.0,1464,1873,8,7,222,4293698,0,Benign
118.182.18.239,53611,172.31.66.98,3389,6,0.0,1416,1869,7,7,30,4291829,0,Benign
213.202.230.219,30938,172.31.64.8,3389,6,0.0,1964,764,14,9,219,4290390,0,Benign
5.188.11.111,45043,172.31.64.93,3050,6,0.0,40,0,1,0,2,0,0,Benign
18.218.11.51,51541,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
122.226.191.12,51707,172.31.65.99,445,6,41.0,132,132,3,3,23,4294646,0,Benign
172.31.66.46,49652,151.101.32.134,443,6,0.0,891,483,7,7,31,4289811,0,Benign
172.31.69.25,80,18.219.193.20,36628,6,0.0,8369,0,34,0,27,0,0,Benign
172.31.67.6,51145,212.199.163.170,443,6,91.0,152,120,3,3,214,4293472,0,Benign
172.31.69.26,52122,185.167.164.43,443,6,91.0,237,160,4,4,25,4294676,0,Benign
172.31.65.37,50938,172.31.0.2,53,17,5.239,66,118,1,1,0,4294965,0,Benign
213.202.230.232,55164,172.31.65.108,3389,6,0.0,2006,2103,14,9,219,4290878,0,Benign
172.31.65.50,53868,172.31.0.2,53,17,0.0,79,164,1,1,0,4294966,0,Benign
172.31.69.6,56665,172.31.0.2,53,17,0.0,74,142,1,1,0,4294966,0,Benign
212.92.122.36,56371,172.31.66.37,3389,6,0.0,1460,1873,8,7,30,4292983,0,Benign
18.216.200.189,49266,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
172.31.64.27,50923,54.230.36.144,443,6,91.178,126,86,2,1,24,4294889,0,Benign
13.59.126.31,57292,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
172.31.69.25,80,18.216.24.42,54368,6,0.0,1136,0,4,0,27,0,0,Benign
212.92.116.6,54156,172.31.66.116,3389,6,0.0,1650,2064,9,10,30,4277948,0,Benign
18.218.115.60,54877,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
172.31.0.2,53,172.31.69.21,46691,17,0.0,120,0,1,0,0,0,0,Benign
172.31.67.122,59412,172.31.0.2,53,17,0.0,59,122,1,1,0,4294966,0,Benign
172.31.65.23,50445,169.254.169.254,80,6,7.0,360,455,5,5,219,4294966,0,Benign
18.221.219.4,54412,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
203.77.252.163,63362,172.31.67.18,445,6,0.0,581,420,5,6,30,4293666,0,Benign
172.31.69.6,60121,172.31.0.2,53,17,0.0,126,241,2,2,0,0,1,Infilteration
172.31.66.56,50123,13.33.81.58,443,6,91.178,2662,109792,43,80,218,4294621,0,Benign
195.146.59.69,53444,172.31.68.11,3389,6,0.0,1560,1873,10,7,222,4289922,0,Benign
172.31.69.5,51432,209.85.202.97,443,6,91.126,126,86,2,1,24,4294811,1,Infilteration
193.111.198.62,12187,172.31.67.70,3389,6,0.0,1974,2103,13,9,219,4290873,0,Benign
172.31.64.29,51578,169.254.169.254,80,6,7.0,373,700,5,5,219,4294966,0,Benign
18.218.229.235,52022,172.31.69.25,80,6,0.0,192,0,4,0,218,0,1,DDoS attacks-LOIC-HTTP
91.204.199.233,50123,172.31.67.16,445,6,41.0,132,132,3,3,23,4294794,0,Benign
172.31.69.25,80,18.219.5.43,55963,6,0.0,1136,0,4,0,27,0,0,Benign
13.59.126.31,34074,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
5.101.40.105,59955,172.31.64.52,3389,6,0.0,1380,1721,8,7,222,4293292,0,Benign
172.31.69.25,22,13.58.98.64,53116,6,0.0,3869,0,23,0,27,0,0,Benign
103.46.12.151,63859,172.31.67.99,3389,6,0.0,1480,2033,8,11,30,4277287,0,Benign
172.31.67.52,58352,172.31.0.2,53,17,0.0,64,80,1,1,0,4294967,0,Benign
5.101.40.43,63625,172.31.68.15,3389,6,0.0,1456,1869,8,7,30,4293277,0,Benign
172.31.69.25,21,18.221.219.4,39654,6,0.0,40,0,1,0,20,0,0,Benign
172.31.66.16,50951,172.31.0.2,53,17,0.0,67,128,1,1,0,4294966,0,Benign
172.31.66.77,51783,72.21.91.29,80,6,7.0,2091,3148,19,16,218,4180495,0,Benign
172.31.65.84,57937,172.31.0.2,53,17,0.0,68,132,1,1,0,4294948,0,Benign
172.31.64.47,3389,213.202.230.221,44592,6,88.0,40,0,1,0,20,0,0,Benign
172.31.69.25,21,18.221.219.4,56726,6,0.0,40,0,1,0,20,0,0,Benign
172.31.69.25,80,18.219.32.43,55280,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.69.24,58631,172.31.69.16,3889,6,0.0,44,0,1,0,2,0,0,Benign
172.31.64.31,58236,172.31.0.2,53,17,0.0,72,200,1,1,0,4294966,0,Benign
172.31.69.25,21,18.221.219.4,60536,6,0.0,40,0,1,0,20,0,0,Benign
190.39.34.129,56445,172.31.65.6,445,6,0.0,656,875,7,7,31,4294447,0,Benign
172.31.67.21,57123,172.31.0.2,53,17,0.0,64,126,1,1,0,4294954,0,Benign
18.218.229.235,62499,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
223.186.156.184,12451,172.31.66.48,445,6,41.0,132,132,3,3,23,4294624,0,Benign
172.31.65.37,53832,151.101.202.109,443,6,0.0,881,8051,9,11,223,4294907,0,Benign
172.31.68.6,55174,52.84.27.175,443,6,91.24,1257,6030,11,11,218,4294854,0,Benign
172.31.67.72,50192,151.101.32.133,443,6,91.203,1184,11908,11,14,222,4264869,0,Benign
172.31.65.18,52575,172.31.0.2,53,17,5.126,70,130,1,1,0,4294966,0,Benign
