IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
172.31.65.108,56909,209.132.180.180,443,6,91.0,152,0,3,0,194,4285945,0,Benign
172.31.67.101,51151,172.31.0.2,53,17,0.0,70,135,1,1,0,4294966,0,Benign
172.31.67.52,60983,172.31.0.2,53,17,0.0,72,88,1,1,0,4294967,0,Benign
172.31.67.22,49456,169.254.169.254,80,6,7.0,40,40,1,1,17,4294967,0,Benign
172.31.69.25,80,18.218.55.126,60771,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.65.34,52997,169.254.169.254,80,6,7.0,309,403,5,4,27,4290077,0,Benign
172.31.66.16,53211,23.46.60.173,443,6,0.0,126,86,2,1,24,4294800,0,Benign
172.31.69.25,21,13.59.126.31,57644,6,0.0,40,0,1,0,20,0,0,Benign
37.98.241.126,59004,172.31.67.4,445,6,41.0,132,132,3,3,23,4294797,0,Benign
172.31.67.19,52202,172.31.0.2,53,17,5.126,61,178,1,1,0,4294966,0,Benign
190.144.51.253,64346,172.31.66.16,445,6,0.0,585,344,5,4,30,4294431,0,Benign
172.31.64.124,3389,193.111.198.61,29770,6,88.0,40,0,1,0,20,0,0,Benign
172.31.67.24,50678,23.13.154.167,443,6,0.0,721,4224,9,8,223,4289493,0,Benign
189.236.198.113,62441,172.31.65.77,3389,6,0.0,1384,0,8,0,222,0,0,Benign
177.189.207.220,33501,172.31.68.11,23,6,77.0,40,0,1,0,2,0,0,Benign
195.69.197.154,28822,172.31.64.24,3389,6,0.0,1556,1873,10,7,222,4290180,0,Benign
172.31.69.25,80,18.219.193.20,41658,6,0.0,32421,0,134,0,27,0,0,Benign
172.31.67.52,55458,172.31.0.2,53,17,5.24,74,90,1,1,0,4294966,0,Benign
212.3.106.198,50582,172.31.65.75,3389,6,0.0,1472,1869,8,7,30,4291092,0,Benign
18.219.193.20,52958,172.31.69.25,80,6,0.0,9071,0,60,0,27,0,1,DoS attacks-Hulk
172.31.65.118,52381,72.21.91.29,80,6,7.0,2171,3268,21,19,219,4177561,0,Benign
18.219.193.20,34374,172.31.69.25,80,6,0.0,7078,0,53,0,27,0,1,DoS attacks-Hulk
172.31.68.15,51700,172.31.0.2,53,17,5.126,60,76,1,1,0,4294967,0,Benign
172.31.69.25,80,18.219.9.1,55761,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.64.52,58292,172.31.0.2,53,17,0.0,70,86,1,1,0,4294967,0,Benign
