IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
172.31.68.19,53411,52.85.117.55,443,6,91.178,126,86,2,1,24,4294889,0,Benign
23.225.163.149,1897,172.31.66.108,135,6,0.0,1458,586,7,6,27,4294773,0,Benign
172.31.65.116,3389,213.202.230.217,9440,6,88.0,40,0,1,0,20,0,0,Benign
172.31.65.18,50451,172.31.0.2,53,17,0.0,130,324,2,2,0,4294837,0,Benign
18.221.219.4,42694,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
172.31.67.125,50292,216.58.198.70,443,6,91.126,237,40,4,1,25,4294870,0,Benign
52.14.136.135,59978,172.31.69.25,80,6,0.0,192,0,4,0,218,0,1,DDoS attacks-LOIC-HTTP
172.31.69.25,21,18.221.219.4,59632,6,0.0,40,0,1,0,20,0,0,Benign
24.234.124.9,50255,172.31.64.124,3389,6,0.0,1500,1873,9,7,222,4293289,0,Benign
172.31.67.27,50964,23.36.68.252,443,6,0.0,126,86,2,1,24,4294875,0,Benign
172.31.66.63,50013,172.31.0.2,53,17,0.0,66,194,1,1,0,4294966,0,Benign
0.0.0.0,0,0.0.0.0,0,58,0.0,304,0,4,0,0,4294772,0,Benign
172.31.64.29,53199,172.31.0.2,53,17,0.0,68,153,1,1,0,4294966,0,Benign
18.219.193.20,38974,172.31.69.25,80,6,0.0,1285,0,11,0,27,0,1,DoS attacks-Hulk
116.226.222.102,51461,172.31.66.42,445,6,41.0,52,192,1,4,22,4273934,0,Benign
213.202.230.232,28253,172.31.66.34,3389,6,0.0,2003,724,15,8,219,4291193,0,Benign
172.31.68.15,50057,34.198.112.216,443,6,91.178,237,80,4,2,25,4294955,0,Benign
172.31.67.28,51426,209.85.202.101,80,6,7.126,1647,2236,19,17,27,4177928,0,Benign
18.219.193.20,54386,172.31.69.25,80,6,0.0,3335,0,23,0,27,0,1,DoS attacks-Hulk
172.31.67.125,58339,172.31.0.2,53,17,0.0,77,109,1,1,0,4294966,0,Benign
213.202.230.206,24220,172.31.67.14,3389,6,0.0,1877,1991,13,10,219,4290960,0,Benign
189.85.165.46,54189,172.31.67.83,3389,6,0.0,1520,1873,9,7,222,4292215,0,Benign
162.220.52.77,53605,172.31.67.120,3389,6,0.0,1700,2123,10,10,222,4290921,0,Benign
172.31.64.8,3389,213.202.230.226,23303,6,88.0,40,0,1,0,20,0,0,Benign
111.254.53.155,55606,172.31.66.41,445,6,0.0,703,546,6,5,30,4294126,0,Benign
172.31.64.21,54534,172.31.0.2,53,17,0.0,67,83,1,1,0,4294966,0,Benign
172.31.69.25,80,18.219.193.20,43450,6,0.0,32481,0,135,0,27,0,0,Benign
172.31.69.8,54715,172.31.0.2,53,17,5.119,134,166,2,2,0,4293355,1,Infilteration
172.31.69.25,21,18.221.219.4,40820,6,0.0,40,0,1,0,20,0,0,Benign
172.31.66.16,49671,13.89.185.175,443,6,91.125,154,166,2,1,24,4294889,0,Benign
18.218.11.51,60839,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
93.183.216.136,62870,172.31.64.14,3389,6,0.0,1516,1913,9,8,30,4281695,0,Benign
172.31.65.118,54020,23.13.154.167,443,6,91.0,274,307,6,6,29,4270833,0,Benign
172.31.67.123,59452,172.31.0.2,53,17,0.0,138,294,2,2,0,0,0,Benign
191.205.44.54,62933,172.31.66.123,23,6,77.0,40,0,1,0,2,0,0,Benign
172.31.66.123,60195,172.31.0.2,53,17,0.0,154,276,2,2,0,4294938,0,Benign
172.31.66.103,49364,13.33.164.167,443,6,91.234,6011,374999,125,265,26,4294283,0,Benign
213.202.230.206,55951,172.31.64.29,3389,6,0.0,1955,724,14,8,219,4291136,0,Benign
172.31.69.25,22,13.58.98.64,40140,6,0.0,3869,0,23,0,27,0,0,Benign
13.58.98.64,43284,172.31.69.25,22,6,0.0,3148,0,23,0,27,0,1,SSH-Bruteforce
172.31.64.14,49415,172.31.0.2,53,17,5.126,65,81,1,1,0,4294929,0,Benign
172.31.65.108,50335,68.67.178.132,443,6,0.0,900,2503,8,11,219,4282930,0,Benign
172.31.69.25,21,18.221.219.4,34560,6,0.0,40,0,1,0,20,0,0,Benign
172.31.67.118,62667,224.0.0.252,5355,17,0.0,98,0,2,0,0,4294547,0,Benign
172.31.69.23,55025,13.33.76.177,443,6,91.178,237,80,4,2,25,4294850,0,Benign
172.31.67.16,50185,172.217.17.131,443,6,91.126,126,86,2,1,24,4294826,0,Benign
172.31.67.18,50617,172.31.0.2,53,17,0.0,72,226,1,1,0,4294964,0,Benign
172.31.67.31,51242,172.31.0.2,53,17,0.0,142,254,2,2,0,4294885,0,Benign
5.101.40.105,58603,172.31.65.8,3389,6,0.0,1460,1873,8,7,222,4293259,0,Benign
172.31.65.55,55605,172.31.0.2,53,17,0.0,56,72,1,1,0,4294808,0,Benign
207.74.3.44,61790,172.31.67.21,445,6,0.0,1058,1173,8,7,31,4293678,0,Benign
172.31.66.37,51958,31.13.65.36,443,6,91.119,178,172,3,2,24,4294869,0,Benign
172.31.67.20,55121,172.31.0.2,53,17,0.0,146,310,2,2,0,4294937,0,Benign
172.31.67.61,61832,172.31.0.2,53,17,5.239,66,118,1,1,0,4294966,0,Benign
172.31.67.48,52625,94.31.29.16,443,6,0.0,913,5502,9,10,218,4294866,0,Benign
172.31.67.86,52325,216.58.198.78,443,6,91.126,1832,4485,14,16,26,4294350,0,Benign
172.31.64.4,50691,74.125.197.99,443,6,91.126,126,86,2,1,24,4294858,0,Benign
13.59.126.31,54486,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
172.31.67.47,53940,31.13.71.36,443,6,91.119,126,86,2,1,24,4294889,0,Benign
172.31.69.25,21,13.59.126.31,33396,6,0.0,40,0,1,0,20,0,0,Benign
193.111.198.62,4663,172.31.64.17,3389,6,0.0,2011,2103,14,9,219,4290919,0,Benign
172.31.65.30,64838,172.31.0.2,53,17,0.0,64,80,1,1,0,4294967,0,Benign
172.31.69.25,80,18.217.165.70,38166,6,0.0,112,0,2,0,18,0,0,Benign
116.212.63.3,55033,172.31.69.26,445,6,41.0,132,132,3,3,23,4294708,0,Benign
172.31.67.47,54524,52.85.95.84,443,6,91.178,126,86,2,1,24,4294748,0,Benign
172.31.69.25,80,18.217.165.70,50700,6,0.0,40,0,1,0,4,0,0,Benign
172.31.66.16,63783,172.31.0.2,53,17,0.0,68,167,1,1,0,4294965,0,Benign
172.31.69.25,80,18.218.115.60,59900,6,0.0,1136,0,4,0,27,0,0,Benign
13.59.126.31,42130,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
172.31.66.8,54556,172.31.0.2,53,17,5.126,71,99,1,1,0,4294966,0,Benign
172.31.64.26,50699,172.31.0.2,53,17,0.0,61,93,1,1,0,4294966,0,Benign
172.31.66.12,51453,23.62.6.11,80,6,7.0,1885,39655,28,41,219,4177150,0,Benign
172.31.69.25,80,18.219.211.138,50344,6,0.0,1188,0,4,0,27,0,0,Benign
13.58.98.64,44540,172.31.69.25,22,6,0.0,3200,0,24,0,27,0,1,SSH-Bruteforce
193.111.198.70,9764,172.31.68.30,3389,6,0.0,382,231,7,5,223,4283174,0,Benign
172.31.67.57,53698,209.85.202.132,443,6,91.126,882,3432,9,8,218,4294357,0,Benign
172.31.68.5,59983,172.31.0.2,53,17,5.126,133,194,2,2,0,0,0,Benign
172.31.69.6,59334,18.219.211.138,8080,6,131.7,538,341,5,5,219,4294955,1,Bot
172.31.69.24,47420,172.31.69.5,616,6,0.0,44,0,1,0,2,0,0,Benign
142.4.211.152,56984,172.31.65.21,3389,6,0.0,1560,1913,10,8,222,4281008,0,Benign
172.31.69.25,80,52.14.136.135,63193,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.66.41,64226,172.31.0.2,53,17,0.0,79,164,1,1,0,4294965,0,Benign
172.31.65.108,53641,172.31.0.2,53,17,5.126,61,89,1,1,0,4294966,0,Benign
172.31.66.57,59062,172.31.0.2,53,17,0.0,71,127,1,1,0,4294954,0,Benign
172.31.66.38,51137,67.227.156.183,443,6,0.0,891,460,7,7,223,4289858,0,Benign
172.31.65.122,51814,130.211.38.145,443,6,91.126,474,1276,4,7,24,4294861,0,Benign
18.219.32.43,58757,172.31.69.25,80,6,0.0,192,0,4,0,218,0,1,DDoS attacks-LOIC-HTTP
172.31.69.25,21,18.221.219.4,33878,6,0.0,40,0,1,0,20,0,0,Benign
172.31.65.116,50402,169.254.169.254,80,6,7.0,412,507,6,6,219,0,0,Benign
195.2.253.111,48505,172.31.68.11,3389,6,0.0,1470,1873,8,7,30,4293033,0,Benign
172.31.67.47,61158,172.31.0.2,53,17,0.0,58,145,1,1,0,4294966,0,Benign
172.31.65.84,61979,172.31.0.2,53,17,0.0,58,152,1,1,0,4294917,0,Benign
78.37.70.230,57758,172.31.66.87,445,6,41.0,132,132,3,3,23,4294824,0,Benign
172.31.65.45,3389,213.202.230.217,25210,6,88.0,40,0,1,0,20,0,0,Benign
199.96.57.6,443,172.31.66.11,52032,6,91.12,98,0,1,0,24,0,0,Benign
5.101.40.105,60446,172.31.67.20,3389,6,0.0,1460,1873,8,7,222,4293259,0,Benign
18.221.219.4,44370,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
31.207.47.94,50329,172.31.64.15,3389,6,0.0,1374,1721,8,7,222,4293336,0,Benign
5.101.40.43,53574,172.31.66.69,3389,6,0.0,1364,1721,8,7,222,4293287,0,Benign
172.31.65.37,53372,54.192.91.83,443,6,91.178,237,80,4,2,25,4294932,0,Benign
213.202.230.37,44220,172.31.65.83,3389,6,0.0,1918,1951,14,9,219,4291106,0,Benign
172.31.67.31,51746,72.21.91.29,80,6,7.0,1139,1532,17,15,219,4179897,0,Benign
172.31.68.30,51733,31.13.65.7,443,6,91.119,1272,20829,12,24,218,4290865,0,Benign
185.129.148.247,58877,172.31.64.20,3389,6,0.0,1872,2103,10,9,219,4293123,0,Benign
172.31.65.56,52836,169.254.169.254,80,6,7.0,40,40,1,1,17,4294967,0,Benign
172.31.66.20,53726,54.85.83.207,443,6,91.178,776,802,5,3,24,4254481,0,Benign
18.219.32.43,62507,172.31.69.25,80,6,0.0,40,0,1,0,20,0,1,DDoS attacks-LOIC-HTTP
172.31.69.24,55816,216.58.211.170,443,6,91.126,237,40,4,1,25,4294869,0,Benign
185.222.211.110,3056,172.31.67.61,3389,6,0.0,1590,1873,11,7,222,4291298,0,Benign
172.31.69.25,80,18.219.32.43,56624,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.69.25,80,18.218.11.51,55524,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.69.16,55552,172.31.0.2,53,17,5.119,132,192,2,2,0,0,0,Benign
172.31.69.24,56404,172.31.69.12,144,6,0.0,44,0,1,0,2,0,0,Benign
18.219.193.20,41662,172.31.69.25,80,6,0.0,6592,0,52,0,27,0,1,DoS attacks-Hulk
172.31.66.25,53525,34.232.225.208,443,6,91.178,894,4566,14,15,219,4234598,0,Benign
172.31.64.42,50962,23.36.32.229,443,6,0.0,126,126,2,2,24,4294801,0,Benign
172.31.65.76,3389,213.202.230.206,22556,6,88.0,40,0,1,0,20,0,0,Benign
172.31.69.25,22,13.58.98.64,47422,6,0.0,3869,0,23,0,27,0,0,Benign
172.31.66.94,51741,172.31.0.2,53,17,0.0,61,134,1,1,0,4294965,0,Benign
172.31.64.14,57763,172.31.0.2,53,17,5.24,74,159,1,1,0,4294944,0,Benign
172.31.66.116,53039,142.0.160.53,443,6,0.0,1712,4751,22,24,219,4179623,0,Benign
172.31.67.58,50252,172.31.0.2,53,17,0.0,68,167,1,1,0,4294966,0,Benign
18.218.55.126,58031,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
18.218.115.60,50637,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
13.59.126.31,42818,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
172.31.65.38,55396,216.58.211.164,443,6,91.126,279,2055,4,6,24,4294662,0,Benign
13.59.126.31,35584,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
185.222.56.84,21296,172.31.65.42,3389,6,0.0,1464,1873,8,7,30,4293299,0,Benign
172.31.67.76,61001,172.31.0.2,53,17,0.0,61,221,1,1,0,4294966,0,Benign
172.31.68.23,56574,172.31.0.2,53,17,0.0,118,280,2,2,0,4294939,0,Benign
172.31.66.115,3389,193.111.198.10,34059,6,88.0,40,0,1,0,20,0,0,Benign
172.31.67.31,55390,172.31.0.2,53,17,5.126,65,185,1,1,0,4294965,0,Benign
82.97.198.153,54019,172.31.67.26,3389,6,0.0,1520,1873,9,7,222,4292970,0,Benign
0.0.0.0,546,0.0.0.0,547,17,0.0,131,0,1,0,0,0,0,Benign
13.58.98.64,36434,172.31.69.25,22,6,0.0,3116,0,23,0,27,0,1,SSH-Bruteforce
172.31.66.37,53151,104.236.143.191,443,6,91.215,993,4244,10,9,223,4294173,0,Benign
172.31.64.100,51764,52.48.181.63,443,6,91.178,13800,1120,28,28,24,4176667,0,Benign
172.31.68.19,50272,172.31.0.2,53,17,0.0,58,160,1,1,0,4294965,0,Benign
172.31.67.14,50211,107.23.201.161,443,6,91.178,3870,4189,17,16,27,4233883,0,Benign
13.59.126.31,44718,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
172.31.67.18,57242,172.31.0.2,53,17,0.0,128,160,2,2,0,4294859,0,Benign
172.31.65.36,53032,54.208.224.103,443,6,91.178,776,802,5,3,24,4254471,0,Benign
172.31.65.108,52148,172.31.0.2,53,17,5.233,72,88,1,1,0,4294967,0,Benign
212.92.120.238,35797,172.31.68.9,3389,6,0.0,1460,1993,8,10,222,4290982,0,Benign
172.31.69.25,80,18.219.32.43,61775,6,0.0,1136,0,4,0,27,0,0,Benign
18.219.211.138,42946,172.31.69.25,80,6,0.0,661,0,5,0,30,0,1,DoS attacks-GoldenEye
193.111.198.61,44145,172.31.64.124,3389,6,0.0,1924,724,13,8,219,4291076,0,Benign
172.31.64.101,62099,172.31.0.2,53,17,5.126,69,133,1,1,0,4294967,0,Benign
213.202.230.222,22709,172.31.65.50,3389,6,0.0,2028,2103,14,9,219,4290971,0,Benign
172.31.69.25,22,13.58.98.64,42898,6,0.0,3869,0,23,0,27,0,0,Benign
172.31.69.25,80,18.219.9.1,58959,6,0.0,1136,0,4,0,27,0,0,Benign
77.72.82.135,52137,172.31.67.118,3516,6,0.0,40,0,1,0,2,0,0,Benign
201.229.10.109,53951,172.31.65.14,3389,6,0.0,1480,1873,8,7,222,4293379,0,Benign
172.31.69.25,21,18.221.219.4,39292,6,0.0,40,0,1,0,20,0,0,Benign
172.31.69.25,80,18.219.193.20,35468,6,0.0,7278,0,31,0,27,0,0,Benign
172.31.65.45,57112,172.31.0.2,53,17,0.0,58,138,1,1,0,4294966,0,Benign
172.31.66.20,52326,209.85.202.148,443,6,91.126,237,80,4,2,25,4294872,0,Benign
172.31.65.37,52341,172.31.0.2,53,17,0.0,70,86,1,1,0,4294966,0,Benign
172.31.65.96,57209,172.31.0.2,53,17,0.0,132,260,2,2,0,4294913,0,Benign
172.31.65.76,51877,169.254.169.254,80,6,7.0,309,403,5,4,27,4288523,0,Benign
172.31.67.7,65379,172.31.0.2,53,17,0.0,62,78,1,1,0,4294966,0,Benign
172.31.66.7,50394,172.31.0.2,53,17,5.124,61,303,1,1,0,4294965,0,Benign
213.202.230.217,8538,172.31.65.116,3389,6,0.0,2013,2103,14,9,219,4290905,0,Benign
172.31.66.42,51863,52.6.211.205,443,6,91.178,119,40,1,1,24,4294930,0,Benign
85.14.74.165,20553,172.31.64.51,8080,6,131.0,40,0,1,0,2,0,0,Benign
178.219.241.198,50141,172.31.66.77,445,6,0.0,498,342,5,4,30,4294454,0,Benign
13.59.126.31,34310,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
172.31.0.2,53,172.31.69.22,58263,17,0.0,109,0,1,0,0,0,0,Benign
77.72.82.135,55905,172.31.64.85,4080,6,0.0,40,0,1,0,2,0,0,Benign
186.1.162.202,57981,172.31.69.21,445,6,41.0,104,80,2,2,22,4294371,0,Benign
172.31.69.8,56363,172.31.0.2,53,17,0.0,61,138,1,1,0,4294871,1,Infilteration
94.131.223.46,62295,172.31.66.41,3389,6,0.0,1476,1873,8,7,222,4293088,0,Benign
213.202.230.222,50964,172.31.69.24,3389,6,0.0,1923,724,13,8,219,4290996,0,Benign
172.31.69.5,57352,172.31.0.2,53,17,5.119,62,107,1,1,0,4294966,1,Infilteration
212.92.112.11,7713,172.31.67.92,3389,6,88.0,172,132,4,3,211,4294519,0,Benign
5.101.40.105,55199,172.31.66.60,3389,6,0.0,1460,1873,8,7,222,4293304,0,Benign
172.31.69.9,53878,23.196.113.171,443,6,0.0,2882,1584,20,19,223,4179722,0,Benign
