IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
93.183.216.136,65125,172.31.64.44,3389,6,0.0,1660,3185,12,9,30,4291659,0,Benign
172.31.64.100,64086,172.31.0.2,53,17,5.119,66,114,1,1,0,4294966,0,Benign
172.31.67.23,58835,172.31.0.2,53,17,0.0,164,362,2,2,0,4294828,0,Benign
46.254.201.98,56299,172.31.65.5,3389,6,0.0,1480,1873,8,7,222,4293305,0,Benign
200.217.4.124,44939,172.31.64.114,445,6,0.0,707,528,6,5,30,4294404,0,Benign
172.31.66.28,68,172.31.66.1,67,17,0.0,343,330,1,1,0,4294966,0,Benign
172.31.64.119,55334,172.31.0.2,53,17,5.178,156,250,2,2,0,0,0,Benign
172.31.64.4,50600,52.44.192.243,443,6,91.178,1468,685,9,7,219,4289862,0,Benign
172.31.68.28,59418,172.31.0.2,53,17,5.178,109,157,1,1,0,4294966,0,Benign
18.221.219.4,33730,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
18.219.32.43,58724,172.31.69.25,80,6,0.0,40,0,1,0,20,0,1,DDoS attacks-LOIC-HTTP
172.31.64.42,63205,172.31.0.2,53,17,0.0,122,330,2,2,0,4294878,0,Benign
172.31.64.38,52959,172.31.0.2,53,17,0.0,74,158,1,1,0,4294954,0,Benign
172.31.64.97,51919,172.31.0.2,53,17,0.0,63,117,1,1,0,4294966,0,Benign
172.31.69.25,22,13.58.98.64,56350,6,0.0,3869,0,23,0,27,0,0,Benign
124.123.108.194,34861,172.31.66.15,445,6,0.0,707,528,6,5,30,4293906,0,Benign
172.31.65.38,50535,172.31.0.2,53,17,0.0,59,96,1,1,0,4294954,0,Benign
172.31.68.6,3389,213.202.230.232,15202,6,88.0,40,0,1,0,20,0,0,Benign
0.0.0.0,54056,0.0.0.0,5355,17,0.0,162,0,2,0,0,4294546,0,Benign
172.31.66.42,64236,172.31.0.2,53,17,0.0,62,218,1,1,0,4294965,0,Benign
123.25.117.106,55338,172.31.66.42,3389,6,0.0,1460,1869,8,7,30,4291963,0,Benign
