IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
18.221.219.4,46888,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
172.31.66.41,56607,172.31.0.2,53,17,5.178,87,169,1,1,0,4294956,0,Benign
81.9.24.36,56464,172.31.65.41,445,6,0.0,498,382,5,5,30,4288643,0,Benign
172.31.65.117,50208,205.247.120.100,443,6,91.0,152,0,3,0,2,4285952,0,Benign
172.31.65.5,49672,131.253.34.251,443,6,0.0,154,166,2,1,24,4294828,0,Benign
172.31.69.6,50811,18.219.211.138,8080,6,131.0,172,661,4,13,219,4294946,1,Bot
172.31.66.95,51693,209.85.202.95,443,6,91.126,126,86,2,1,24,4294811,0,Benign
213.202.230.37,45050,172.31.64.29,3389,6,0.0,883,523,10,8,219,4292814,0,Benign
172.31.66.41,52218,172.217.7.131,443,6,91.126,237,120,4,3,25,4294955,0,Benign
172.31.65.51,60806,172.31.0.2,53,17,5.24,74,155,1,1,0,4294938,0,Benign
172.31.66.63,64011,172.31.0.2,53,17,0.0,84,100,1,1,0,4294966,0,Benign
172.31.66.37,62795,172.31.0.2,53,17,0.0,82,147,1,1,0,4294966,0,Benign
216.163.108.2,56905,172.31.68.18,3389,6,0.0,1464,1873,8,7,222,4293772,0,Benign
172.31.64.54,62784,172.31.0.2,53,17,0.0,138,382,2,2,0,4294858,0,Benign
172.31.64.26,49682,23.36.33.93,80,6,7.2120000000000015,385,4880,4,6,26,4294901,0,Benign
172.31.66.20,58954,172.31.0.2,53,17,0.0,68,84,1,1,0,4294967,0,Benign
172.31.66.19,3389,213.202.230.206,27839,6,88.0,40,0,1,0,20,0,0,Benign
172.31.69.25,21,18.221.219.4,45240,6,0.0,40,0,1,0,20,0,0,Benign
172.31.65.5,51961,209.85.202.95,443,6,91.239,2088,6687,15,18,218,4294094,0,Benign
18.219.9.1,49305,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
5.188.11.111,48761,172.31.65.28,1040,6,0.0,40,0,1,0,2,0,0,Benign
172.31.64.42,3389,213.202.230.206,19482,6,88.0,40,0,1,0,20,0,0,Benign
13.58.98.64,52834,172.31.69.25,22,6,0.0,3340,0,27,0,27,0,1,SSH-Bruteforce
172.31.67.107,49358,172.31.0.2,53,17,0.0,68,129,1,1,0,4294966,0,Benign
61.134.63.231,15847,172.31.67.21,5002,6,0.0,44,0,1,0,2,0,0,Benign
172.31.64.52,0,185.102.219.73,0,1,0.0,208,0,2,0,0,4294234,0,Benign
172.31.65.20,62496,172.31.0.2,53,17,0.0,140,366,2,2,0,4294938,0,Benign
172.31.68.4,52520,34.192.52.41,443,6,91.178,126,86,2,1,24,4294889,0,Benign
172.31.67.7,53375,172.31.0.2,53,17,5.119,73,89,1,1,0,4294967,0,Benign
172.31.65.108,53041,172.31.0.2,53,17,0.0,64,258,1,1,0,4294965,0,Benign
172.31.65.75,64202,172.31.0.2,53,17,0.0,63,111,1,1,0,4294965,0,Benign
172.31.65.30,59951,172.31.0.2,53,17,5.126,72,136,1,1,0,4294966,0,Benign
172.31.64.27,53051,169.254.169.254,80,6,7.0,373,700,5,5,219,4294966,0,Benign
172.31.66.38,64907,172.31.0.2,53,17,0.0,64,80,1,1,0,4294966,0,Benign
172.31.64.51,49746,151.101.200.84,443,6,0.0,1735,5939,21,21,223,4179140,0,Benign
13.59.126.31,44140,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
172.31.69.25,21,18.221.219.4,59916,6,0.0,40,0,1,0,20,0,0,Benign
172.31.68.28,50557,172.31.0.2,53,17,0.0,144,452,2,2,0,4294936,0,Benign
172.31.67.12,53360,31.13.71.7,443,6,91.119,237,277,4,5,29,4294949,0,Benign
77.72.82.135,55978,172.31.67.20,2639,6,0.0,40,0,1,0,2,0,0,Benign
18.218.11.51,58867,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
118.174.147.62,56004,172.31.65.6,3389,6,0.0,1408,1721,9,7,30,4291697,0,Benign
172.31.66.8,49992,13.107.21.200,443,6,91.212,1701,8021,13,17,218,4294450,0,Benign
172.31.67.28,51942,172.31.0.2,53,17,0.0,136,258,2,2,0,4294856,0,Benign
172.31.66.15,57902,172.31.0.2,53,17,5.12,70,102,1,1,0,4294966,0,Benign
172.31.67.14,51599,169.254.169.254,80,6,7.0,360,455,5,5,27,4294965,0,Benign
192.16.66.22,443,172.31.67.62,58666,6,0.0,3250347,0,2178,0,27,0,0,Benign
172.31.69.25,80,18.219.193.20,50616,6,0.0,21594,0,89,0,27,0,0,Benign
172.31.66.37,53804,172.31.0.2,53,17,0.0,73,134,1,1,0,4294954,0,Benign
18.219.32.43,60885,172.31.69.25,80,6,0.0,192,0,4,0,218,0,1,DDoS attacks-LOIC-HTTP
172.31.66.116,50566,172.31.0.2,53,17,0.0,70,86,1,1,0,4294966,0,Benign
172.31.69.25,80,18.218.11.51,53735,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.64.7,52652,209.85.202.94,443,6,91.126,237,40,4,1,25,4294871,0,Benign
172.31.67.12,49674,65.52.108.205,443,6,0.0,153,165,2,1,24,4294807,0,Benign
172.31.66.9,49405,169.254.169.254,80,6,7.0,425,752,6,6,27,0,0,Benign
18.218.229.235,65320,172.31.69.25,80,6,0.0,192,0,4,0,218,0,1,DDoS attacks-LOIC-HTTP
172.31.66.96,61926,172.31.0.2,53,17,0.0,122,302,2,2,0,4294884,0,Benign
172.31.66.15,50166,23.52.164.243,443,6,0.0,891,475,7,7,31,4289865,0,Benign
172.31.66.38,52602,216.58.198.72,443,6,91.126,126,126,2,2,24,4294792,0,Benign
172.31.64.4,3389,213.202.230.223,36310,6,88.0,40,0,1,0,20,0,0,Benign
172.31.64.15,63030,172.31.0.2,53,17,5.126,70,134,1,1,0,4294967,0,Benign
172.31.67.20,57413,172.31.0.2,53,17,0.0,68,167,1,1,0,4294966,0,Benign
172.31.64.4,57892,172.31.0.2,53,17,0.0,61,141,1,1,0,4294910,0,Benign
193.111.198.69,18874,172.31.67.114,3389,6,0.0,2013,2103,14,9,219,4290925,0,Benign
51.52.205.90,51245,172.31.67.28,3389,6,0.0,1456,1869,8,7,30,4293178,0,Benign
172.31.69.25,21,18.221.219.4,40180,6,0.0,40,0,1,0,20,0,0,Benign
51.52.205.90,62200,172.31.65.83,3389,6,0.0,1376,1717,8,7,30,4293197,0,Benign
1.234.27.248,52294,172.31.68.13,3389,6,0.0,1464,1993,8,10,222,4274526,0,Benign
193.111.198.63,39249,172.31.65.44,3389,6,88.0,92,52,2,1,214,4294862,0,Benign
172.31.66.41,56262,172.31.0.2,53,17,5.126,79,175,1,1,0,4294966,0,Benign
172.31.68.25,52522,23.52.91.27,80,6,7.0,1134,2734,17,16,219,4179089,0,Benign
172.31.66.108,56590,172.31.0.2,53,17,0.0,84,166,1,1,0,4294966,0,Benign
18.221.219.4,56726,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
172.31.68.13,50423,172.31.0.2,53,17,5.24,135,284,2,2,0,0,0,Benign
18.219.193.20,56042,172.31.69.25,80,6,0.0,14790,0,116,0,27,0,1,DoS attacks-Hulk
172.31.67.35,56569,172.31.0.2,53,17,5.126,79,95,1,1,0,4294967,0,Benign
172.31.68.9,60165,172.31.0.2,53,17,0.0,63,111,1,1,0,4294965,0,Benign
172.31.69.25,80,52.14.136.135,56324,6,0.0,1136,0,4,0,27,0,0,Benign
193.19.118.97,51630,172.31.64.49,3389,6,0.0,1516,1873,9,7,222,4292786,0,Benign
172.31.64.101,52961,108.161.188.192,443,6,0.0,1391,7036,14,16,223,4284752,0,Benign
172.31.65.51,57067,72.21.91.29,80,6,7.0,1138,1532,17,15,219,4179089,0,Benign
18.221.219.4,52374,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
172.31.64.124,51509,54.192.120.101,443,6,91.178,2705,104894,43,79,218,4293950,0,Benign
172.31.67.19,61547,172.31.0.2,53,17,5.126,61,89,1,1,0,4294966,0,Benign
172.31.66.19,56246,172.31.0.2,53,17,0.0,136,296,2,2,0,0,0,Benign
82.198.189.177,64891,172.31.68.9,445,6,0.0,585,384,5,5,30,4294331,0,Benign
172.31.66.115,51939,31.13.65.36,443,6,91.119,40,0,1,0,20,0,0,Benign
172.31.64.42,53838,172.31.0.2,53,17,0.0,130,386,2,2,0,4294915,0,Benign
172.31.69.25,21,13.59.126.31,57488,6,0.0,40,0,1,0,20,0,0,Benign
69.16.232.48,60145,172.31.66.100,3389,6,0.0,1640,1873,12,7,222,4292499,0,Benign
172.31.69.25,22,13.58.98.64,35478,6,0.0,3869,0,23,0,27,0,0,Benign
172.31.69.25,80,18.217.165.70,48228,6,0.0,40,0,1,0,4,0,0,Benign
172.31.64.114,60350,172.31.0.2,53,17,5.119,73,89,1,1,0,4294967,0,Benign
172.31.69.25,21,18.221.219.4,56286,6,0.0,40,0,1,0,20,0,0,Benign
172.31.66.22,50067,169.254.169.254,80,6,7.0,360,455,5,5,27,4294966,0,Benign
172.31.64.93,49823,172.31.0.2,53,17,5.126,63,91,1,1,0,4294966,0,Benign
172.31.64.101,54525,172.31.0.2,53,17,0.0,130,324,2,2,0,4294905,0,Benign
193.111.198.61,51535,172.31.64.121,3389,6,0.0,1919,1951,14,9,219,4290956,0,Benign
193.111.198.62,19308,172.31.64.37,3389,6,0.0,1919,1951,14,9,219,4290932,0,Benign
172.31.67.17,59559,172.31.0.2,53,17,0.0,68,167,1,1,0,4294966,0,Benign
13.59.126.31,33594,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
172.31.68.5,55499,172.31.0.2,53,17,0.0,142,190,2,2,0,0,0,Benign
222.114.6.130,56997,172.31.64.24,3389,6,0.0,1556,1913,10,8,30,4282003,0,Benign
172.31.66.94,52163,13.89.185.177,443,6,91.125,153,165,2,1,24,4294869,0,Benign
172.31.67.14,3389,213.202.230.206,27025,6,88.0,40,0,1,0,20,0,0,Benign
109.201.152.10,53754,172.31.64.11,3389,6,0.0,1476,1873,8,7,30,4292827,0,Benign
172.31.65.14,52210,13.33.37.163,443,6,91.178,2782,108541,46,79,26,4294569,0,Benign
216.58.198.66,443,172.31.65.29,51999,6,91.126,52,0,1,0,18,0,0,Benign
172.31.67.19,52119,8.39.54.123,443,6,0.0,1222,9438,13,15,219,4259604,0,Benign
46.254.201.98,52046,172.31.66.17,3389,6,0.0,1480,1913,8,8,222,4276069,0,Benign
172.31.66.123,51676,169.254.169.254,80,6,7.0,309,403,5,4,27,4288786,0,Benign
213.202.230.207,37639,172.31.69.30,3389,6,0.0,1952,724,14,8,219,4291002,0,Benign
172.31.67.19,53367,198.185.19.213,443,6,0.0,1570,5297,12,14,219,4283569,0,Benign
172.31.66.54,61978,172.31.0.2,53,17,0.0,60,76,1,1,0,4294966,0,Benign
91.207.54.2,28548,172.31.67.89,3389,6,0.0,1476,1873,8,7,30,4292764,0,Benign
172.31.64.19,50379,64.30.228.118,443,6,0.0,326,131,3,3,222,4294838,0,Benign
18.219.5.43,51234,172.31.69.25,80,6,0.0,192,0,4,0,218,0,1,DDoS attacks-LOIC-HTTP
185.129.148.224,46246,172.31.67.4,3389,6,0.0,1940,2099,12,9,219,4292095,0,Benign
185.222.56.84,3801,172.31.67.123,3389,6,0.0,1384,1721,8,7,30,4293378,0,Benign
172.31.64.11,49685,13.89.187.212,443,6,91.125,154,166,2,1,24,4294889,0,Benign
172.31.69.9,49929,151.101.202.2,443,6,0.0,126,86,2,1,24,4294831,0,Benign
172.31.65.122,51241,216.58.218.226,443,6,91.126,887,3248,9,8,218,4294725,0,Benign
207.74.3.44,64543,172.31.67.21,445,6,0.0,1050,1173,8,7,31,4293562,0,Benign
18.221.219.4,46904,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
172.31.65.126,51106,169.254.169.254,80,6,7.0,412,507,6,6,27,0,0,Benign
172.31.65.84,53514,209.85.203.154,443,6,91.126,5236,29066,29,58,218,4291446,0,Benign
172.31.66.12,56069,192.252.144.35,443,6,0.0,682,3561,8,8,223,4294777,0,Benign
172.31.64.49,56187,172.31.0.2,53,17,0.0,148,318,2,2,0,4294942,0,Benign
172.31.69.25,22,13.58.98.64,46296,6,0.0,3869,0,23,0,27,0,0,Benign
13.59.126.31,60262,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
172.31.69.21,23,124.92.79.136,5400,6,0.0,40,0,1,0,20,0,0,Benign
172.31.69.25,80,18.219.5.43,56137,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.69.25,80,18.219.193.20,50860,6,0.0,4812,0,20,0,27,0,0,Benign
172.31.69.25,22,13.58.98.64,54792,6,0.0,3869,0,23,0,27,0,0,Benign
172.31.67.35,51683,172.31.0.2,53,17,5.239,73,89,1,1,0,4294966,0,Benign
172.31.65.71,60208,172.31.0.2,53,17,0.0,73,89,1,1,0,4294967,0,Benign
190.151.207.191,58275,172.31.64.27,23,6,77.0,40,0,1,0,2,0,0,Benign
172.31.67.17,3389,213.202.230.207,5261,6,88.0,40,0,1,0,20,0,0,Benign
193.111.198.10,15769,172.31.67.8,3389,6,0.0,1123,593,11,7,219,4292888,0,Benign
172.31.66.121,51128,169.254.169.254,80,6,7.0,373,700,5,5,27,4294966,0,Benign
172.31.67.6,53962,172.31.0.2,53,17,0.0,63,91,1,1,0,4294964,0,Benign
23.225.163.149,4535,172.31.67.113,135,6,0.0,1498,586,8,6,27,4292747,0,Benign
142.4.211.152,63841,172.31.67.99,3389,6,0.0,1640,1913,12,8,222,4289993,0,Benign
172.31.67.83,55643,172.31.0.2,53,17,5.126,79,95,1,1,0,4294966,0,Benign
96.33.108.66,64795,172.31.66.115,3389,6,0.0,1460,1873,8,7,222,4293711,0,Benign
172.31.69.12,57104,216.58.198.78,443,6,91.126,237,40,4,1,25,4294871,0,Benign
13.58.98.64,36768,172.31.69.25,22,6,0.0,3236,0,25,0,27,0,1,SSH-Bruteforce
172.31.65.108,61860,172.31.0.2,53,17,5.218999999999999,71,231,1,1,0,4294937,0,Benign
172.31.66.20,3389,213.202.230.217,40503,6,88.0,40,0,1,0,20,0,0,Benign
18.221.219.4,52844,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
23.225.163.149,2784,172.31.66.103,135,6,0.0,1418,466,6,6,27,4294753,0,Benign
172.31.69.25,80,18.218.229.235,57083,6,0.0,1136,0,4,0,27,0,0,Benign
66.45.81.53,57567,172.31.69.23,3389,6,0.0,1476,1989,8,10,30,4292415,0,Benign
172.31.65.5,51181,199.16.156.11,443,6,91.12,126,86,2,1,24,4294889,0,Benign
172.31.65.112,51569,104.27.171.98,443,6,91.22,924,5291,10,10,219,4294711,0,Benign
172.31.66.107,61303,172.31.0.2,53,17,5.126,73,114,1,1,0,4294966,0,Benign
172.31.69.13,50054,31.13.71.36,443,6,91.119,3855,5109,16,18,218,4293982,0,Benign
172.31.65.76,3389,213.202.230.206,30806,6,88.0,40,0,1,0,20,0,0,Benign
172.31.69.25,21,13.59.126.31,40774,6,0.0,40,0,1,0,20,0,0,Benign
165.132.169.106,53500,172.31.66.107,3389,6,0.0,215,92,4,2,30,4279712,0,Benign
172.31.68.10,50960,66.235.147.244,443,6,91.0,237,191,4,4,29,4294949,0,Benign
172.31.69.25,21,13.59.126.31,59658,6,0.0,40,0,1,0,20,0,0,Benign
212.92.107.85,64021,172.31.65.29,3389,6,0.0,1705,3138,9,9,222,4292128,0,Benign
163.172.186.118,5086,172.31.67.8,5060,17,0.0,433,0,1,0,0,0,0,Benign
193.111.198.62,23405,172.31.67.70,3389,6,0.0,2013,2103,14,9,219,4290824,0,Benign
213.202.230.143,27159,172.31.65.10,3389,6,0.0,1087,593,10,7,219,4292752,0,Benign
172.31.69.25,21,18.221.219.4,48350,6,0.0,40,0,1,0,20,0,0,Benign
172.31.66.57,51701,209.85.203.113,443,6,91.126,931,3684,10,10,223,4294544,0,Benign
172.31.67.62,3389,5.39.219.94,62593,6,0.0,1873,0,7,0,90,0,0,Benign
172.31.65.77,55655,23.36.34.213,443,6,0.0,659,0,8,0,31,0,0,Benign
172.31.67.104,56627,172.31.0.2,53,17,0.0,71,87,1,1,0,4294967,0,Benign
18.218.11.51,50291,172.31.69.25,80,6,0.0,40,0,1,0,20,0,1,DDoS attacks-LOIC-HTTP
105.229.106.39,58313,172.31.64.4,445,6,0.0,498,342,5,4,30,4294036,0,Benign
172.31.65.13,3389,213.202.230.217,36102,6,88.0,40,0,1,0,20,0,0,Benign
172.31.67.75,63033,172.31.0.2,53,17,0.0,59,91,1,1,0,4294966,0,Benign
172.31.69.25,21,18.221.219.4,38584,6,0.0,40,0,1,0,20,0,0,Benign
139.60.160.141,52309,172.31.67.89,3389,6,0.0,2032,2143,14,10,219,4290980,0,Benign
172.31.64.38,54308,172.31.0.2,53,17,0.0,122,310,2,2,0,4294901,0,Benign
172.31.65.33,61371,172.31.0.2,53,17,5.126,60,88,1,1,0,4294966,0,Benign
172.31.64.51,49938,216.105.38.15,443,6,0.0,2912,29597,20,31,219,4262955,0,Benign
172.31.66.57,50528,72.167.239.239,80,6,7.0,640,2559,5,7,223,4289955,0,Benign
172.31.65.40,52153,169.254.169.254,80,6,7.0,309,403,5,4,27,4288711,0,Benign
172.31.68.25,51089,209.85.202.95,443,6,91.126,126,126,2,2,24,4294811,0,Benign
172.31.66.37,52801,209.85.202.97,443,6,91.126,126,126,2,2,24,4294753,0,Benign
18.218.115.60,57845,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
172.31.64.4,63641,172.31.0.2,53,17,0.0,65,141,1,1,0,4294966,0,Benign
172.31.67.107,61484,172.31.0.2,53,17,5.126,71,99,1,1,0,4294966,0,Benign
172.31.69.25,80,18.219.193.20,53594,6,0.0,14384,0,59,0,27,0,0,Benign
18.219.5.43,62939,172.31.69.25,80,6,0.0,192,0,4,0,218,0,1,DDoS attacks-LOIC-HTTP
172.31.65.18,53765,172.31.0.2,53,17,5.126,63,115,1,1,0,4294965,0,Benign
172.31.65.84,52829,209.85.202.155,443,6,91.126,126,86,2,1,24,4294792,0,Benign
51.52.205.90,51623,172.31.67.104,3389,6,0.0,1376,1717,8,7,30,4293218,0,Benign
172.31.64.37,51817,172.31.0.2,53,17,0.0,59,123,1,1,0,4294966,0,Benign
5.101.40.43,59850,172.31.64.21,3389,6,0.0,1364,1721,8,7,222,4293288,0,Benign
5.101.40.105,59428,172.31.64.37,3389,6,0.0,1364,1721,8,7,222,4293286,0,Benign
172.31.65.96,57311,172.31.0.2,53,17,0.0,56,104,1,1,0,4294966,0,Benign
172.31.68.9,54439,64.30.228.118,443,6,0.0,326,131,3,3,222,4294698,0,Benign
5.101.40.43,56642,172.31.64.29,3389,6,0.0,1460,1873,8,7,222,4293268,0,Benign
172.31.67.10,49325,172.31.0.2,53,17,0.0,64,132,1,1,0,4294966,0,Benign
172.31.67.83,60698,172.31.0.2,53,17,0.0,68,168,1,1,0,4294848,0,Benign
172.31.69.25,21,18.221.219.4,56002,6,0.0,40,0,1,0,20,0,0,Benign
172.31.68.14,52003,209.85.202.156,443,6,91.126,237,80,4,2,25,4294872,0,Benign
172.31.65.8,50921,216.58.198.70,443,6,91.126,931,3773,10,10,218,4294215,0,Benign
172.31.64.60,55723,172.31.0.2,53,17,5.126,79,107,1,1,0,4294966,0,Benign
172.31.66.121,65072,172.31.0.2,53,17,0.0,144,266,2,2,0,4294842,0,Benign
172.31.66.123,55995,172.31.0.2,53,17,5.126,71,99,1,1,0,4294966,0,Benign
61.74.188.40,17572,172.31.65.36,3389,6,0.0,1460,1873,8,7,222,4292560,0,Benign
172.31.67.10,52408,13.107.21.200,443,6,0.0,126,166,2,3,28,4286889,0,Benign
172.31.65.44,50584,172.31.0.2,53,17,5.126,72,100,1,1,0,4294966,0,Benign
172.31.66.123,52608,216.58.198.74,443,6,91.126,237,40,4,1,25,4294871,0,Benign
172.31.65.30,56807,172.31.0.2,53,17,0.0,140,366,2,2,0,4294927,0,Benign
188.125.42.211,40278,172.31.64.34,23,6,77.0,44,0,1,0,2,0,0,Benign
172.31.69.25,80,18.219.5.43,59255,6,0.0,1136,0,4,0,27,0,0,Benign
