IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
172.31.65.30,52335,104.96.221.200,80,6,7.0,1151,1657,17,15,219,4179587,0,Benign
212.3.106.198,62963,172.31.67.26,3389,6,0.0,1524,1968,9,8,30,4290229,0,Benign
185.222.211.110,38866,172.31.64.124,3389,6,0.0,1454,1993,8,10,222,4290750,0,Benign
172.31.64.7,50952,216.58.218.238,443,6,91.126,237,40,4,1,25,4294954,0,Benign
172.31.67.18,50870,216.58.198.70,443,6,91.126,934,3695,10,9,223,4294506,0,Benign
172.31.64.45,65254,172.31.0.2,53,17,5.178,104,232,1,1,0,4294966,0,Benign
172.31.65.18,50489,172.31.0.2,53,17,5.126,73,114,1,1,0,4294966,0,Benign
172.31.66.40,51246,107.20.216.34,443,6,91.178,723,4336,9,8,223,4289525,0,Benign
172.31.69.25,80,18.216.200.189,55317,6,0.0,1136,0,4,0,27,0,0,Benign
13.59.126.31,41592,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
18.221.219.4,50154,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
18.218.115.60,52786,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
172.31.64.26,54613,172.31.0.2,53,17,5.178,105,233,1,1,0,4294966,0,Benign
172.31.66.42,63543,172.31.0.2,53,17,5.178,64,80,1,1,0,4294966,0,Benign
172.31.64.42,50549,172.31.0.2,53,17,0.0,68,129,1,1,0,4294966,0,Benign
172.31.69.25,80,18.218.11.51,54995,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.65.118,3389,213.202.230.206,49625,6,88.0,40,0,1,0,20,0,0,Benign
172.31.0.2,53,172.31.69.27,35745,17,0.0,114,0,1,0,0,0,0,Benign
172.31.69.25,22,13.58.98.64,48080,6,0.0,3869,0,23,0,27,0,0,Benign
18.218.55.126,53512,172.31.69.25,80,6,0.0,40,0,1,0,20,0,1,DDoS attacks-LOIC-HTTP
63.130.78.30,0,172.31.64.46,0,1,0.0,68,0,1,0,0,0,0,Benign
172.31.67.12,50180,216.58.217.72,443,6,91.126,841,3644,8,9,218,4294835,0,Benign
172.31.69.8,53834,172.31.0.2,53,17,5.126,158,214,2,2,0,4294905,0,Benign
68.187.33.182,50690,172.31.65.40,3389,6,0.0,1464,1873,8,7,30,4293627,0,Benign
172.31.65.51,59113,172.31.0.2,53,17,5.126,82,110,1,1,0,4294966,0,Benign
172.31.67.22,50455,169.254.169.254,80,6,7.0,373,700,5,5,219,4294966,0,Benign
18.221.219.4,51498,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
172.31.66.57,51966,108.174.11.1,443,6,91.233,1634,4751,10,12,218,4294861,0,Benign
213.202.230.222,54911,172.31.66.8,3389,6,0.0,1968,724,14,8,219,4290987,0,Benign
172.31.66.116,52328,23.219.88.24,80,6,7.0,172,92,4,2,211,4289190,0,Benign
172.31.68.23,3389,213.202.230.221,30408,6,88.0,40,0,1,0,20,0,0,Benign
18.218.229.235,64026,172.31.69.25,80,6,0.0,40,0,1,0,20,0,1,DDoS attacks-LOIC-HTTP
172.31.67.17,53646,130.211.38.145,443,6,91.126,434,1159,3,5,24,4294893,0,Benign
172.31.66.16,51460,172.31.0.2,53,17,0.0,68,167,1,1,0,4294965,0,Benign
172.31.67.19,54136,31.13.69.228,443,6,91.119,339,287,2,2,24,4294942,0,Benign
172.31.67.101,50251,23.36.33.39,443,6,0.0,891,475,7,7,31,4289353,0,Benign
185.143.223.213,55488,172.31.66.48,3389,6,0.0,1622,1913,9,8,219,4293317,0,Benign
172.31.65.10,51808,169.254.169.254,80,6,7.0,309,403,5,4,27,4289981,0,Benign
172.31.65.35,49645,172.31.0.2,53,17,0.0,72,226,1,1,0,4294952,0,Benign
180.245.5.183,56052,172.31.65.59,445,6,41.0,132,132,3,3,23,4294689,0,Benign
172.31.69.25,80,18.219.193.20,45422,6,0.0,22857,0,95,0,27,0,0,Benign
181.214.87.12,49548,172.31.66.77,8916,6,0.0,40,0,1,0,2,0,0,Benign
172.31.67.41,57238,172.31.0.2,53,17,0.0,64,132,1,1,0,4294966,0,Benign
69.16.232.48,49655,172.31.66.77,3389,6,0.0,1600,1873,11,7,222,4292874,0,Benign
172.31.69.17,55846,23.52.91.27,80,6,7.0,1011,2632,14,14,219,4211127,0,Benign
193.111.198.69,24535,172.31.65.6,3389,6,0.0,1839,1951,12,9,219,4291042,0,Benign
172.31.66.17,60142,172.31.0.2,53,17,0.0,74,90,1,1,0,4294966,0,Benign
172.31.65.29,50980,172.31.0.2,53,17,5.119,73,89,1,1,0,4294966,0,Benign
172.31.69.25,22,13.58.98.64,33472,6,0.0,3869,0,23,0,27,0,0,Benign
172.31.66.96,62513,172.31.0.2,53,17,0.0,75,160,1,1,0,4294966,0,Benign
172.31.65.107,58799,172.31.0.2,53,17,0.0,67,135,1,1,0,4294966,0,Benign
172.31.66.123,50440,172.31.0.2,53,17,5.126,71,130,1,1,0,4294965,0,Benign
172.31.64.26,50514,192.0.77.2,443,6,0.0,5768,249995,96,193,26,4294058,0,Benign
172.31.68.12,59674,172.31.0.2,53,17,0.0,61,123,1,1,0,4294965,0,Benign
18.218.55.126,53376,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
172.31.66.42,49476,131.253.61.84,443,6,91.212,1415,17348,12,17,27,4294731,0,Benign
5.101.40.105,64611,172.31.66.38,3389,6,0.0,1476,1873,8,7,222,4293297,0,Benign
50.78.235.65,52328,172.31.64.121,3389,6,0.0,1368,1721,8,7,30,4293782,0,Benign
