IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
18.218.55.126,54924,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
172.31.66.12,54813,172.31.0.2,53,17,5.119,134,190,2,2,0,4294944,0,Benign
172.31.65.51,64164,172.31.0.2,53,17,5.126,73,114,1,1,0,4294966,0,Benign
23.225.163.149,1953,172.31.68.25,135,6,0.0,388,440,6,3,30,4294610,0,Benign
18.217.165.70,37732,172.31.69.25,80,6,0.0,60,0,1,0,24,0,1,DoS attacks-Slowloris
172.31.65.45,3389,193.111.198.66,44892,6,88.0,40,0,1,0,20,0,0,Benign
23.1.242.166,0,172.31.68.9,0,1,0.0,68,0,1,0,0,0,0,Benign
116.193.220.242,54619,172.31.65.115,445,6,41.0,132,132,3,3,23,4294654,0,Benign
172.31.69.24,57279,172.31.69.17,6646,6,0.0,44,0,1,0,2,0,0,Benign
172.31.65.5,60197,172.31.0.2,53,17,5.178,208,372,2,2,0,4294914,0,Benign
213.202.230.143,26743,172.31.65.79,3389,6,0.0,1915,1951,14,9,219,4290850,0,Benign
172.31.67.107,50958,172.31.0.2,53,17,0.0,68,170,1,1,0,4294954,0,Benign
63.130.78.30,0,172.31.65.36,0,1,0.0,68,0,1,0,0,0,0,Benign
111.203.189.4,14141,172.31.66.46,3389,6,88.0,172,132,4,3,211,4292293,0,Benign
172.31.68.8,50983,104.67.65.130,80,6,7.0,974,7268,17,18,219,4202139,0,Benign
69.16.232.48,49378,172.31.66.80,3389,6,0.0,1480,2033,8,11,222,4288850,0,Benign
52.7.27.180,443,172.31.65.77,59062,6,0.0,3620,0,9,0,27,0,0,Benign
172.31.64.38,49211,172.31.0.2,53,17,0.0,63,95,1,1,0,4294966,0,Benign
18.216.24.42,61639,172.31.69.25,80,6,0.0,192,0,4,0,218,0,1,DDoS attacks-LOIC-HTTP
172.31.65.108,50415,52.5.92.144,443,6,91.178,1874,6377,16,19,223,4276634,0,Benign
172.31.69.25,80,18.218.115.60,55801,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.64.54,3389,193.111.198.70,30763,6,88.0,40,0,1,0,20,0,0,Benign
172.31.67.48,58380,172.31.0.2,53,17,0.0,140,200,2,2,0,4294837,0,Benign
23.13.157.189,443,172.31.67.28,50641,6,91.0,70663,1085,71,27,24,4184714,0,Benign
195.154.223.162,55483,172.31.65.33,3389,6,0.0,1520,2033,9,11,222,4273455,0,Benign
172.31.66.57,54561,209.85.203.139,443,6,91.126,126,86,2,1,24,4294780,0,Benign
213.202.230.232,21492,172.31.67.98,3389,6,0.0,1970,2103,13,9,219,4291097,0,Benign
5.101.40.105,61406,172.31.66.16,3389,6,0.0,1476,1873,8,7,222,4293302,0,Benign
179.99.9.150,21129,172.31.64.16,23,6,77.0,40,0,1,0,2,0,0,Benign
193.111.198.61,56478,172.31.67.41,3389,6,0.0,1971,2103,13,9,219,4291052,0,Benign
172.31.66.13,50577,172.31.0.2,53,17,5.218999999999999,122,328,2,2,0,4294761,0,Benign
172.31.65.99,49370,169.254.169.254,80,6,7.0,373,700,5,5,219,4294965,0,Benign
18.221.219.4,57086,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,FTP-BruteForce
13.59.126.31,35550,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
172.31.68.4,63551,172.31.0.2,53,17,0.0,64,80,1,1,0,4294966,0,Benign
172.31.67.50,60766,172.31.0.2,53,17,0.0,80,136,1,1,0,4294963,0,Benign
172.31.65.44,53835,172.31.0.2,53,17,5.2120000000000015,150,258,2,2,0,4294929,0,Benign
172.31.65.115,52970,23.196.100.154,443,6,0.0,3782,21297,18,24,222,4264291,0,Benign
172.31.65.112,3389,213.202.230.219,14338,6,88.0,40,0,1,0,20,0,0,Benign
18.218.115.60,56362,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
172.31.66.98,50934,172.31.0.2,53,17,0.0,65,250,1,1,0,4294965,0,Benign
172.31.66.28,53261,216.58.218.234,443,6,91.126,126,86,2,1,24,4294889,0,Benign
172.31.69.24,58308,172.31.0.2,53,17,0.0,73,155,1,1,0,4294966,0,Benign
172.31.67.52,123,52.179.17.38,123,17,0.0,76,76,1,1,0,4294948,0,Benign
172.31.69.25,80,18.216.24.42,52805,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.64.26,3389,213.202.230.217,58096,6,88.0,40,0,1,0,20,0,0,Benign
172.31.69.25,80,18.218.11.51,51375,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.67.125,63035,172.31.0.2,53,17,0.0,112,282,2,2,0,4294844,0,Benign
5.101.40.10,54348,172.31.64.27,22,6,92.0,300,0,5,0,2,4279940,0,Benign
172.31.66.11,56170,172.31.0.2,53,17,0.0,146,382,2,2,0,4294922,0,Benign
172.31.64.100,51758,23.111.9.32,443,6,0.0,126,126,2,2,24,4294890,0,Benign
193.111.198.69,31978,172.31.66.107,3389,6,0.0,1992,764,15,9,219,4288962,0,Benign
172.31.69.25,80,18.218.11.51,60970,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.64.29,3389,213.202.230.37,22407,6,88.0,40,0,1,0,20,0,0,Benign
172.31.65.5,61747,172.31.0.2,53,17,0.0,74,90,1,1,0,4294965,0,Benign
18.216.200.189,52590,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
172.31.68.30,52497,172.31.0.2,53,17,0.0,70,130,1,1,0,4294965,0,Benign
172.31.64.35,49600,104.16.8.159,443,6,91.22,166,126,3,2,28,4285264,0,Benign
172.31.66.34,3389,213.202.230.232,56097,6,88.0,40,0,1,0,20,0,0,Benign
172.31.64.16,51097,172.31.0.2,53,17,0.0,70,86,1,1,0,4294966,0,Benign
18.218.229.235,63240,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
212.92.112.11,28837,172.31.67.113,3389,6,0.0,1559,2120,9,11,222,4291755,0,Benign
172.31.65.8,54380,172.31.0.2,53,17,0.0,64,146,1,1,0,4294966,0,Benign
172.31.67.21,49682,72.167.239.239,80,6,7.0,679,2558,6,7,31,4289957,0,Benign
172.31.65.108,54937,172.31.0.2,53,17,0.0,74,90,1,1,0,4294966,0,Benign
172.31.65.30,51527,172.31.0.2,53,17,0.0,67,83,1,1,0,4294966,0,Benign
172.31.67.50,3389,213.202.230.143,39091,6,88.0,40,0,1,0,20,0,0,Benign
172.31.65.73,0,224.0.0.22,0,2,0.0,200,0,5,0,0,4294955,0,Benign
172.31.69.25,80,18.219.211.138,50532,6,0.0,1188,0,4,0,27,0,0,Benign
172.31.65.112,50708,216.58.198.72,443,6,91.126,931,3644,10,9,223,4294376,0,Benign
172.31.69.25,80,18.219.193.20,53582,6,0.0,4812,0,20,0,27,0,0,Benign
193.111.198.63,49371,172.31.67.17,3389,6,0.0,1927,724,13,8,219,4290992,0,Benign
14.229.43.71,60025,172.31.67.26,445,6,41.0,132,132,3,3,23,4294723,0,Benign
189.85.165.46,51255,172.31.64.37,3389,6,0.0,1464,1721,10,7,222,4292293,0,Benign
172.31.64.21,50916,209.85.202.102,80,6,7.126,1134,1450,17,15,27,4178958,0,Benign
172.31.68.30,3389,213.202.230.143,19691,6,88.0,40,0,1,0,20,0,0,Benign
5.188.136.46,54357,172.31.64.19,3389,6,0.0,1476,1873,8,7,222,4293117,0,Benign
172.31.67.24,51385,208.185.50.20,443,6,0.0,1171,6885,14,21,219,4288825,0,Benign
172.31.65.33,54774,172.31.0.2,53,17,5.126,60,156,1,1,0,4294966,0,Benign
189.18.83.201,30145,172.31.65.61,23,6,77.0,40,0,1,0,2,0,0,Benign
172.31.66.37,56426,172.31.0.2,53,17,0.0,122,236,2,2,0,4294926,0,Benign
172.31.66.28,53883,205.186.147.63,443,6,91.0,152,120,3,3,214,4293921,0,Benign
66.212.179.70,62212,172.31.65.30,3389,6,0.0,1648,1928,12,8,30,4290164,0,Benign
172.31.64.46,53578,172.217.15.67,443,6,91.126,874,4882,9,9,26,4294645,0,Benign
5.101.40.43,57288,172.31.65.118,3389,6,0.0,1476,1873,8,7,222,4293308,0,Benign
