IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
172.31.65.122,58195,172.31.0.2,53,17,0.0,157,255,2,2,0,0,0,Benign
172.31.69.25,21,13.59.126.31,47972,6,0.0,40,0,1,0,20,0,0,Benign
77.72.82.57,47663,172.31.64.44,8942,6,0.0,40,0,1,0,2,0,0,Benign
77.72.82.96,57983,172.31.64.31,8058,6,0.0,40,0,1,0,2,0,0,Benign
165.132.169.106,61317,172.31.66.5,3389,6,0.0,1480,2187,8,13,30,4279215,0,Benign
172.31.66.55,50220,67.215.9.148,443,6,91.0,152,120,3,3,214,4293630,0,Benign
172.31.64.119,53034,209.85.202.101,443,6,91.126,126,126,2,2,24,4294811,0,Benign
202.131.243.130,52857,172.31.67.76,445,6,0.0,707,528,6,5,30,4294015,0,Benign
172.31.64.27,50327,52.84.90.188,443,6,91.178,969,4183,10,9,223,4294862,0,Benign
172.31.65.9,52124,224.0.0.252,5355,17,0.0,122,0,2,0,0,4294556,0,Benign
172.31.68.6,55355,172.217.8.2,443,6,91.126,126,126,2,2,24,4294904,0,Benign
172.31.69.25,21,13.59.126.31,37566,6,0.0,40,0,1,0,20,0,0,Benign
172.31.68.15,62527,172.31.0.2,53,17,0.0,64,80,1,1,0,4294966,0,Benign
172.31.69.25,80,18.217.165.70,44274,6,0.0,40,0,1,0,4,0,0,Benign
172.31.68.4,3389,193.111.198.69,49257,6,88.0,40,0,1,0,20,0,0,Benign
172.31.66.41,56525,172.31.0.2,53,17,5.126,76,166,1,1,0,4294965,0,Benign
172.31.66.38,63217,172.31.0.2,53,17,0.0,59,91,1,1,0,4294954,0,Benign
172.31.69.25,80,18.218.115.60,61171,6,0.0,1136,0,4,0,27,0,0,Benign
172.31.65.30,51900,216.58.198.66,443,6,91.126,237,80,4,2,25,4294872,0,Benign
13.59.126.31,44832,172.31.69.25,21,6,0.0,60,0,1,0,2,0,1,DoS attacks-SlowHTTPTest
