IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
172.31.69.9,55072,13.107.21.200,443,6,0.0,126,166,2,3,28,4286525,0,Benign
172.31.65.126,60899,172.31.0.2,53,17,0.0,60,120,1,1,0,4294927,0,Benign
172.31.66.16,51804,108.161.188.192,443,6,91.0,237,80,4,2,25,4294954,0,Benign
172.31.64.19,53201,172.31.0.2,53,17,0.0,142,254,2,2,0,4294753,0,Benign
213.202.230.144,57277,172.31.66.19,3389,6,0.0,1876,1951,13,9,219,4290728,0,Benign
172.31.64.39,49892,169.254.169.254,80,6,7.0,360,455,5,5,219,4294966,0,Benign
172.31.67.19,50047,169.254.169.254,80,6,7.0,373,700,5,5,219,4292919,0,Benign
172.31.67.53,50796,172.31.0.2,53,17,0.0,59,117,1,1,0,4294928,0,Benign
172.31.64.8,61097,172.31.0.2,53,17,0.0,92,145,1,1,0,4294929,0,Benign
196.52.84.25,56473,172.31.65.45,3389,6,0.0,1460,1873,8,7,222,4292925,0,Benign
172.31.69.25,21,18.221.219.4,43582,6,0.0,40,0,1,0,20,0,0,Benign
18.218.229.235,61597,172.31.69.25,80,6,0.0,192,0,4,0,218,0,1,DDoS attacks-LOIC-HTTP
5.101.40.43,60336,172.31.66.34,3389,6,0.0,1460,1873,8,7,222,4293299,0,Benign
172.31.65.34,53574,172.31.0.2,53,17,0.0,146,382,2,2,0,4294786,0,Benign
18.219.193.20,54662,172.31.69.25,80,6,0.0,19043,0,145,0,27,0,1,DoS attacks-Hulk
172.31.67.59,50716,172.31.0.2,53,17,0.0,68,129,1,1,0,4294954,0,Benign
172.31.66.12,51764,23.6.64.128,443,6,0.0,1817,6713,13,14,219,4294405,0,Benign
172.31.65.112,61059,172.31.0.2,53,17,0.0,136,260,2,2,0,4294929,0,Benign
193.111.198.61,49211,172.31.64.121,3389,6,0.0,1916,1991,14,10,219,4290277,0,Benign
13.58.98.64,47444,172.31.69.25,22,6,0.0,3220,0,25,0,27,0,1,SSH-Bruteforce
185.6.106.20,54103,172.31.67.52,445,6,41.0,132,132,3,3,23,4294851,0,Benign
213.202.230.207,22948,172.31.69.30,3389,6,0.0,2013,815,15,9,219,4291234,0,Benign
172.31.67.62,445,181.143.167.90,54324,6,0.0,132,0,3,0,22,0,0,Benign
87.230.72.8,57540,172.31.66.87,3389,6,0.0,1560,1873,10,7,222,4291036,0,Benign
172.31.66.20,55614,172.31.0.2,53,17,0.0,69,125,1,1,0,4294954,0,Benign
172.31.66.77,53586,172.217.15.66,443,6,91.126,1664,5352,13,13,218,4294697,0,Benign
172.31.67.34,3389,5.39.220.10,53165,6,88.0,40,0,1,0,20,0,0,Benign
172.31.66.98,50922,72.21.91.42,443,6,91.0,237,151,4,3,29,4294955,0,Benign
187.167.76.46,63425,172.31.65.109,445,6,0.0,585,424,5,6,30,4294481,0,Benign
5.101.40.43,62482,172.31.66.119,3389,6,0.0,1472,1869,8,7,30,4293221,0,Benign
18.218.229.235,63390,172.31.69.25,80,6,0.0,232,0,5,0,222,0,1,DDoS attacks-LOIC-HTTP
212.92.116.6,64083,172.31.64.124,3389,6,0.0,1460,1873,8,7,30,4292803,0,Benign
172.31.66.26,3389,213.202.230.217,10345,6,88.0,40,0,1,0,20,0,0,Benign
172.31.67.14,53088,172.31.0.2,53,17,0.0,91,123,1,1,0,4294966,0,Benign
172.31.64.44,56474,172.31.0.2,53,17,5.126,126,182,2,2,0,4294912,0,Benign
172.31.65.5,51142,199.16.156.105,443,6,91.12,1807,5611,15,17,218,4294730,0,Benign
172.31.68.6,58910,172.31.0.2,53,17,5.126,146,324,2,2,0,4294935,0,Benign
172.31.66.26,57659,224.0.0.252,5355,17,0.0,122,0,2,0,0,4294358,0,Benign
172.31.69.24,51939,104.67.72.240,443,6,0.0,126,126,2,2,24,4294780,0,Benign
172.31.67.121,60305,172.31.0.2,53,17,0.0,59,123,1,1,0,4294966,0,Benign
172.31.69.25,80,18.217.165.70,42276,6,0.0,60,0,1,0,18,0,0,Benign
172.31.64.121,3389,213.202.230.222,42344,6,88.0,40,0,1,0,20,0,0,Benign
172.31.68.25,52550,172.217.9.195,443,6,91.126,126,86,2,1,24,4294904,0,Benign
172.31.67.92,64891,172.31.0.2,53,17,0.0,59,134,1,1,0,4294966,0,Benign
172.31.67.6,62815,172.31.0.2,53,17,0.0,60,118,1,1,0,4294966,0,Benign
172.31.65.71,59107,172.31.0.2,53,17,0.0,136,334,2,2,0,4294938,0,Benign
172.31.66.116,51952,172.31.0.2,53,17,0.0,66,123,1,1,0,4294965,0,Benign
172.31.68.23,50239,172.31.0.2,53,17,0.0,61,77,1,1,0,4294967,0,Benign
172.31.65.117,64017,172.31.0.2,53,17,5.126,79,95,1,1,0,4294966,0,Benign
172.31.69.5,52299,172.31.0.2,53,17,5.233,120,312,2,2,0,4294908,0,Benign
172.31.68.6,51582,178.255.83.1,80,6,7.0,649,1071,5,5,219,4294895,0,Benign
151.101.34.49,443,172.31.67.124,51057,6,91.0,98,0,1,0,24,0,0,Benign
172.31.69.25,22,13.58.98.64,35992,6,0.0,3869,0,23,0,27,0,0,Benign
172.31.67.125,138,172.31.67.127,138,17,0.0,229,0,1,0,0,0,0,Benign
172.31.64.101,50077,172.31.0.2,53,17,5.126,79,95,1,1,0,4294966,0,Benign
172.31.67.4,3389,31.207.47.126,13143,6,88.0,40,0,1,0,20,0,0,Benign
