IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
192.168.1.190,8346,91.189.94.173,53,17,5.169,73,217,1,1,0,334,0,Benign
192.168.1.195,59855,192.168.1.1,41952,6,7.0,518,4350,7,9,27,0,0,Benign
192.168.1.37,8080,192.168.1.193,49260,6,131.0,208,200,2,1,24,56,0,Benign
192.168.1.30,59902,192.168.1.152,80,6,7.0,216,112,4,2,19,165,1,password
192.168.1.31,50468,52.59.177.21,80,6,7.178,492,12755,5,11,27,1692,1,injection
192.168.1.30,57732,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,injection
192.168.1.31,38698,192.168.1.194,80,6,7.0,216,180,4,3,18,21586,1,ddos
192.168.1.184,443,192.168.1.31,60502,6,91.0,764,0,9,0,25,53973,0,Benign
192.168.1.190,47066,199.7.91.13,53,17,5.0,56,1125,1,1,0,11,0,Benign
192.168.1.30,43152,192.168.1.1,53,17,5.0,130,146,2,2,0,27,1,ddos
192.168.1.184,443,192.168.1.30,52564,6,91.0,52,52,1,1,17,2,0,Benign
192.168.1.30,53914,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.36,50022,192.168.1.1,53,17,5.0,130,146,2,2,0,3,1,injection
192.168.1.38,42994,192.168.1.152,80,6,7.0,517,3760,5,6,27,46,1,password
192.168.1.33,43740,192.168.1.195,80,6,7.0,458,2163,5,5,27,316,1,password
192.168.1.36,54558,18.184.104.180,80,6,7.0,541,12815,6,12,27,1646,1,injection
192.168.1.33,8080,192.168.1.193,49377,6,131.0,208,200,2,1,24,48,0,Benign
192.168.1.36,33194,52.59.177.21,80,6,7.178,651,12815,8,12,27,1661,1,injection
192.168.1.190,16040,203.119.86.101,53,17,5.0,129,800,1,1,0,23,0,Benign
192.168.1.195,59721,192.168.1.1,41952,6,7.0,795,4374,10,12,27,787,0,Benign
192.168.1.195,50350,192.168.1.1,41952,6,7.0,795,4374,10,12,27,769,0,Benign
192.168.1.30,36538,192.168.1.190,80,6,7.0,112,60,2,1,18,135,1,ddos
192.168.1.190,80,192.168.1.30,54756,6,7.0,60,52,1,1,18,0,0,Benign
192.168.1.36,55416,192.168.1.152,80,6,7.0,539,3812,5,7,27,177,1,xss
192.168.1.36,57576,192.168.1.152,80,6,7.0,480,3760,5,6,27,90,1,injection
192.168.1.31,60594,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.38,43252,192.168.1.190,80,6,7.0,555,2239,6,6,27,668,1,injection
192.168.1.31,52526,192.168.1.1,53,17,5.0,67,67,1,1,0,0,1,ddos
192.168.1.31,50904,192.168.1.184,80,6,7.0,499,323,6,4,27,460,1,ddos
192.168.1.36,48258,192.168.1.190,80,6,7.0,869,2239,6,6,27,729,1,xss
