IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
192.168.1.193,59730,192.168.1.190,53,17,5.178,75,436,1,1,0,65,0,Benign
192.168.1.33,41080,192.168.1.190,80,6,7.0,580,2239,6,6,27,307,1,injection
192.168.1.31,34448,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.194,80,192.168.1.31,40778,6,7.0,180,156,3,3,18,18636,0,Benign
192.168.1.30,50938,192.168.1.190,80,6,7.0,112,60,2,1,18,31,1,injection
192.168.1.30,33994,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.31,53638,192.168.1.1,53,17,5.0,67,67,1,1,0,34,1,dos
192.168.1.31,34920,52.59.177.21,80,6,7.178,474,52,4,1,27,1404,1,injection
192.168.1.30,54504,192.168.1.152,80,6,7.0,517,1664,5,4,27,881,1,injection
192.168.1.31,38018,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.33,35092,18.184.104.180,80,6,7.0,530,12815,5,12,27,1601,1,injection
192.168.1.31,46206,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.30,49884,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,password
192.168.1.35,52506,192.168.1.195,80,6,7.0,479,696,5,4,27,355,1,injection
192.168.1.36,37292,192.168.1.190,80,6,7.0,524,2187,5,5,27,241,1,injection
192.168.1.195,55293,239.255.255.250,1900,17,153.12,3028,0,20,0,0,3265,0,Benign
192.168.1.36,48354,192.168.1.190,80,6,7.0,523,2239,5,6,27,201,1,injection
192.168.1.38,53258,18.184.104.180,80,6,7.0,489,12815,5,12,27,1672,1,injection
192.168.1.33,56868,192.168.1.190,80,6,7.0,538,2239,5,6,27,56,1,password
192.168.1.30,42976,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.31,40620,192.168.1.152,80,6,7.0,360,312,6,6,18,31379,1,scanning
