IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
192.168.1.30,35014,192.168.1.1,53,17,5.0,130,146,2,2,0,3,1,ddos
192.168.1.30,50682,192.168.1.190,80,6,7.0,431,112,3,2,26,245,1,ddos
192.168.1.31,36976,192.168.1.195,80,6,7.0,514,696,5,4,27,160,1,password
192.168.1.36,59622,192.168.1.190,80,6,7.0,469,2187,4,5,27,187,1,xss
192.168.1.37,8080,192.168.1.193,49249,6,131.0,208,200,2,1,24,63,0,Benign
192.168.1.33,36594,192.168.1.195,80,6,7.0,579,696,6,4,27,330,1,password
192.168.1.33,44376,192.168.1.184,443,6,91.0,1174,2215,8,8,31,198,1,injection
192.168.1.31,41244,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.184,443,192.168.1.31,42178,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.180,59670,192.30.45.30,43,6,170.0,468,4410,9,9,31,609,0,Benign
192.168.1.30,43346,192.168.1.152,80,6,7.0,443,3700,4,5,25,274,1,scanning
192.168.1.35,52526,192.168.1.195,80,6,7.0,761,696,5,4,27,231,1,injection
192.168.1.36,54136,192.168.1.190,80,6,7.0,518,2239,5,6,27,161,1,injection
192.168.1.36,38792,192.168.1.184,443,6,91.0,1810,2525,11,12,31,78,1,injection
192.168.1.38,58800,192.168.1.152,80,6,7.0,439,3700,3,5,25,87,1,ddos
192.168.1.33,48128,192.168.1.190,80,6,7.0,837,2239,5,6,27,56,1,password
192.168.1.33,36304,192.168.1.195,80,6,7.0,498,696,5,4,27,295,1,password
192.168.1.36,40070,192.168.1.190,80,6,7.0,462,2187,4,5,27,605,1,xss
192.168.1.31,38352,192.168.1.1,53,17,5.0,67,67,1,1,0,1,1,scanning
192.168.1.33,43090,192.168.1.190,80,6,7.0,576,2239,5,6,27,96,1,password
192.168.1.36,54616,192.168.1.190,80,6,7.0,580,2239,6,6,27,614,1,injection
192.168.1.30,50416,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.33,58526,192.168.1.195,80,6,7.0,458,2163,5,5,27,459,1,injection
192.168.1.184,443,192.168.1.30,40126,6,91.0,52,52,1,1,17,3,0,Benign
192.168.1.36,37934,192.168.1.190,80,6,7.0,570,2127,4,4,27,407,1,injection
192.168.1.36,41394,192.168.1.152,80,6,7.0,519,3812,5,7,27,32,1,xss
192.168.1.33,46922,192.168.1.195,80,6,7.0,473,696,5,4,27,303,1,injection
192.168.1.30,41078,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.36,33780,192.168.1.195,80,6,7.0,479,2092,5,6,27,592,1,xss
192.168.1.33,34332,192.168.1.184,443,6,91.0,1087,2267,8,9,31,392,1,injection
192.168.1.30,47060,192.168.1.1,53,17,5.0,67,67,1,1,0,2,1,dos
192.168.1.36,48642,192.168.1.152,80,6,7.0,539,3812,5,7,27,112,1,injection
192.168.1.33,47580,192.168.1.190,80,6,7.0,523,2239,5,6,27,64,1,injection
192.168.1.31,32844,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.33,48290,192.168.1.195,80,6,7.0,458,2163,5,5,27,377,1,password
192.168.1.36,35042,192.168.1.184,443,6,91.0,1826,2501,12,14,31,165,1,injection
192.168.1.36,43642,192.168.1.152,80,6,7.0,497,3812,5,7,27,79,1,injection
192.168.1.30,44676,192.168.1.190,80,6,7.0,112,2187,2,5,27,266,1,ddos
192.168.1.33,45202,192.168.1.195,80,6,7.0,458,2163,5,5,27,269,1,injection
192.168.1.36,40748,192.168.1.190,80,6,7.0,506,2179,5,5,25,340,1,injection
192.168.1.30,56398,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.33,36498,192.168.1.195,80,6,7.0,458,2163,5,5,27,260,1,password
192.168.1.31,41259,192.168.1.1,53,17,5.0,70,228,1,1,0,25,1,dos
192.168.1.36,46296,192.168.1.184,443,6,91.0,216,112,4,2,19,25780,1,injection
192.168.1.38,36302,192.168.1.195,80,6,7.0,458,2203,5,6,27,98,1,injection
192.168.1.36,34274,52.59.177.21,80,6,7.178,490,12815,4,12,27,1746,1,injection
192.168.1.36,33846,192.168.1.195,80,6,7.0,418,2123,4,4,27,1698,1,injection
192.168.1.30,46952,192.168.1.1,53,17,5.0,71,71,1,1,0,0,1,ddos
192.168.1.31,37180,192.168.1.152,80,6,7.0,483,3760,5,6,27,177,1,scanning
192.168.1.33,40242,192.168.1.152,80,6,7.0,546,3812,5,7,27,12,1,injection
192.168.1.33,8080,192.168.1.193,49242,6,131.0,208,200,2,1,24,55,0,Benign
192.168.1.30,59820,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.195,62116,192.168.1.79,7678,6,7.0,387,1945,5,6,27,20,0,Benign
192.168.1.36,50758,192.168.1.152,80,6,7.0,394,3708,3,5,27,155,1,injection
192.168.1.33,53484,176.28.50.165,80,6,7.0,474,2286,5,6,27,981,1,injection
192.168.1.30,36560,192.168.1.190,80,6,7.0,528,2239,5,6,27,26,1,injection
192.168.1.31,38411,192.168.1.1,53,17,5.0,67,67,1,1,0,0,1,ddos
192.168.1.30,52128,192.168.1.152,80,6,7.0,360,3700,3,5,25,1,1,injection
192.168.1.36,49766,192.168.1.195,80,6,7.0,458,2163,5,5,27,460,1,xss
192.168.1.30,36372,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,password
192.168.1.36,55700,192.168.1.184,443,6,91.0,1778,2365,11,12,31,87,1,injection
192.168.1.31,47074,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,injection
192.168.1.38,46476,192.168.1.152,80,6,7.0,582,3812,5,7,27,408,1,injection
192.168.1.31,58977,192.168.1.1,53,17,5.0,130,146,2,2,0,2,1,dos
192.168.1.30,39590,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.30,43332,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.33,44972,192.168.1.152,80,6,7.0,447,3700,3,5,25,3,1,injection
192.168.1.30,52976,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.31,40996,192.168.1.194,80,6,7.0,216,180,4,3,18,10650,1,ddos
192.168.1.184,443,192.168.1.30,54376,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.17,59146,224.0.0.252,5355,17,154.0,122,0,2,0,0,407,0,Benign
192.168.1.31,52378,192.168.1.190,80,6,7.0,542,2239,5,6,27,49,1,ddos
192.168.1.36,49088,192.168.1.184,443,6,91.0,1368,2312,8,9,31,435,1,injection
192.168.1.30,43784,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.36,44838,192.168.1.152,80,6,7.0,499,3812,5,7,27,272,1,injection
192.168.1.30,55658,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.30,51206,192.168.1.190,80,6,7.0,541,2179,5,5,27,259,1,ddos
192.168.1.36,53618,192.168.1.152,80,6,7.0,485,3760,5,6,27,383,1,xss
192.168.1.31,35448,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.30,48570,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.184,443,192.168.1.30,47878,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.36,56454,192.168.1.190,80,6,7.0,615,2239,5,6,27,13,1,xss
192.168.1.36,48338,192.168.1.195,80,6,7.0,458,2163,5,5,27,239,1,injection
192.168.1.36,60520,52.59.177.21,80,6,7.178,539,12815,6,12,27,1861,1,injection
192.168.1.36,32826,18.184.104.180,80,6,7.0,579,12815,6,12,27,1776,1,injection
192.168.1.31,55092,192.168.1.194,80,6,7.0,216,180,4,3,18,9145,1,ddos
192.168.1.31,58698,192.168.1.190,80,6,7.0,112,60,2,1,18,45,1,scanning
192.168.1.31,35940,192.168.1.190,80,6,7.0,52,0,1,0,16,0,1,ddos
192.168.1.31,52392,192.168.1.194,80,6,7.0,268,240,5,4,18,22177,1,ddos
192.168.1.31,42628,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.36,52484,192.168.1.152,80,6,7.0,535,3812,5,7,27,39,1,injection
192.168.1.184,443,192.168.1.30,49928,6,91.0,89,0,1,0,25,0,0,Benign
192.168.1.169,60198,224.0.0.252,5355,17,154.0,106,0,2,0,0,410,0,Benign
192.168.1.33,54972,192.168.1.152,80,6,7.0,543,3812,5,7,27,36,1,password
192.168.1.36,33836,192.168.1.1,53,17,5.0,136,168,2,2,0,0,1,xss
192.168.1.195,52131,192.168.1.1,41952,6,7.0,847,4426,11,13,27,0,0,Benign
192.168.1.35,49592,192.168.1.195,80,6,7.0,572,696,5,4,27,84,1,injection
192.168.1.30,58578,192.168.1.190,80,6,7.0,112,60,2,1,18,29,1,password
192.168.1.33,39364,192.168.1.190,80,6,7.0,625,2239,6,6,27,18,1,injection
192.168.1.36,41558,192.168.1.152,80,6,7.0,533,3812,5,7,27,510,1,xss
192.168.1.195,55175,239.255.255.250,1900,17,153.12,3688,0,24,0,0,3329,0,Benign
192.168.1.38,57280,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,injection
192.168.1.184,443,192.168.1.30,45278,6,91.0,52,52,1,1,17,43,0,Benign
192.168.1.35,43346,192.168.1.152,80,6,7.0,857,3812,6,7,27,214,1,password
192.168.1.184,443,192.168.1.31,52250,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.30,56016,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,injection
192.168.1.31,43030,192.168.1.184,443,6,91.0,112,60,2,1,18,5,1,ddos
192.168.1.190,80,192.168.1.31,39656,6,7.0,60,52,1,1,18,37,0,Benign
192.168.1.190,80,192.168.1.36,40632,6,7.0,2187,492,5,4,27,465,0,Benign
192.168.1.35,41114,192.168.1.195,80,6,7.0,498,696,5,4,27,315,1,injection
192.168.1.31,34356,192.168.1.190,80,6,7.0,801,2239,3,6,27,177,1,injection
192.168.1.33,55694,192.168.1.195,80,6,7.0,528,696,5,4,27,171,1,injection
192.168.1.36,41132,192.168.1.195,80,6,7.0,572,696,5,4,27,406,1,injection
192.168.1.194,80,192.168.1.30,45530,6,7.0,120,104,2,2,18,6181,0,Benign
192.168.1.30,53686,192.168.1.190,80,6,7.0,902,2239,5,6,27,226,1,password
192.168.1.31,52534,192.168.1.190,80,6,7.0,522,216,4,4,27,464,1,ddos
192.168.1.31,53685,192.168.1.1,53,17,5.0,71,71,1,1,0,1,1,scanning
192.168.1.30,41750,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.33,54926,18.184.104.180,80,6,7.0,594,12815,6,12,27,2195,1,injection
192.168.1.31,47860,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.36,50194,52.59.177.21,80,6,7.178,846,12815,6,12,27,1703,1,injection
192.168.1.31,56100,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.33,8080,192.168.1.193,55967,6,131.0,208,200,2,1,24,62,0,Benign
192.168.1.31,55626,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.36,37210,192.168.1.195,80,6,7.0,458,2163,5,5,27,520,1,xss
192.168.1.31,32970,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.36,39348,192.168.1.152,80,6,7.0,827,3700,4,5,27,425,1,injection
192.168.1.30,40792,192.168.1.184,443,6,91.0,232,60,4,1,18,3253,1,ddos
192.168.1.38,48798,192.168.1.152,80,6,7.0,509,3760,5,6,27,420,1,ddos
192.168.1.36,45900,192.168.1.152,80,6,7.0,541,3760,5,6,27,70,1,injection
192.168.1.33,39316,192.168.1.195,80,6,7.0,559,696,5,4,27,545,1,injection
192.168.1.33,37938,192.168.1.152,80,6,7.0,533,3812,5,7,27,22,1,injection
192.168.1.38,46136,192.168.1.190,80,6,7.0,164,164,3,3,19,400,1,password
192.168.1.36,56774,192.168.1.184,443,6,91.0,1066,2215,8,8,31,198,1,injection
192.168.1.31,35542,192.168.1.152,80,6,7.0,112,60,2,1,18,0,1,injection
192.168.1.31,57462,192.168.1.152,80,6,7.0,521,3760,5,6,27,78,1,password
192.168.1.184,443,192.168.1.31,46518,6,91.0,89,0,1,0,25,0,0,Benign
192.168.1.33,37764,192.168.1.195,80,6,7.0,458,2163,5,5,27,302,1,password
192.168.1.33,49500,192.168.1.190,80,6,7.0,528,2239,5,6,27,58,1,injection
192.168.1.31,34016,192.168.1.190,80,6,7.0,730,156,3,3,25,74,1,injection
192.168.1.33,48262,192.168.1.190,80,6,7.0,216,112,4,2,19,65,1,password
192.168.1.30,60402,52.59.177.21,80,6,7.178,523,12815,5,12,27,1292,1,injection
192.168.1.195,64416,192.168.1.79,9197,6,7.0,396,3965,6,8,27,0,0,Benign
192.168.1.33,58544,192.168.1.195,80,6,7.0,458,2163,5,5,27,292,1,password
192.168.1.30,59418,192.168.1.184,80,6,7.0,455,387,6,4,27,0,1,ddos
192.168.1.31,43728,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.31,54496,192.168.1.190,80,6,7.0,511,2239,5,6,27,26,1,ddos
192.168.1.30,56574,192.168.1.152,80,6,7.0,583,3760,5,6,27,88,1,injection
192.168.1.184,443,192.168.1.30,50006,6,91.0,675,0,8,0,25,27477,0,Benign
192.168.1.30,60106,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,password
192.168.1.35,38992,192.168.1.184,443,6,91.0,1115,7589,9,11,31,243,1,injection
192.168.1.36,41746,52.59.177.21,80,6,7.178,544,12815,6,12,27,1701,1,injection
192.168.1.31,33344,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.31,48176,192.168.1.184,80,6,7.0,525,387,6,4,27,2,1,ddos
192.168.1.31,56116,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,injection
192.168.1.30,46754,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,password
192.168.1.184,443,192.168.1.31,48180,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.38,53510,192.168.1.190,80,6,7.0,914,2239,5,6,27,374,1,ddos
192.168.1.33,40296,192.168.1.195,80,6,7.0,521,696,5,4,27,184,1,injection
192.168.1.33,49504,192.168.1.195,80,6,7.0,458,2203,5,6,27,392,1,injection
192.168.1.193,49442,192.168.1.33,80,6,7.0,1440,1200,30,30,22,10190,1,backdoor
192.168.1.31,56816,192.168.1.194,80,6,7.0,216,240,4,4,18,21397,1,ddos
192.168.1.190,31198,69.20.95.4,53,17,5.0,130,195,1,1,0,209,0,Benign
192.168.1.36,38464,192.168.1.190,80,6,7.0,902,164,5,3,27,1044,1,injection
192.168.1.30,46050,192.168.1.190,80,6,7.0,112,112,2,2,18,115,1,password
192.168.1.36,42498,192.168.1.152,80,6,7.0,112,60,2,1,18,16,1,injection
192.168.1.36,47832,192.168.1.152,80,6,7.0,526,3760,4,6,27,596,1,xss
192.168.1.193,54780,192.168.1.37,8080,6,131.0,1440,1200,30,30,22,10125,1,backdoor
192.168.1.30,44930,192.168.1.195,80,6,7.0,577,696,5,4,27,149,1,injection
192.168.1.184,443,192.168.1.31,48556,6,91.0,89,0,1,0,25,0,0,Benign
