IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
192.168.1.37,8080,192.168.1.193,56036,6,131.0,208,200,2,1,24,50,0,Benign
192.168.1.38,43536,192.168.1.195,80,6,7.0,458,2163,5,5,27,530,1,injection
192.168.1.33,34110,192.168.1.195,80,6,7.0,458,2203,5,6,27,455,1,injection
192.168.1.37,8080,192.168.1.193,55985,6,131.0,208,200,2,1,24,56,0,Benign
192.168.1.33,36318,192.168.1.195,80,6,7.0,533,696,5,4,27,355,1,password
192.168.1.35,49656,192.168.1.190,80,6,7.0,511,2239,5,6,27,131,1,xss
192.168.1.33,8080,192.168.1.193,49362,6,131.0,208,200,2,1,24,56,0,Benign
192.168.1.31,56464,192.168.1.190,80,6,7.0,216,2179,4,5,27,267,1,injection
192.168.1.36,40138,192.168.1.152,80,6,7.0,507,3812,5,7,27,163,1,injection
192.168.1.184,443,192.168.1.30,39918,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.36,34958,192.168.1.195,80,6,7.0,458,2163,5,5,27,936,1,xss
192.168.1.31,53958,192.168.1.190,80,6,7.0,596,2239,5,6,27,45,1,ddos
192.168.1.31,33878,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.36,42314,192.168.1.152,80,6,7.0,526,3760,5,6,27,121,1,injection
192.168.1.31,48110,192.168.1.152,80,6,7.0,112,60,2,1,18,24,1,password
192.168.1.35,56152,192.168.1.184,443,6,91.0,1454,2215,8,8,31,163,1,injection
192.168.1.31,45578,52.59.177.21,80,6,7.178,860,12815,6,12,27,1577,1,injection
192.168.1.36,36482,192.168.1.190,80,6,7.0,489,112,4,2,27,178,1,xss
192.168.1.184,443,192.168.1.31,55718,6,91.0,52,52,1,1,17,6,0,Benign
192.168.1.30,57290,192.168.1.190,80,6,7.0,549,2187,5,5,27,266,1,ddos
192.168.1.184,443,192.168.1.30,58970,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.31,44796,192.168.1.194,80,6,7.0,216,240,4,4,18,22106,1,ddos
192.168.1.36,40510,192.168.1.190,80,6,7.0,502,2179,4,5,25,875,1,injection
192.168.1.36,45354,192.168.1.152,80,6,7.0,764,3812,5,7,27,200,1,xss
192.168.1.33,4444,192.168.1.193,49370,6,0.0,208,200,2,1,24,53,0,Benign
192.168.1.33,47250,192.168.1.195,80,6,7.0,458,2203,5,6,27,380,1,password
