IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
192.168.1.36,59332,192.168.1.152,80,6,7.0,502,164,4,3,27,186,1,injection
192.168.1.30,42834,18.184.104.180,80,6,7.0,620,12815,6,12,27,1229,1,injection
192.168.1.36,48150,192.168.1.152,80,6,7.0,561,3760,5,6,27,93,1,xss
192.168.1.195,57154,40.90.190.179,443,6,91.0,181,165,2,1,24,155,0,Benign
192.168.1.33,34230,192.168.1.152,80,6,7.0,494,3760,5,6,27,83,1,injection
192.168.1.36,59298,192.168.1.195,80,6,7.0,458,2163,5,5,27,335,1,xss
192.168.1.193,51567,192.168.1.33,80,6,7.0,1440,1200,30,30,22,10013,1,backdoor
192.168.1.184,443,192.168.1.30,55978,6,91.0,274,0,2,0,25,5036,0,Benign
192.168.1.31,37698,192.168.1.152,80,6,7.0,112,60,2,1,18,21,1,password
192.168.1.38,58574,192.168.1.190,80,6,7.0,580,2525,6,6,27,997,1,ddos
192.168.1.31,40750,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.36,33738,192.168.1.190,80,6,7.0,552,2239,5,6,27,85,1,xss
192.168.1.33,42228,192.168.1.190,80,6,7.0,534,2239,5,6,27,0,1,password
192.168.1.30,49928,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.36,45366,192.168.1.195,80,6,7.0,450,696,5,4,27,165,1,injection
192.168.1.31,45113,192.168.1.1,53,17,5.0,67,0,1,0,0,0,1,dos
192.168.1.36,56012,192.168.1.190,80,6,7.0,52,0,1,0,16,0,1,injection
192.168.1.30,49816,192.168.1.190,80,6,7.0,413,112,3,2,26,194,1,ddos
192.168.1.30,42469,192.168.1.1,53,17,5.0,71,71,1,1,0,9,1,dos
192.168.1.36,56816,192.168.1.190,80,6,7.0,837,2239,5,6,27,214,1,xss
192.168.1.36,59818,18.184.104.180,80,6,7.0,603,12815,6,12,27,1667,1,injection
192.168.1.190,80,192.168.1.30,59596,6,7.0,104,0,2,0,17,467,0,Benign
