IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
192.168.1.31,55076,192.168.1.194,80,6,7.0,216,180,4,3,18,10116,1,scanning
192.168.1.184,443,192.168.1.31,44476,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.195,5353,224.0.0.251,5353,17,8.0,554,0,6,0,0,0,0,Benign
192.168.1.184,443,192.168.1.30,52566,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.36,52366,52.59.177.21,80,6,7.178,722,12611,7,12,27,2340,1,injection
192.168.1.31,33932,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.190,80,192.168.1.36,47918,6,7.0,164,464,3,3,27,174,0,Benign
192.168.1.36,46038,192.168.1.195,80,6,7.0,850,696,5,4,27,314,1,xss
192.168.1.36,45240,192.168.1.190,80,6,7.0,525,164,4,3,27,218,1,xss
192.168.1.180,53387,192.168.1.190,53,17,5.0,472,516,4,3,0,0,0,Benign
192.168.1.79,46787,239.255.255.250,15600,17,0.0,63,0,1,0,0,0,0,Benign
192.168.1.36,37388,192.168.1.152,80,6,7.0,381,3812,3,7,27,411,1,injection
192.168.1.33,38206,52.59.177.21,80,6,7.178,642,12815,7,12,27,1252,1,injection
192.168.1.38,35976,192.168.1.152,80,6,7.0,367,3752,3,6,25,0,1,ddos
192.168.1.31,52768,192.168.1.1,53,17,5.0,67,67,1,1,0,0,1,dos
192.168.1.36,36382,192.168.1.152,80,6,7.0,447,3760,3,6,27,400,1,injection
192.168.1.33,43332,192.168.1.190,80,6,7.0,876,2239,5,6,27,33,1,injection
192.168.1.30,60174,192.168.1.190,80,6,7.0,496,52,4,1,26,210,1,injection
192.168.1.30,51108,192.168.1.190,80,6,7.0,545,2239,5,6,27,68,1,injection
192.168.1.36,48698,192.168.1.190,80,6,7.0,750,2239,5,6,27,35,1,injection
192.168.1.31,54930,192.168.1.1,53,17,5.0,140,492,2,2,0,2,1,mitm
192.168.1.33,52770,192.168.1.195,80,6,7.0,458,2203,5,6,27,442,1,injection
192.168.1.33,37702,192.168.1.195,80,6,7.0,458,2163,5,5,27,293,1,password
192.168.1.33,35262,192.168.1.184,443,6,91.0,1115,7589,9,11,31,157,1,injection
192.168.1.36,33426,192.168.1.152,80,6,7.0,443,3700,4,5,25,290,1,injection
192.168.1.31,34274,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.30,45061,192.168.1.1,53,17,5.0,67,67,1,1,0,2,1,ddos
192.168.1.33,59182,192.168.1.152,80,6,7.0,545,3812,5,7,27,81,1,injection
192.168.1.36,45586,192.168.1.152,80,6,7.0,513,3812,5,7,27,265,1,injection
192.168.1.31,40950,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.31,59560,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.30,39984,192.168.1.184,80,6,7.0,445,323,6,4,27,160,1,ddos
192.168.1.36,42664,18.184.104.180,80,6,7.0,548,12815,6,12,27,1645,1,injection
192.168.1.30,49964,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.38,34116,192.168.1.152,80,6,7.0,809,3812,6,7,27,806,1,ddos
192.168.1.190,80,192.168.1.33,58968,6,7.0,2239,467,6,4,27,99,0,Benign
192.168.1.36,33095,192.168.1.1,53,17,5.0,130,146,2,2,0,3,1,xss
192.168.1.190,80,192.168.1.31,45962,6,7.0,60,0,1,0,18,0,0,Benign
192.168.1.35,51836,192.168.1.195,80,6,7.0,458,2163,5,5,27,196,1,password
192.168.1.35,48674,192.168.1.195,80,6,7.0,503,696,5,4,27,248,1,xss
192.168.1.31,52872,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.184,443,192.168.1.31,43666,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.31,54460,192.168.1.152,80,6,7.0,532,3812,6,7,27,65,1,ddos
192.168.1.33,53614,101.119.11.17,80,6,7.0,2480,2700,20,15,24,110485,1,injection
192.168.1.33,36824,192.168.1.195,80,6,7.0,180,132,4,3,19,140,1,injection
192.168.1.30,35640,192.168.1.194,80,6,7.0,268,240,5,4,18,22858,1,ddos
192.168.1.190,46668,199.212.0.53,53,17,5.0,72,271,1,1,0,239,0,Benign
192.168.1.31,52404,192.168.1.190,80,6,7.0,687,2239,6,6,27,13,1,injection
192.168.1.30,50734,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.31,59026,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.30,38872,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.36,53500,192.168.1.190,80,6,7.0,554,2239,6,6,27,190,1,injection
192.168.1.33,57356,192.168.1.195,80,6,7.0,491,696,5,4,27,259,1,injection
192.168.1.31,40112,192.168.1.184,443,6,91.0,112,60,2,1,18,16,1,ddos
192.168.1.30,33166,192.168.1.152,80,6,7.0,361,3760,2,6,27,190,1,injection
192.168.1.30,56970,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.36,50784,192.168.1.152,80,6,7.0,547,3812,6,7,27,128,1,injection
192.168.1.184,443,192.168.1.30,45196,6,91.0,52,52,1,1,17,7,0,Benign
192.168.1.36,43918,192.168.1.190,80,6,7.0,826,2239,6,6,27,549,1,xss
192.168.1.30,39558,192.168.1.195,80,6,7.0,80,80,2,2,17,0,1,injection
192.168.1.152,80,192.168.1.31,42886,6,7.0,52,52,1,1,17,0,0,Benign
192.168.1.31,54292,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.33,36290,192.168.1.190,80,6,7.0,511,2239,5,6,27,148,1,password
192.168.1.30,48934,192.168.1.190,80,6,7.0,112,60,2,1,18,18,1,password
192.168.1.31,56570,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.31,57372,192.168.1.195,80,6,7.0,479,2052,5,5,27,258,1,injection
192.168.1.1,57525,192.168.1.195,49408,17,12.0,629,0,2,0,0,62,0,Benign
192.168.1.31,35796,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.31,51384,192.168.1.184,80,6,7.0,104,52,2,1,17,0,1,ddos
192.168.1.184,443,192.168.1.30,34016,6,91.0,52,52,1,1,17,27,0,Benign
192.168.1.193,62583,192.168.1.33,8080,6,131.0,1440,1200,30,30,22,10167,1,backdoor
192.168.1.33,48198,192.168.1.190,80,6,7.0,614,2239,5,6,27,22,1,password
192.168.1.30,36922,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.30,44222,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.30,55620,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.36,34366,18.184.104.180,80,6,7.0,216,112,4,2,19,875,1,injection
192.168.1.35,43368,192.168.1.184,443,6,91.0,1115,7589,9,11,31,121,1,injection
192.168.1.36,56368,192.168.1.195,80,6,7.0,458,2151,5,5,27,579,1,xss
192.168.1.79,46626,192.168.1.255,15600,17,0.0,126,0,2,0,0,3726314,0,Benign
192.168.1.1,53317,192.168.1.195,63785,17,12.0,629,0,2,0,0,2,0,Benign
192.168.1.31,46870,18.184.104.180,80,6,7.0,593,12815,6,12,27,1536,1,injection
192.168.1.31,37530,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.33,34034,176.28.50.165,80,6,7.0,216,112,4,2,19,837,1,injection
192.168.1.31,40884,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.184,443,192.168.1.30,49418,6,91.0,52,52,1,1,17,84,0,Benign
192.168.1.33,43520,192.168.1.195,80,6,7.0,775,696,6,4,27,144,1,password
192.168.1.36,46776,192.168.1.152,80,6,7.0,481,3760,5,6,27,19,1,xss
192.168.1.36,41586,192.168.1.152,80,6,7.0,609,3812,8,7,27,156,1,xss
192.168.1.33,50278,18.184.104.180,80,6,7.0,462,12815,4,12,27,1380,1,injection
192.168.1.190,9689,193.108.88.128,53,17,5.2120000000000015,99,117,1,1,0,22,0,Benign
192.168.1.30,37972,52.59.177.21,80,6,7.178,914,12815,6,12,27,1649,1,injection
192.168.1.36,43286,192.168.1.152,80,6,7.0,755,3812,5,7,27,363,1,xss
192.168.1.30,38003,192.168.1.1,53,17,5.0,67,67,1,1,0,0,1,dos
192.168.1.33,35378,192.168.1.184,443,6,91.0,1067,2215,8,8,31,358,1,injection
192.168.1.36,59822,192.168.1.152,80,6,7.0,506,3812,6,7,27,2727,1,xss
192.168.1.36,52626,192.168.1.152,80,6,7.0,460,164,4,3,27,357,1,injection
192.168.1.37,8080,192.168.1.193,56036,6,131.0,208,200,2,1,24,61,0,Benign
192.168.1.30,44916,192.168.1.190,80,6,7.0,112,60,2,1,18,16,1,ddos
192.168.1.36,56429,192.168.1.1,53,17,5.0,118,162,2,2,0,33,1,injection
192.168.1.33,45810,192.168.1.195,80,6,7.0,458,2163,5,5,27,23,1,password
192.168.1.36,37424,192.168.1.190,80,6,7.0,504,2187,4,5,27,263,1,injection
192.168.1.33,35240,192.168.1.184,443,6,91.0,1167,7589,10,11,31,255,1,injection
192.168.1.31,58584,192.168.1.195,80,6,7.0,546,696,5,4,27,143,1,password
192.168.1.35,52310,192.168.1.195,80,6,7.0,458,2163,5,5,27,306,1,xss
192.168.1.30,53962,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.33,8080,192.168.1.193,49377,6,131.0,208,200,2,1,24,60,0,Benign
192.168.1.31,38142,192.168.1.184,80,6,7.0,412,164,5,3,27,95,1,ddos
192.168.1.195,63601,192.168.1.1,41952,6,7.0,518,4350,7,9,27,24,0,Benign
192.168.1.36,58500,192.168.1.152,80,6,7.0,467,3812,4,7,27,142,1,xss
192.168.1.36,42634,192.168.1.190,80,6,7.0,544,2179,5,5,25,257,1,injection
192.168.1.31,49004,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.33,48090,18.184.104.180,80,6,7.0,564,12815,7,12,27,997,1,injection
192.168.1.36,43576,192.168.1.152,80,6,7.0,480,3760,5,6,27,81,1,xss
192.168.1.36,58492,192.168.1.195,80,6,7.0,458,2163,5,5,27,183,1,injection
192.168.1.190,80,192.168.1.30,39956,6,7.0,104,0,2,0,17,444,0,Benign
192.168.1.30,38008,192.168.1.190,80,6,7.0,112,60,2,1,18,20,1,ddos
192.168.1.36,41558,192.168.1.152,80,6,7.0,533,3812,5,7,27,510,1,xss
192.168.1.180,123,203.114.73.24,123,17,9.0,76,76,1,1,0,15,0,Benign
192.168.1.36,43598,192.168.1.190,80,6,7.0,216,112,4,2,19,596,1,injection
192.168.1.30,45102,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.31,55602,192.168.1.190,80,6,7.0,216,2187,4,5,27,217,1,ddos
192.168.1.184,443,192.168.1.30,36306,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.36,35568,192.168.1.190,80,6,7.0,518,52,4,1,27,274,1,injection
192.168.1.36,35576,192.168.1.195,80,6,7.0,458,2163,5,5,27,493,1,injection
192.168.1.184,443,192.168.1.30,49554,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.36,56226,192.168.1.152,80,6,7.0,827,3812,6,7,27,178,1,injection
192.168.1.33,59892,192.168.1.195,80,6,7.0,475,696,5,4,27,278,1,password
192.168.1.30,52754,192.168.1.152,80,6,7.0,560,3760,5,6,27,71,1,injection
192.168.1.38,41822,192.168.1.190,80,6,7.0,552,2239,5,6,27,241,1,ddos
192.168.1.30,39202,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.184,443,192.168.1.30,41372,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.31,45786,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,password
192.168.1.195,5353,224.0.0.251,5353,17,8.0,688,0,8,0,0,23,0,Benign
192.168.1.36,33700,192.168.1.152,80,6,7.0,511,3760,5,6,27,50,1,injection
192.168.1.30,33260,192.168.1.152,80,6,7.0,535,3812,5,7,27,146,1,injection
192.168.1.30,50954,192.168.1.184,80,6,7.0,494,387,6,4,27,5,1,ddos
192.168.1.31,37156,192.168.1.152,80,6,7.0,112,60,2,1,18,0,1,scanning
192.168.1.33,46700,192.168.1.190,80,6,7.0,580,2187,5,5,27,27,1,injection
192.168.1.33,36922,192.168.1.190,80,6,7.0,826,2239,6,6,27,94,1,injection
192.168.1.31,58560,192.168.1.1,53,17,5.0,67,67,1,1,0,3,1,ddos
192.168.1.30,51852,192.168.1.184,443,6,91.0,112,60,2,1,18,36,1,ddos
192.168.1.33,34272,192.168.1.184,443,6,91.0,1196,2215,9,8,31,95,1,injection
192.168.1.33,40366,18.184.104.180,80,6,7.0,810,12815,5,12,27,1629,1,injection
192.168.1.38,34602,192.168.1.152,80,6,7.0,747,3760,5,6,27,399,1,password
192.168.1.30,45928,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.36,46598,192.168.1.152,80,6,7.0,485,3812,5,7,27,189,1,xss
192.168.1.31,39988,192.168.1.152,80,6,7.0,617,3760,7,6,27,258,1,injection
192.168.1.38,46800,18.184.104.180,80,6,7.0,514,12815,5,12,27,1751,1,injection
192.168.1.31,36426,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,password
192.168.1.38,55352,192.168.1.190,80,6,7.0,534,2239,5,6,27,116,1,injection
192.168.1.31,46470,192.168.1.184,443,6,91.0,906,3346,7,14,26,27517,1,ddos
192.168.1.30,46138,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.79,45726,192.168.1.180,60230,17,12.0,440,0,1,0,0,0,0,Benign
192.168.1.184,443,192.168.1.31,40890,6,91.0,52,52,1,1,17,3,0,Benign
192.168.1.36,40228,192.168.1.190,80,6,7.0,216,112,4,2,19,400,1,injection
192.168.1.30,59122,192.168.1.152,80,6,7.0,469,3700,3,5,25,19,1,injection
192.168.1.152,80,192.168.1.36,37646,6,7.0,3760,376,6,3,27,220,0,Benign
192.168.1.38,53110,192.168.1.190,80,6,7.0,603,2239,6,6,27,371,1,injection
192.168.1.35,52358,192.168.1.195,80,6,7.0,458,2203,5,6,27,543,1,injection
192.168.1.31,56602,192.168.1.195,80,6,7.0,471,696,5,4,27,131,1,injection
192.168.1.31,55242,192.168.1.184,80,6,7.0,104,52,2,1,17,0,1,ddos
192.168.1.31,57432,192.168.1.152,80,6,7.0,164,112,3,2,19,24596,1,injection
192.168.1.38,55074,192.168.1.152,80,6,7.0,492,3760,5,6,27,99,1,injection
192.168.1.31,49704,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.30,54850,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,password
192.168.1.184,443,192.168.1.31,42772,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.194,80,192.168.1.31,34286,6,7.0,120,104,2,2,18,6126,0,Benign
192.168.1.30,59882,192.168.1.190,80,6,7.0,112,60,2,1,18,3,1,ddos
192.168.1.184,443,192.168.1.31,53334,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.31,33532,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,scanning
192.168.1.36,51568,192.168.1.152,80,6,7.0,745,3760,5,6,27,729,1,injection
192.168.1.33,44056,192.168.1.195,80,6,7.0,505,696,6,4,27,185,1,injection
192.168.1.30,57454,192.168.1.190,80,6,7.0,508,2239,5,6,27,239,1,password
192.168.1.31,54178,192.168.1.190,80,6,7.0,597,2239,6,6,27,54,1,injection
192.168.1.36,35710,192.168.1.190,80,6,7.0,632,2239,6,6,27,405,1,xss
192.168.1.36,58292,52.59.177.21,80,6,7.178,566,12815,5,12,27,1735,1,injection
192.168.1.33,41436,18.184.104.180,80,6,7.0,533,12815,6,12,27,1871,1,injection
192.168.1.33,42184,192.168.1.195,80,6,7.0,458,2163,5,5,27,342,1,password
192.168.1.36,37296,192.168.1.190,80,6,7.0,548,2239,5,6,27,416,1,injection
192.168.1.31,48912,192.168.1.152,80,6,7.0,594,3812,5,7,27,55,1,injection
192.168.1.36,36962,192.168.1.152,80,6,7.0,807,3812,5,7,27,147,1,injection
192.168.1.30,58132,192.168.1.195,80,6,7.0,572,696,5,4,27,222,1,injection
192.168.1.79,47718,192.168.1.195,54830,17,12.0,344,0,1,0,0,0,0,Benign
192.168.1.33,52244,52.59.177.21,80,6,7.178,506,12815,5,12,27,1637,1,injection
192.168.1.30,38016,192.168.1.184,443,6,91.0,112,60,2,1,18,1,1,ddos
192.168.1.31,41224,192.168.1.190,80,6,7.0,164,112,3,2,18,152,1,ddos
192.168.1.31,34496,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.36,52896,192.168.1.152,80,6,7.0,489,3708,4,5,27,76,1,xss
192.168.1.31,52268,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,password
192.168.1.30,35274,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.31,43902,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.31,38692,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.30,58722,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.38,36832,192.168.1.152,80,6,7.0,533,3760,5,6,27,191,1,password
192.168.1.36,36014,192.168.1.152,80,6,7.0,357,3752,2,6,25,35,1,xss
192.168.1.33,53670,18.184.104.180,80,6,7.0,586,12867,6,13,27,1684,1,injection
192.168.1.31,57853,192.168.1.1,53,17,5.0,71,71,1,1,0,0,1,ddos
192.168.1.180,37274,192.168.1.190,53,17,5.0,302,755,3,3,0,0,0,Benign
192.168.1.33,35636,192.168.1.195,80,6,7.0,491,696,5,4,27,253,1,injection
192.168.1.30,38626,192.168.1.184,443,6,91.0,112,60,2,1,18,15,1,ddos
192.168.1.36,39724,192.168.1.190,80,6,7.0,531,2239,5,6,27,186,1,xss
192.168.1.152,80,192.168.1.31,35592,6,7.0,112,104,2,2,19,20116,0,Benign
192.168.1.36,41766,192.168.1.195,80,6,7.0,462,696,5,4,27,231,1,xss
192.168.1.30,56976,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.79,42698,192.168.1.195,57385,17,12.0,344,0,1,0,0,0,0,Benign
192.168.1.33,46290,192.168.1.195,80,6,7.0,499,696,5,4,27,187,1,injection
192.168.1.30,50384,192.168.1.190,80,6,7.0,268,112,5,2,19,162,1,injection
192.168.1.38,48088,192.168.1.184,443,6,91.0,1115,7589,9,11,31,109,1,ddos
192.168.1.30,48158,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.184,443,192.168.1.31,53786,6,91.0,52,52,1,1,17,46,0,Benign
192.168.1.31,56696,192.168.1.190,80,6,7.0,112,60,2,1,18,225,1,ddos
192.168.1.38,47768,192.168.1.195,80,6,7.0,458,2163,5,5,27,2822,1,password
192.168.1.36,51384,192.168.1.195,80,6,7.0,481,92,5,2,27,752,1,injection
192.168.1.31,36858,192.168.1.190,80,6,7.0,729,2239,5,6,27,208,1,password
192.168.1.31,41438,192.168.1.184,80,6,7.0,434,323,6,4,27,17,1,ddos
192.168.1.36,57070,52.59.177.21,80,6,7.178,611,12815,6,12,27,1662,1,injection
192.168.1.36,52304,192.168.1.190,80,6,7.0,813,2239,5,6,27,488,1,injection
192.168.1.30,58044,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.36,43420,192.168.1.184,443,6,91.0,1067,2215,8,8,31,428,1,injection
192.168.1.36,54870,192.168.1.152,80,6,7.0,674,3700,4,5,27,313,1,xss
192.168.1.184,443,192.168.1.30,42984,6,91.0,853,0,10,0,25,54508,0,Benign
192.168.1.36,33374,18.184.104.180,80,6,7.0,493,12815,5,12,27,2189,1,injection
192.168.1.190,36421,149.135.83.111,53,17,5.0,78,134,1,1,0,24,0,Benign
192.168.1.36,57894,192.168.1.190,80,6,7.0,437,60,3,1,26,255,1,injection
192.168.1.33,33970,192.168.1.195,80,6,7.0,458,2163,5,5,27,291,1,password
192.168.1.30,35632,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.152,80,192.168.1.31,48040,6,7.0,60,52,1,1,18,0,0,Benign
192.168.1.31,45500,192.168.1.152,80,6,7.0,164,112,3,2,19,25610,1,ddos
192.168.1.30,42284,192.168.1.190,80,6,7.0,112,60,2,1,18,39,1,password
192.168.1.31,49686,192.168.1.190,80,6,7.0,112,60,2,1,18,21,1,ddos
192.168.1.38,45248,18.184.104.180,80,6,7.0,542,12815,6,12,27,1712,1,injection
192.168.1.33,4444,192.168.1.193,49370,6,0.0,208,200,2,1,24,56,0,Benign
192.168.1.33,8080,192.168.1.193,49242,6,131.0,208,200,2,1,24,56,0,Benign
192.168.1.35,59754,192.168.1.195,80,6,7.0,458,2163,5,5,27,285,1,password
192.168.1.184,443,192.168.1.31,50388,6,91.0,52,52,1,1,17,70,0,Benign
192.168.1.180,123,220.158.215.21,123,17,9.0,76,76,1,1,0,37,0,Benign
192.168.1.184,443,192.168.1.30,33782,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.33,55454,192.168.1.152,80,6,7.0,504,3812,5,7,27,32,1,password
192.168.1.30,38648,192.168.1.190,80,6,7.0,112,60,2,1,18,2,1,injection
192.168.1.36,57090,192.168.1.190,80,6,7.0,824,2179,5,5,27,503,1,injection
192.168.1.31,58370,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,scanning
192.168.1.38,33010,192.168.1.190,80,6,7.0,518,2239,5,6,27,93,1,ddos
192.168.1.184,443,192.168.1.31,34524,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.31,52560,192.168.1.1,53,17,5.0,130,146,2,2,0,11,1,ddos
192.168.1.33,41861,192.168.1.1,53,17,5.0,130,146,2,2,0,6,1,injection
192.168.1.35,41822,192.168.1.152,80,6,7.0,529,3760,5,6,27,60,1,xss
192.168.1.31,48798,192.168.1.184,443,6,91.0,112,60,2,1,18,27,1,ddos
192.168.1.36,48152,192.168.1.184,443,6,91.0,1179,7693,10,13,31,389,1,injection
192.168.1.36,41952,192.168.1.190,80,6,7.0,528,2239,5,6,27,109,1,injection
192.168.1.31,35622,192.168.1.152,80,6,7.0,164,112,3,2,19,20092,1,password
