IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
192.168.1.194,80,192.168.1.31,33156,6,7.0,120,104,2,2,18,6108,0,Benign
192.168.1.152,80,192.168.1.31,37102,6,7.0,60,0,1,0,18,0,0,Benign
192.168.1.31,44900,192.168.1.184,80,6,7.0,456,323,6,4,27,716,1,ddos
192.168.1.36,54096,192.168.1.152,80,6,7.0,580,3812,6,7,27,23,1,injection
192.168.1.31,43042,192.168.1.152,80,6,7.0,504,3708,5,5,27,297,1,ddos
192.168.1.30,43954,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.36,38018,52.59.177.21,80,6,7.178,816,12815,6,12,27,1615,1,injection
192.168.1.30,47512,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.33,38728,192.168.1.195,80,6,7.0,486,736,5,5,27,283,1,password
192.168.1.193,62242,192.168.1.33,8080,6,131.0,1440,1200,30,30,22,10201,1,backdoor
192.168.1.31,59144,192.168.1.195,80,6,7.0,503,696,5,4,27,354,1,injection
192.168.1.31,56156,192.168.1.190,80,6,7.0,599,2239,5,6,27,59,1,injection
192.168.1.33,51920,101.119.11.11,80,6,7.0,1356,1444,15,13,24,119048,1,injection
192.168.1.184,443,192.168.1.31,60968,6,91.0,905,0,11,0,25,54987,0,Benign
192.168.1.38,55620,192.168.1.195,80,6,7.0,507,696,5,4,27,1082,1,password
18.184.104.180,80,192.168.1.30,51054,6,7.0,12763,740,11,3,27,1382,0,Benign
192.168.1.38,53548,192.168.1.190,80,6,7.0,958,2239,6,6,27,245,1,ddos
192.168.1.36,36454,18.184.104.180,80,6,7.0,493,7664,5,8,27,1754,1,injection
192.168.1.36,46128,192.168.1.195,80,6,7.0,524,696,5,4,27,322,1,xss
192.168.1.36,41434,192.168.1.195,80,6,7.0,458,2163,5,5,27,308,1,injection
192.168.1.184,443,192.168.1.31,44562,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.31,58432,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.36,43372,52.59.177.21,80,6,7.178,539,12815,6,12,27,1646,1,injection
192.168.1.30,45156,192.168.1.152,80,6,7.0,112,60,2,1,18,23,1,password
