IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
192.168.1.30,58278,192.168.1.1,53,17,5.0,130,146,2,2,0,3,1,injection
192.168.1.33,52718,192.168.1.190,80,6,7.0,548,2187,5,5,27,0,1,injection
192.168.1.30,55315,192.168.1.1,53,17,5.0,136,168,2,2,0,0,1,dos
192.168.1.36,45596,192.168.1.195,80,6,7.0,458,2163,5,5,27,404,1,xss
192.168.1.30,39892,192.168.1.1,53,17,5.0,71,71,1,1,0,1,1,ddos
192.168.1.31,47406,192.168.1.194,80,6,7.0,216,240,4,4,18,22692,1,scanning
192.168.1.31,33112,192.168.1.1,53,17,5.0,71,71,1,1,0,0,1,ddos
192.168.1.33,50622,192.168.1.190,80,6,7.0,511,2239,5,6,27,36,1,injection
192.168.1.35,35616,192.168.1.190,80,6,7.0,570,2239,5,6,27,71,1,injection
192.168.1.36,48070,192.168.1.152,80,6,7.0,505,3760,5,6,27,178,1,xss
192.168.1.31,45186,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,password
192.168.1.31,38848,52.59.177.21,8080,6,7.178,209448,74251,558,223,24,119983,1,ddos
192.168.1.30,50616,192.168.1.194,80,6,7.0,164,120,3,2,18,10778,1,ddos
192.168.1.31,40844,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,password
192.168.1.33,55700,192.168.1.190,80,6,7.0,902,2239,5,6,27,28,1,password
192.168.1.36,55600,18.184.104.180,80,6,7.0,616,12815,7,12,27,1664,1,injection
192.168.1.38,45974,192.168.1.184,443,6,91.0,1810,2365,11,12,31,105,1,ddos
192.168.1.152,80,192.168.1.31,46708,6,7.0,112,104,2,2,19,21737,0,Benign
192.168.1.38,41184,192.168.1.190,80,6,7.0,621,2239,5,6,27,409,1,ddos
192.168.1.36,38080,192.168.1.152,80,6,7.0,497,3760,5,6,27,219,1,injection
192.168.1.33,54528,192.168.1.152,80,6,7.0,526,3760,5,6,27,34,1,injection
192.168.1.38,52730,192.168.1.190,80,6,7.0,835,2239,5,6,27,473,1,ddos
192.168.1.33,8080,192.168.1.193,49362,6,131.0,208,200,2,1,24,50,0,Benign
192.168.1.30,50104,192.168.1.184,443,6,91.0,842,4313,7,13,26,13365,1,ddos
192.168.1.30,60534,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.184,443,192.168.1.30,55046,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.36,45040,192.168.1.190,80,6,7.0,511,2239,5,6,27,65,1,xss
192.168.1.35,55704,192.168.1.190,80,6,7.0,815,2239,5,6,27,124,1,injection
192.168.1.36,47408,192.168.1.190,80,6,7.0,531,2239,5,6,27,110,1,injection
192.168.1.33,58274,192.168.1.190,80,6,7.0,534,2239,5,6,27,59,1,injection
192.168.1.31,52138,192.168.1.152,80,6,7.0,112,60,2,1,18,0,1,password
