IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
59.166.0.3,35989,149.171.126.2,53,17,5.0,130,162,2,2,0,1,0,Benign
175.45.176.3,57935,149.171.126.10,179,6,13.0,522,256,10,6,19,743,1,Fuzzers
175.45.176.2,0,149.171.126.18,0,33,0.0,104,0,2,0,0,0,1,Reconnaissance
59.166.0.9,7059,149.171.126.1,25,6,3.0,37196,3276,52,40,27,488,0,Benign
59.166.0.2,36506,149.171.126.3,34378,6,0.0,2854,29218,46,48,27,0,0,Benign
59.166.0.4,26996,149.171.126.4,60897,6,0.0,2766,27392,44,46,27,0,0,Benign
59.166.0.2,6731,149.171.126.2,25,6,3.0,37358,3276,52,40,27,983,0,Benign
59.166.0.8,61022,149.171.126.2,59509,6,36.0,2438,19408,38,40,27,15,0,Benign
59.166.0.8,29062,149.171.126.4,6881,6,37.0,24120,1094788,428,858,27,3275,0,Benign
59.166.0.0,55649,149.171.126.1,5190,6,0.0,1470,1728,22,14,27,230,0,Benign
59.166.0.5,39583,149.171.126.1,3382,6,36.0,4446,73698,76,80,27,36,0,Benign
59.166.0.4,1759,149.171.126.0,27424,6,36.0,2230,13968,34,36,27,7,0,Benign
59.166.0.3,60601,149.171.126.9,80,6,7.0,1580,10168,12,18,27,1005,0,Benign
59.166.0.8,15012,149.171.126.1,6881,6,37.0,36970,1641360,664,1278,27,39116,0,Benign
59.166.0.8,10351,149.171.126.1,44175,6,0.0,2750,27294,44,46,27,0,0,Benign
59.166.0.7,32133,149.171.126.5,111,17,0.0,568,304,4,4,0,0,0,Benign
59.166.0.6,54096,149.171.126.0,111,17,11.0,568,312,4,4,0,6,0,Benign
59.166.0.1,7923,149.171.126.4,43755,6,36.0,2438,19502,38,40,27,13,0,Benign
59.166.0.6,7257,149.171.126.8,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.5,35667,149.171.126.6,40474,6,11.0,4712,3080,28,30,27,676,0,Benign
59.166.0.4,24525,149.171.126.1,80,6,7.0,1684,10168,14,18,27,1129,0,Benign
59.166.0.5,32092,149.171.126.0,5190,6,0.0,1920,4312,22,24,27,0,0,Benign
59.166.0.6,34081,149.171.126.8,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.5,45743,149.171.126.2,43669,6,0.0,3390,40254,56,58,27,0,0,Benign
59.166.0.7,41465,149.171.126.0,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.3,27586,149.171.126.5,61337,6,36.0,2542,22592,40,42,27,16,0,Benign
59.166.0.5,11311,149.171.126.5,53,17,0.0,132,164,2,2,0,0,0,Benign
59.166.0.9,50401,149.171.126.8,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.1,20605,149.171.126.3,6881,6,37.0,1540,1644,16,18,27,32,0,Benign
59.166.0.4,13740,149.171.126.9,25,6,3.0,37386,3380,52,42,27,0,0,Benign
59.166.0.2,10298,149.171.126.1,24196,6,0.0,320,1916,6,8,27,632,0,Benign
59.166.0.5,3799,149.171.126.4,22,6,92.0,3728,5474,32,24,27,161,0,Benign
59.166.0.5,41109,149.171.126.9,53,17,5.0,146,178,2,2,0,1,0,Benign
175.45.176.0,57022,149.171.126.15,179,6,13.0,2038,256,10,6,19,609,0,Benign
59.166.0.3,51871,149.171.126.5,111,17,11.0,568,320,4,4,0,364,0,Benign
175.45.176.3,51292,149.171.126.16,80,6,7.0,1074,3120,10,8,27,1402,1,Exploits
59.166.0.8,43587,149.171.126.3,143,6,4.0,7816,15876,122,126,27,33,0,Benign
175.45.176.2,0,149.171.126.17,0,206,0.0,200,0,2,0,0,0,1,Reconnaissance
59.166.0.6,61683,149.171.126.2,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.7,32923,149.171.126.0,32161,6,36.0,3926,54462,66,68,27,31,0,Benign
59.166.0.5,34705,149.171.126.9,5190,6,0.0,2054,2478,22,24,27,0,0,Benign
59.166.0.6,18048,149.171.126.7,25,6,3.0,37834,3484,54,44,27,492,0,Benign
59.166.0.0,13903,149.171.126.6,53,17,5.0,130,162,2,2,0,0,0,Benign
59.166.0.6,8313,149.171.126.1,42083,6,36.0,4966,82930,86,86,27,199,0,Benign
59.166.0.3,39681,149.171.126.8,9023,6,36.0,2542,23354,40,42,27,12,0,Benign
59.166.0.6,47796,149.171.126.5,80,6,7.0,1684,10168,14,18,27,1005,0,Benign
59.166.0.1,52404,149.171.126.9,5190,6,0.0,4908,2344,34,24,27,2204,0,Benign
59.166.0.5,57589,149.171.126.9,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.8,44131,149.171.126.2,5190,6,0.0,1470,1728,22,14,27,0,0,Benign
59.166.0.3,64876,149.171.126.3,25,6,3.0,38106,3380,54,42,27,0,0,Benign
59.166.0.5,52872,149.171.126.1,50981,6,36.0,3614,45696,60,62,27,42,0,Benign
59.166.0.4,60656,149.171.126.0,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.0,57587,149.171.126.8,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.2,17164,149.171.126.4,111,17,0.0,568,320,4,4,0,0,0,Benign
59.166.0.1,56742,149.171.126.9,27683,6,11.0,4104,2456,18,18,27,8,0,Benign
59.166.0.1,6729,149.171.126.5,28001,6,0.0,320,2002,6,8,27,3,0,Benign
59.166.0.7,63175,149.171.126.1,36658,6,36.0,2646,25564,42,44,27,54,0,Benign
59.166.0.3,2757,149.171.126.6,25,6,3.0,37172,3276,52,40,27,482,0,Benign
59.166.0.3,40249,149.171.126.5,40531,6,36.0,3614,47722,60,62,27,132,0,Benign
59.166.0.9,48998,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.3,35977,149.171.126.7,25,6,3.0,37142,3380,52,42,27,206,0,Benign
59.166.0.6,30349,149.171.126.9,58099,6,36.0,2558,23162,40,42,27,13,0,Benign
175.45.176.3,54863,149.171.126.10,445,6,10.16,990,712,12,8,19,714,0,Benign
59.166.0.3,36792,149.171.126.0,37561,6,0.0,4392,3080,28,30,27,0,0,Benign
175.45.176.1,3330,149.171.126.16,179,6,13.0,522,336,10,8,19,1255,0,Benign
59.166.0.8,39100,149.171.126.8,143,6,4.0,7818,14990,122,126,27,1151,0,Benign
59.166.0.6,32134,149.171.126.6,80,6,7.0,18890,1087890,354,746,27,1153,0,Benign
59.166.0.2,44521,149.171.126.4,42716,6,0.0,2646,21874,42,42,27,0,0,Benign
59.166.0.1,21516,149.171.126.4,6881,6,37.0,23290,1007946,414,790,27,7831,0,Benign
59.166.0.5,1797,149.171.126.2,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.3,43044,149.171.126.8,22,6,92.0,12648,13306,126,126,27,1996,0,Benign
59.166.0.4,20372,149.171.126.4,25,6,3.0,37552,3380,52,42,27,4294951,0,Benign
59.166.0.9,30282,149.171.126.6,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.1,55396,149.171.126.1,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.3,31138,149.171.126.6,51381,6,11.0,4848,3080,28,30,27,715,0,Benign
59.166.0.0,31388,149.171.126.2,28155,6,0.0,320,1986,6,8,27,0,0,Benign
59.166.0.7,22133,149.171.126.9,25,6,3.0,37262,3276,52,40,27,464,0,Benign
59.166.0.7,49904,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,10080,149.171.126.6,5190,6,0.0,1470,1728,22,14,27,421,0,Benign
59.166.0.5,35762,149.171.126.2,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.5,2902,149.171.126.5,52554,17,11.0,520,304,4,4,0,1,0,Benign
59.166.0.3,32970,149.171.126.9,5190,6,0.0,1036,2262,12,12,27,0,0,Benign
59.166.0.9,33075,149.171.126.5,53,17,5.0,132,164,2,2,0,1,0,Benign
59.166.0.8,11002,149.171.126.2,80,6,7.0,17954,1087890,336,746,27,11182,0,Benign
59.166.0.7,32648,149.171.126.7,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.2,24008,149.171.126.7,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.4,62810,149.171.126.1,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,13277,149.171.126.4,45936,6,36.0,2230,14816,34,36,27,11,0,Benign
59.166.0.1,58722,149.171.126.6,6881,6,37.0,1540,1644,16,18,27,18,0,Benign
59.166.0.7,48444,149.171.126.5,6881,6,37.0,1540,1644,16,18,27,147,0,Benign
59.166.0.7,41383,149.171.126.4,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.0,58299,149.171.126.7,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.1,64142,149.171.126.1,6881,6,37.0,1540,1644,16,18,27,267,0,Benign
59.166.0.5,12729,149.171.126.8,35280,6,36.0,2974,30612,48,50,27,15,0,Benign
59.166.0.0,7590,149.171.126.1,80,6,7.0,1684,10168,14,18,27,4294951,0,Benign
59.166.0.6,59885,149.171.126.1,53,17,0.0,146,178,2,2,0,0,0,Benign
175.45.176.2,18113,149.171.126.13,179,6,13.0,522,256,10,6,19,486,0,Benign
59.166.0.0,28992,149.171.126.8,5190,6,0.0,1036,2262,12,12,27,0,0,Benign
59.166.0.2,1873,149.171.126.8,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.7,1249,149.171.126.9,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.7,6947,149.171.126.7,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.8,37908,149.171.126.2,25,6,3.0,37190,3276,52,40,27,21,0,Benign
59.166.0.1,21319,149.171.126.6,111,17,0.0,568,320,4,4,0,0,0,Benign
59.166.0.3,45790,149.171.126.4,43663,6,36.0,4342,66694,74,74,27,133,0,Benign
59.166.0.0,17797,149.171.126.7,37498,6,36.0,2662,23320,42,42,27,42,0,Benign
59.166.0.5,28344,149.171.126.3,26276,6,36.0,2542,21294,40,42,27,30,0,Benign
59.166.0.0,45601,149.171.126.6,5190,6,0.0,2898,21610,36,40,27,0,0,Benign
59.166.0.4,26941,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,25247,149.171.126.3,5190,6,0.0,2158,2464,24,24,27,5,0,Benign
59.166.0.5,12295,149.171.126.9,6881,6,37.0,1540,1644,16,18,27,19,0,Benign
59.166.0.2,40906,149.171.126.0,11153,6,36.0,2542,21450,40,42,27,41,0,Benign
59.166.0.1,24586,149.171.126.7,80,6,7.0,1036,824,8,10,27,0,0,Benign
59.166.0.3,13803,149.171.126.8,6881,6,0.0,13038,548216,226,438,27,0,0,Benign
59.166.0.9,45630,149.171.126.4,41208,6,0.0,2766,25742,44,46,27,0,0,Benign
59.166.0.4,13711,149.171.126.4,11749,6,36.0,2230,13586,34,36,27,8,0,Benign
59.166.0.3,57069,149.171.126.8,55162,6,0.0,2854,29218,46,48,27,0,0,Benign
59.166.0.8,16389,149.171.126.2,25,6,3.0,37210,3380,52,42,27,215,0,Benign
59.166.0.9,16515,149.171.126.9,34785,6,11.0,4976,3080,28,30,27,400,0,Benign
59.166.0.1,3364,149.171.126.0,25,6,3.0,37430,3380,52,42,27,21,0,Benign
175.45.176.3,34531,149.171.126.17,18724,6,0.0,558,336,10,8,19,670,1,Shellcode
