IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
59.166.0.3,53252,149.171.126.1,5190,6,0.0,4908,2344,34,24,27,225,0,Benign
59.166.0.4,21774,149.171.126.5,6881,6,0.0,1540,1644,16,18,27,0,0,Benign
59.166.0.9,6469,149.171.126.4,80,6,7.0,1580,10168,12,18,27,1128,0,Benign
59.166.0.4,1601,149.171.126.6,32995,6,0.0,4104,2976,26,28,27,0,0,Benign
59.166.0.9,30897,149.171.126.3,7395,6,0.0,8928,320,14,6,27,506,0,Benign
59.166.0.9,38248,149.171.126.7,6881,6,37.0,1540,1644,16,18,27,21,0,Benign
175.45.176.3,59209,149.171.126.16,135,6,127.0,576,336,10,8,19,593,1,Fuzzers
59.166.0.3,27828,149.171.126.4,62042,6,0.0,8928,320,14,6,27,223,0,Benign
59.166.0.4,34752,149.171.126.3,35590,6,11.0,3984,2456,18,18,27,4,0,Benign
59.166.0.8,35341,149.171.126.2,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.9,18206,149.171.126.2,16341,6,36.0,2646,26060,42,44,27,13,0,Benign
59.166.0.1,55999,149.171.126.1,5190,6,0.0,1470,1728,22,14,27,4,0,Benign
59.166.0.8,39432,149.171.126.9,4234,6,36.0,2438,20718,38,40,27,11,0,Benign
59.166.0.8,65328,149.171.126.3,36716,6,36.0,4238,65596,72,74,27,40,0,Benign
59.166.0.0,65399,149.171.126.1,1968,6,0.0,424,8824,8,12,27,223,0,Benign
59.166.0.6,59158,149.171.126.3,34113,17,11.0,544,304,4,4,0,1,0,Benign
59.166.0.8,46521,149.171.126.7,3534,6,0.0,4238,60892,72,74,27,0,0,Benign
59.166.0.6,13540,149.171.126.8,80,6,7.0,17538,1087890,328,746,27,10926,0,Benign
59.166.0.5,15605,149.171.126.6,143,6,4.0,7806,15474,122,126,27,0,0,Benign
59.166.0.1,14454,149.171.126.0,53,17,5.0,130,162,2,2,0,0,0,Benign
59.166.0.6,16212,149.171.126.6,35611,6,36.0,2766,24004,44,46,27,59,0,Benign
59.166.0.6,47225,149.171.126.5,143,6,4.0,7808,16786,122,126,27,0,0,Benign
59.166.0.1,50764,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,13977,149.171.126.3,111,17,11.0,568,304,4,4,0,298,0,Benign
59.166.0.6,45202,149.171.126.5,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.6,28478,149.171.126.4,5190,6,0.0,3744,19084,48,52,27,1404,0,Benign
59.166.0.3,21931,149.171.126.3,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.1,34868,149.171.126.2,40302,17,11.0,528,304,4,4,0,1,0,Benign
59.166.0.4,1091,149.171.126.2,25,6,3.0,38120,3484,54,44,27,505,0,Benign
59.166.0.6,19986,149.171.126.2,18064,6,0.0,2646,22432,42,42,27,0,0,Benign
59.166.0.2,51782,149.171.126.5,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,62684,149.171.126.6,35967,6,36.0,2750,27174,44,46,27,62,0,Benign
149.171.126.7,143,59.166.0.2,14527,6,4.0,14040,6566,112,104,25,4294952,0,Benign
59.166.0.0,44508,149.171.126.9,22,6,92.0,3728,5474,32,24,27,290,0,Benign
59.166.0.1,60756,149.171.126.0,5190,6,0.0,2048,2410,24,26,27,6,0,Benign
59.166.0.8,45214,149.171.126.9,22,6,92.0,3728,5474,32,24,27,6,0,Benign
59.166.0.2,57489,149.171.126.4,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.8,52202,149.171.126.3,29306,6,11.0,4016,2456,18,18,27,5,0,Benign
59.166.0.3,18806,149.171.126.7,46994,6,0.0,2646,24694,42,44,27,0,0,Benign
59.166.0.4,25757,149.171.126.7,111,17,11.0,568,304,4,4,0,69,0,Benign
175.45.176.3,0,149.171.126.19,0,135,0.0,200,0,2,0,0,0,1,Generic
59.166.0.9,9681,149.171.126.0,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,8379,149.171.126.8,45873,6,36.0,3614,47826,60,64,27,158,0,Benign
59.166.0.8,25476,149.171.126.7,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.1,29415,149.171.126.8,5190,6,0.0,2158,1918,24,20,27,79,0,Benign
59.166.0.3,36213,149.171.126.7,80,6,7.0,1580,10168,12,18,27,1010,0,Benign
59.166.0.8,50581,149.171.126.0,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.4,38866,149.171.126.0,9292,6,36.0,2558,23532,40,42,27,26,0,Benign
59.166.0.0,8723,149.171.126.5,6881,6,37.0,1540,1644,16,18,27,17,0,Benign
59.166.0.7,6641,149.171.126.2,43229,6,11.0,4784,2768,24,24,27,238,0,Benign
59.166.0.9,3225,149.171.126.4,47207,6,0.0,2990,26202,48,44,26,0,0,Benign
59.166.0.0,59066,149.171.126.8,65435,6,36.0,4238,61348,72,74,27,47,0,Benign
175.45.176.3,14148,149.171.126.16,57935,6,175.0,352,3742,8,10,19,533,1,Exploits
59.166.0.6,63904,149.171.126.9,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.9,22103,149.171.126.5,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.3,1038,149.171.126.4,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,26437,149.171.126.1,21629,6,36.0,3718,49446,62,64,27,41,0,Benign
59.166.0.1,53958,149.171.126.1,80,6,7.0,1684,10168,14,18,27,1099,0,Benign
175.45.176.1,35007,149.171.126.10,111,17,11.0,168,0,2,0,0,0,1,Reconnaissance
59.166.0.7,52634,149.171.126.1,31051,6,0.0,2438,19242,38,40,27,0,0,Benign
59.166.0.1,46548,149.171.126.7,111,17,11.0,568,312,4,4,0,5,0,Benign
59.166.0.5,41149,149.171.126.2,22,6,92.0,3728,5474,32,24,27,0,0,Benign
175.45.176.1,63335,149.171.126.16,445,6,10.16,976,728,12,8,19,669,1,Fuzzers
59.166.0.7,37194,149.171.126.6,5190,6,0.0,2158,2464,24,24,27,0,0,Benign
59.166.0.4,30574,149.171.126.5,5190,6,0.0,2062,2308,24,24,27,7,0,Benign
59.166.0.9,39198,149.171.126.0,7593,6,36.0,2230,12896,34,36,27,30,0,Benign
59.166.0.8,30672,149.171.126.0,58338,6,36.0,3302,35742,54,56,27,23,0,Benign
175.45.176.0,60578,149.171.126.14,445,6,10.16,1050,808,12,10,19,798,1,Fuzzers
59.166.0.1,34152,149.171.126.7,5190,6,0.0,3640,19084,46,52,27,0,0,Benign
175.45.176.2,10497,149.171.126.15,111,6,11.0,552,336,10,8,19,634,1,Reconnaissance
59.166.0.7,20562,149.171.126.8,62547,6,36.0,4550,70312,78,80,27,44,0,Benign
175.45.176.1,61423,149.171.126.17,179,6,13.0,338670,2144,274,50,19,12129,0,Benign
59.166.0.1,61623,149.171.126.3,25,6,3.0,37372,3380,52,42,27,57,0,Benign
59.166.0.8,21402,149.171.126.2,30122,6,0.0,424,8824,8,12,27,223,0,Benign
59.166.0.1,40461,149.171.126.6,38444,6,36.0,3598,48874,60,62,27,23,0,Benign
59.166.0.3,4137,149.171.126.5,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,1583,149.171.126.1,5190,6,0.0,1064,2260,12,12,27,7,0,Benign
175.45.176.1,7894,149.171.126.13,520,17,0.0,104,0,2,0,0,0,0,Benign
59.166.0.3,20533,149.171.126.0,53,17,5.0,130,162,2,2,0,0,0,Benign
59.166.0.7,10916,149.171.126.3,111,17,11.0,568,304,4,4,0,4,0,Benign
59.166.0.7,53899,149.171.126.5,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.3,40978,149.171.126.0,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.6,44655,149.171.126.2,42584,6,36.0,2974,33118,48,50,27,68,0,Benign
59.166.0.8,26752,149.171.126.3,25,6,3.0,37416,3380,52,42,27,671,0,Benign
59.166.0.9,7896,149.171.126.5,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.4,65455,149.171.126.9,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.3,1874,149.171.126.3,6881,6,37.0,1540,1644,16,18,27,21,0,Benign
59.166.0.1,53772,149.171.126.9,80,6,7.0,1580,10168,12,18,27,1004,0,Benign
175.45.176.0,0,149.171.126.17,0,223,0.0,200,0,2,0,0,0,1,Analysis
175.45.176.3,63734,149.171.126.17,80,6,7.0,962,256,10,6,19,210,1,Reconnaissance
59.166.0.3,52323,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.2,3281,149.171.126.3,1194,6,159.36,3182,36954,52,54,27,171,0,Benign
59.166.0.5,7439,149.171.126.1,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.9,30960,149.171.126.0,56427,6,36.0,2958,31788,48,50,27,16,0,Benign
59.166.0.5,16134,149.171.126.0,10835,17,11.0,528,304,4,4,0,1,0,Benign
59.166.0.3,12878,149.171.126.0,38290,6,0.0,5174,88540,90,94,27,0,0,Benign
59.166.0.5,12521,149.171.126.5,38161,6,36.0,2766,27392,44,46,27,16,0,Benign
59.166.0.7,20236,149.171.126.5,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.7,34782,149.171.126.3,22,6,92.0,3728,5474,32,24,27,6,0,Benign
59.166.0.9,58853,149.171.126.8,44555,6,0.0,528,8824,10,12,27,0,0,Benign
59.166.0.8,9992,149.171.126.1,9620,6,0.0,424,8824,8,12,27,0,0,Benign
59.166.0.3,29698,149.171.126.7,111,17,11.0,568,304,4,4,0,5,0,Benign
59.166.0.2,1539,149.171.126.4,5190,6,0.0,1470,1728,22,14,27,4,0,Benign
59.166.0.2,37141,149.171.126.4,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.2,5919,149.171.126.6,80,6,7.0,1684,10168,14,18,27,1024,0,Benign
59.166.0.3,59824,149.171.126.4,59937,6,36.0,2958,32368,48,50,27,18,0,Benign
59.166.0.7,48917,149.171.126.3,143,6,4.0,7814,15240,122,126,27,37,0,Benign
59.166.0.7,39125,149.171.126.1,34185,6,0.0,424,8824,8,12,27,584,0,Benign
59.166.0.2,7766,149.171.126.4,5190,6,0.0,2054,2478,22,24,27,5,0,Benign
59.166.0.9,58363,149.171.126.5,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.0,24052,149.171.126.7,80,6,7.0,1684,10168,14,18,27,1143,0,Benign
59.166.0.5,37864,149.171.126.2,35187,17,11.0,536,304,4,4,0,1,0,Benign
59.166.0.1,8950,149.171.126.1,111,17,0.0,568,312,4,4,0,0,0,Benign
59.166.0.0,5220,149.171.126.4,49942,6,11.0,4976,3080,28,30,27,391,0,Benign
59.166.0.5,48984,149.171.126.1,111,17,11.0,568,312,4,4,0,5,0,Benign
59.166.0.6,55313,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,21302,149.171.126.4,143,6,4.0,7818,14598,122,126,27,778,0,Benign
59.166.0.2,62615,149.171.126.9,111,17,11.0,568,312,4,4,0,4,0,Benign
59.166.0.9,61428,149.171.126.4,53,17,5.0,130,162,2,2,0,0,0,Benign
