IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
59.166.0.5,12365,149.171.126.8,80,6,7.0,1684,10168,14,18,27,1267,0,Benign
59.166.0.4,40513,149.171.126.2,143,6,4.0,7812,15360,122,126,27,31,0,Benign
175.45.176.1,31904,149.171.126.19,21,6,1.0,652,670,12,12,19,574,1,Fuzzers
59.166.0.5,62452,149.171.126.6,22851,6,36.0,2958,31992,48,50,27,22,0,Benign
59.166.0.4,49328,149.171.126.5,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.4,27445,149.171.126.1,5190,6,0.0,1958,2308,22,24,27,5,0,Benign
59.166.0.4,50803,149.171.126.8,25,6,3.0,37386,3380,52,42,27,53,0,Benign
59.166.0.1,1267,149.171.126.5,50265,6,36.0,3598,48874,60,62,27,25,0,Benign
59.166.0.2,4581,149.171.126.9,22,6,92.0,3728,5474,32,24,27,76,0,Benign
59.166.0.5,45301,149.171.126.6,6881,6,37.0,11792,470062,204,376,27,1561,0,Benign
59.166.0.9,41815,149.171.126.2,39920,6,36.0,2542,22546,40,42,27,23,0,Benign
59.166.0.5,57542,149.171.126.1,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.1,43522,149.171.126.4,42169,6,0.0,2334,16734,36,38,27,0,0,Benign
59.166.0.4,15704,149.171.126.0,15594,6,36.0,2230,14994,34,36,27,8,0,Benign
59.166.0.3,54651,149.171.126.6,5190,6,0.0,2054,2478,22,24,27,7,0,Benign
59.166.0.6,9559,149.171.126.0,25,6,3.0,37342,3380,52,42,27,96,0,Benign
175.45.176.2,18923,149.171.126.15,25,6,3.0,94400,2242,90,30,27,2731,1,Exploits
59.166.0.7,21071,149.171.126.4,6881,6,37.0,13142,548216,228,438,27,718,0,Benign
59.166.0.3,53898,149.171.126.8,31125,6,0.0,4288,3080,28,30,27,0,0,Benign
59.166.0.6,41048,149.171.126.1,6881,6,37.0,1540,1644,16,18,27,19,0,Benign
59.166.0.4,54382,149.171.126.8,6881,6,37.0,1540,1644,16,18,27,17,0,Benign
59.166.0.7,46894,149.171.126.2,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,13169,149.171.126.8,1397,6,0.0,424,8824,8,12,27,768,0,Benign
59.166.0.6,48558,149.171.126.3,23978,17,0.0,544,304,4,4,0,0,0,Benign
59.166.0.7,64242,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.1,50764,149.171.126.5,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.6,47470,149.171.126.5,52358,6,11.0,4992,3080,28,30,27,435,0,Benign
59.166.0.5,30403,149.171.126.1,80,6,7.0,1684,10168,14,18,27,1160,0,Benign
59.166.0.8,9450,149.171.126.1,6881,6,37.0,1540,1644,16,18,27,17,0,Benign
59.166.0.3,40365,149.171.126.5,11337,6,0.0,4248,2664,20,22,27,0,0,Benign
59.166.0.7,52489,149.171.126.0,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.6,36426,149.171.126.7,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.4,25127,149.171.126.7,58909,6,0.0,3302,37226,54,56,27,0,0,Benign
59.166.0.3,6744,149.171.126.4,53,17,0.0,146,178,2,2,0,0,0,Benign
175.45.176.1,25948,149.171.126.15,25,6,3.0,308844,3016,252,54,27,1658,1,Exploits
59.166.0.0,18434,149.171.126.4,15411,6,36.0,2542,22128,40,42,27,95,0,Benign
59.166.0.4,58670,149.171.126.6,111,17,0.0,568,312,4,4,0,0,0,Benign
59.166.0.0,49793,149.171.126.6,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.1,21906,149.171.126.2,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.2,8578,149.171.126.9,37857,6,0.0,320,1922,6,8,27,2,0,Benign
59.166.0.3,28820,149.171.126.1,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.3,7312,149.171.126.4,80,6,7.0,1684,10168,14,18,27,4294951,0,Benign
59.166.0.9,42911,149.171.126.5,42981,6,36.0,3390,41792,56,58,27,60,0,Benign
59.166.0.1,15704,149.171.126.1,111,17,0.0,568,312,4,4,0,0,0,Benign
59.166.0.9,27615,149.171.126.7,37857,6,0.0,320,1922,6,8,27,3,0,Benign
59.166.0.5,11256,149.171.126.1,5599,6,36.0,3302,35114,54,56,27,37,0,Benign
59.166.0.5,30516,149.171.126.9,58048,6,36.0,4966,82278,86,86,27,162,0,Benign
59.166.0.0,53608,149.171.126.5,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.5,7323,149.171.126.3,80,6,7.0,1684,10168,14,18,27,1010,0,Benign
