IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
175.45.176.3,50324,149.171.126.15,860,6,0.0,986,80,6,2,18,133,0,Benign
59.166.0.6,55529,149.171.126.0,30559,6,36.0,2750,27344,44,46,27,22,0,Benign
59.166.0.3,36549,149.171.126.2,6881,6,0.0,13454,548216,234,438,27,4294951,0,Benign
59.166.0.6,37601,149.171.126.4,13992,6,0.0,2646,21874,42,42,27,0,0,Benign
59.166.0.3,50111,149.171.126.2,2353,17,11.0,528,304,4,4,0,35,0,Benign
59.166.0.5,13933,149.171.126.3,41764,6,36.0,4862,78752,84,86,27,97,0,Benign
59.166.0.3,17776,149.171.126.3,6881,6,37.0,1540,1644,16,18,27,5056,0,Benign
59.166.0.7,12447,149.171.126.0,6881,6,37.0,1540,1644,16,18,27,19,0,Benign
59.166.0.5,10172,149.171.126.4,143,6,4.0,7806,15616,122,126,27,0,0,Benign
59.166.0.8,50994,149.171.126.1,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,33500,149.171.126.7,25,6,3.0,38298,3380,54,42,27,38,0,Benign
59.166.0.7,63350,149.171.126.4,63553,6,36.0,4862,79882,84,86,27,193,0,Benign
59.166.0.5,39328,149.171.126.1,5190,6,0.0,1140,2470,14,16,27,60,0,Benign
59.166.0.1,13632,149.171.126.2,9502,6,36.0,2854,30136,46,48,27,196,0,Benign
59.166.0.7,20233,149.171.126.7,5190,6,0.0,1036,2262,12,12,27,0,0,Benign
59.166.0.9,18364,149.171.126.3,22,6,92.0,3728,5474,32,24,27,230,0,Benign
59.166.0.9,44100,149.171.126.3,42742,6,11.0,3992,2456,18,18,27,5,0,Benign
59.166.0.1,45389,149.171.126.0,22,6,92.0,5928,8010,62,58,27,52,0,Benign
59.166.0.9,35801,149.171.126.6,22,6,92.0,9504,12402,108,116,27,14851,0,Benign
59.166.0.8,47014,149.171.126.2,6881,6,37.0,13246,548216,230,438,27,2561,0,Benign
59.166.0.3,16456,149.171.126.7,39981,17,11.0,528,304,4,4,0,74,0,Benign
59.166.0.7,19983,149.171.126.2,80,6,7.0,1684,10168,14,18,27,4294951,0,Benign
59.166.0.8,1696,149.171.126.6,44685,6,0.0,8928,320,14,6,27,544,0,Benign
59.166.0.7,24919,149.171.126.5,111,17,11.0,568,312,4,4,0,4,0,Benign
59.166.0.6,2220,149.171.126.1,80,6,7.0,19202,1057890,360,726,27,18744,0,Benign
59.166.0.1,23882,149.171.126.1,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.5,58423,149.171.126.0,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.3,50142,149.171.126.1,143,6,4.0,7818,14626,122,126,27,31,0,Benign
59.166.0.6,18273,149.171.126.1,49186,17,0.0,536,304,4,4,0,0,0,Benign
