IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
59.166.0.6,15812,149.171.126.8,35451,6,36.0,2766,24108,44,48,27,24,0,Benign
59.166.0.2,6964,149.171.126.8,111,17,0.0,568,320,4,4,0,0,0,Benign
59.166.0.8,23216,149.171.126.4,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.8,34867,149.171.126.1,11475,6,36.0,2438,20722,38,38,27,24,0,Benign
59.166.0.4,7116,149.171.126.3,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.6,41039,149.171.126.8,80,6,7.0,1684,10168,14,18,27,1023,0,Benign
59.166.0.3,53051,149.171.126.7,1556,6,36.0,2334,16734,36,38,27,113,0,Benign
59.166.0.8,7778,149.171.126.2,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.1,26134,149.171.126.7,24995,6,11.0,4960,2872,26,26,27,295,0,Benign
59.166.0.7,51191,149.171.126.4,80,6,7.0,19202,1087890,360,746,27,1397,0,Benign
59.166.0.6,35697,149.171.126.2,111,17,0.0,568,312,4,4,0,0,0,Benign
59.166.0.6,21367,149.171.126.3,21,6,1.0,2934,3738,52,54,27,1056,0,Benign
59.166.0.3,18086,149.171.126.5,80,6,7.0,1048,824,8,10,27,27,0,Benign
59.166.0.5,30393,149.171.126.4,54779,6,36.0,2766,28048,44,46,27,18,0,Benign
59.166.0.2,58608,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,9785,149.171.126.2,6881,6,37.0,13142,548216,228,438,27,957,0,Benign
59.166.0.9,2529,149.171.126.7,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.7,39363,149.171.126.0,42659,6,36.0,2230,13500,34,36,27,12,0,Benign
59.166.0.4,60362,149.171.126.9,143,6,4.0,7816,16064,122,126,27,2646,0,Benign
59.166.0.9,29250,149.171.126.8,42130,6,0.0,424,8824,8,12,27,36,0,Benign
59.166.0.7,62835,149.171.126.4,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,35665,149.171.126.2,22,6,92.0,12472,12820,70,62,27,662,0,Benign
59.166.0.6,41021,149.171.126.7,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,22088,149.171.126.1,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.1,56187,149.171.126.7,36239,6,0.0,320,1878,6,8,27,48,0,Benign
59.166.0.5,43440,149.171.126.2,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.7,50926,149.171.126.2,5190,6,0.0,1036,2262,12,12,27,3,0,Benign
59.166.0.9,27029,149.171.126.1,58513,6,36.0,4014,60268,68,70,27,98,0,Benign
59.166.0.3,2786,149.171.126.8,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,34588,149.171.126.6,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.1,50888,149.171.126.6,5190,6,0.0,3848,19084,50,52,27,1065,0,Benign
59.166.0.7,21077,149.171.126.6,65334,6,36.0,2438,20006,38,40,27,25,0,Benign
59.166.0.4,14233,149.171.126.1,143,6,4.0,7816,15876,122,126,27,38,0,Benign
59.166.0.7,34483,149.171.126.6,80,6,7.0,1580,10168,12,18,27,1079,0,Benign
59.166.0.0,46065,149.171.126.1,32991,6,0.0,424,8824,8,12,27,222,0,Benign
59.166.0.2,15140,149.171.126.5,5190,6,0.0,1958,2308,22,24,27,6,0,Benign
59.166.0.6,39435,149.171.126.2,44249,6,11.0,3960,2456,18,18,27,6,0,Benign
59.166.0.7,31193,149.171.126.0,28877,17,11.0,536,304,4,4,0,36,0,Benign
59.166.0.7,16884,149.171.126.4,80,6,7.0,1684,10168,14,18,27,1008,0,Benign
59.166.0.5,1267,149.171.126.5,35946,6,0.0,5486,92132,96,98,27,0,0,Benign
59.166.0.9,60688,149.171.126.6,80,6,7.0,1684,10168,14,18,27,1033,0,Benign
59.166.0.4,53888,149.171.126.2,22,6,92.0,3728,5578,32,26,27,0,0,Benign
59.166.0.0,16318,149.171.126.1,21,6,1.0,2934,3742,52,54,27,199,0,Benign
175.45.176.3,46694,149.171.126.18,5555,6,0.0,868,336,10,8,19,827,0,Benign
175.45.176.0,52453,149.171.126.16,25,6,3.0,41452,1998,52,26,27,3119,1,Exploits
59.166.0.9,59316,149.171.126.4,60156,6,0.0,4888,3080,28,30,27,0,0,Benign
59.166.0.4,17605,149.171.126.1,111,17,11.0,568,320,4,4,0,5,0,Benign
175.45.176.0,0,149.171.126.17,0,34,0.0,200,0,2,0,0,0,1,Backdoor
59.166.0.1,37838,149.171.126.3,6881,6,37.0,12796,539160,222,428,27,843,0,Benign
175.45.176.0,62572,149.171.126.13,80,6,7.0,776,256,10,6,19,228,1,Reconnaissance
175.45.176.0,7625,149.171.126.10,179,6,13.0,1354,1380,16,16,19,2317,0,Benign
59.166.0.1,37523,149.171.126.1,25,6,3.0,37218,3380,52,42,27,1102,0,Benign
59.166.0.2,36871,149.171.126.3,13365,17,11.0,536,304,4,4,0,1,0,Benign
59.166.0.2,50328,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.2,38364,149.171.126.5,22,6,92.0,5928,8010,62,58,27,653,0,Benign
59.166.0.5,60679,149.171.126.2,24667,6,0.0,2334,16734,36,38,27,0,0,Benign
59.166.0.3,55569,149.171.126.4,5190,6,0.0,1920,4312,22,24,27,5,0,Benign
59.166.0.2,30235,149.171.126.0,59163,6,36.0,2646,23838,42,44,27,20,0,Benign
59.166.0.0,34917,149.171.126.8,50570,6,0.0,8928,320,14,6,27,370,0,Benign
59.166.0.5,30653,149.171.126.4,31239,6,0.0,2230,13358,34,36,27,0,0,Benign
59.166.0.9,14312,149.171.126.6,25,6,3.0,37320,3380,52,42,27,53,0,Benign
59.166.0.4,22357,149.171.126.2,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.4,60016,149.171.126.8,5190,6,0.0,2054,2582,22,26,27,7,0,Benign
59.166.0.9,17450,149.171.126.1,111,17,11.0,568,312,4,4,0,319,0,Benign
59.166.0.6,52911,149.171.126.9,25524,6,0.0,424,8824,8,12,27,702,0,Benign
59.166.0.7,42249,149.171.126.5,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.5,12774,149.171.126.5,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.7,64037,149.171.126.7,36566,6,36.0,5174,90666,90,92,27,52,0,Benign
59.166.0.9,36206,149.171.126.1,25,6,3.0,37860,3380,54,42,27,29,0,Benign
