IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
59.166.0.8,44155,149.171.126.7,9634,6,0.0,3390,42510,56,58,27,0,0,Benign
59.166.0.3,37137,149.171.126.8,5190,6,0.0,2054,2478,22,24,27,10,0,Benign
59.166.0.8,62278,149.171.126.2,80,6,7.0,17954,1087890,336,746,27,4294952,0,Benign
59.166.0.1,39163,149.171.126.9,45413,6,36.0,2230,14740,34,36,27,34,0,Benign
175.45.176.3,17410,149.171.126.14,111,17,11.0,168,0,2,0,0,0,1,Reconnaissance
59.166.0.5,31152,149.171.126.7,28067,6,0.0,2438,16630,38,36,27,0,0,Benign
59.166.0.5,27233,149.171.126.2,15367,6,0.0,2974,32564,48,50,27,0,0,Benign
59.166.0.3,13726,149.171.126.8,6881,6,37.0,1540,1644,16,18,27,17,0,Benign
175.45.176.0,56752,149.171.126.13,50566,6,0.0,352,668,8,8,19,987,1,Exploits
59.166.0.4,54255,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.0,1473,149.171.126.2,25,6,3.0,37208,3380,52,42,27,592,0,Benign
59.166.0.1,29914,149.171.126.1,28007,6,36.0,4238,62112,72,74,27,125,0,Benign
59.166.0.0,54289,149.171.126.4,55182,6,0.0,2334,16734,36,38,27,0,0,Benign
59.166.0.9,43014,149.171.126.2,40486,6,0.0,320,1922,6,8,27,0,0,Benign
59.166.0.9,64814,149.171.126.2,36151,6,0.0,424,8824,8,12,27,222,0,Benign
59.166.0.7,52947,149.171.126.2,32283,6,0.0,4064,2456,18,18,27,0,0,Benign
59.166.0.4,48953,149.171.126.6,2858,6,36.0,3598,46566,60,62,27,26,0,Benign
59.166.0.5,37510,149.171.126.9,12955,17,11.0,536,304,4,4,0,1,0,Benign
59.166.0.7,1632,149.171.126.9,25,6,3.0,37152,3380,52,42,27,48,0,Benign
59.166.0.1,13692,149.171.126.5,27934,6,0.0,8928,320,14,6,27,373,0,Benign
59.166.0.8,64631,149.171.126.6,63380,6,11.0,4544,2456,18,18,27,4,0,Benign
59.166.0.4,50600,149.171.126.3,5190,6,0.0,1064,2260,12,12,27,5,0,Benign
59.166.0.9,35896,149.171.126.3,6881,6,37.0,13350,548216,232,438,27,1748,0,Benign
59.166.0.9,22129,149.171.126.6,20026,6,0.0,3614,50192,60,62,27,0,0,Benign
59.166.0.7,48172,149.171.126.0,49387,6,36.0,2646,25418,42,44,27,16,0,Benign
59.166.0.8,62480,149.171.126.0,111,17,0.0,568,312,4,4,0,0,0,Benign
59.166.0.5,48150,149.171.126.3,111,17,0.0,568,312,4,4,0,0,0,Benign
59.166.0.0,58054,149.171.126.3,22,6,92.0,9400,12298,106,114,27,0,0,Benign
59.166.0.5,13522,149.171.126.6,61745,6,0.0,8928,320,14,6,27,3307,0,Benign
59.166.0.6,21680,149.171.126.0,53,17,5.0,130,162,2,2,0,0,0,Benign
59.166.0.6,3617,149.171.126.7,2816,6,36.0,2870,28558,46,46,27,90,0,Benign
59.166.0.9,15619,149.171.126.5,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.3,37097,149.171.126.2,111,17,11.0,568,304,4,4,0,4,0,Benign
59.166.0.3,37047,149.171.126.7,111,17,11.0,568,312,4,4,0,123,0,Benign
59.166.0.0,12034,149.171.126.0,6881,6,37.0,1540,1644,16,18,27,227,0,Benign
59.166.0.7,39714,149.171.126.8,8287,6,36.0,2334,16290,36,38,27,11,0,Benign
59.166.0.5,10269,149.171.126.7,6881,6,37.0,1540,1644,16,18,27,19,0,Benign
59.166.0.0,52292,149.171.126.1,31726,6,11.0,5176,3080,28,30,27,864,0,Benign
59.166.0.9,53323,149.171.126.1,51969,6,11.0,4848,2976,28,28,27,342,0,Benign
59.166.0.1,16653,149.171.126.6,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.4,51671,149.171.126.1,80,6,7.0,1580,10168,12,18,27,1031,0,Benign
175.45.176.0,0,149.171.126.17,0,184,0.0,200,0,2,0,0,0,1,Backdoor
59.166.0.7,61004,149.171.126.5,25,6,3.0,37262,3380,52,42,27,45,0,Benign
59.166.0.2,34956,149.171.126.3,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.9,20512,149.171.126.8,18297,17,11.0,520,304,4,4,0,1,0,Benign
59.166.0.6,26817,149.171.126.7,21,6,1.0,2934,3742,52,54,27,2877,0,Benign
59.166.0.1,20390,149.171.126.6,6881,6,37.0,2198,34406,28,42,27,38,0,Benign
59.166.0.9,2661,149.171.126.5,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.6,65201,149.171.126.3,5190,6,0.0,1920,4312,22,24,27,5,0,Benign
59.166.0.2,48675,149.171.126.0,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,61018,149.171.126.7,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,27356,149.171.126.1,80,6,7.0,1684,10168,14,18,27,1102,0,Benign
59.166.0.9,64857,149.171.126.5,65050,6,36.0,3390,42510,56,58,27,110,0,Benign
59.166.0.6,42718,149.171.126.6,22,6,92.0,5928,8010,62,58,27,1712,0,Benign
59.166.0.8,14878,149.171.126.7,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.0,38730,149.171.126.1,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,59041,149.171.126.0,111,17,11.0,568,304,4,4,0,4,0,Benign
59.166.0.8,55374,149.171.126.5,59290,6,0.0,4550,72372,78,80,27,0,0,Benign
59.166.0.8,55969,149.171.126.4,25,6,3.0,37332,3380,52,42,27,41,0,Benign
59.166.0.5,30038,149.171.126.5,17562,6,0.0,8928,320,14,6,27,4,0,Benign
59.166.0.9,51595,149.171.126.1,21,6,1.0,2934,3742,52,54,27,4499,0,Benign
59.166.0.1,50372,149.171.126.8,143,6,4.0,7814,15104,122,126,27,781,0,Benign
59.166.0.8,3439,149.171.126.7,47432,6,0.0,3926,56628,66,68,27,0,0,Benign
59.166.0.6,39744,149.171.126.8,10364,6,0.0,2646,23838,42,44,27,0,0,Benign
59.166.0.1,7239,149.171.126.0,7657,6,36.0,2958,31784,48,50,27,42,0,Benign
59.166.0.7,27243,149.171.126.8,49991,6,0.0,320,1908,6,8,27,46,0,Benign
59.166.0.8,26307,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.5,51145,149.171.126.0,29728,6,36.0,2766,24004,44,46,27,29,0,Benign
59.166.0.5,25794,149.171.126.0,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.7,24360,149.171.126.6,18594,17,11.0,544,304,4,4,0,1,0,Benign
59.166.0.4,19581,149.171.126.7,5190,6,0.0,1920,4416,22,26,27,368,0,Benign
59.166.0.3,44964,149.171.126.6,7076,6,36.0,3390,41686,56,58,27,78,0,Benign
