IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
59.166.0.9,47646,149.171.126.2,5190,6,0.0,1036,2262,12,12,27,0,0,Benign
59.166.0.4,1774,149.171.126.6,111,17,0.0,568,304,4,4,0,0,0,Benign
59.166.0.7,48525,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
175.45.176.3,20243,149.171.126.10,445,6,10.16,1052,722,12,8,19,989,1,Fuzzers
59.166.0.0,37038,149.171.126.9,34113,17,11.0,544,304,4,4,0,1,0,Benign
59.166.0.3,20467,149.171.126.4,54547,6,0.0,8928,320,14,6,27,223,0,Benign
59.166.0.9,37705,149.171.126.9,111,17,11.0,568,320,4,4,0,4,0,Benign
59.166.0.2,49227,149.171.126.8,47320,6,36.0,3302,35400,54,56,27,55,0,Benign
59.166.0.4,45850,149.171.126.7,7163,6,36.0,3302,35114,54,56,27,17,0,Benign
59.166.0.3,12762,149.171.126.4,143,6,4.0,7816,15582,122,126,27,225,0,Benign
59.166.0.0,62449,149.171.126.6,143,6,4.0,7808,15008,122,126,27,1120,0,Benign
59.166.0.8,15038,149.171.126.5,6881,6,37.0,1540,1644,16,18,27,110,0,Benign
59.166.0.3,45486,149.171.126.2,80,6,7.0,1580,10168,12,18,27,1022,0,Benign
59.166.0.6,42796,149.171.126.2,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.1,18581,149.171.126.7,80,6,7.0,1684,10168,14,18,27,1163,0,Benign
175.45.176.1,59292,149.171.126.11,119,6,0.0,4588,606,14,10,19,305,1,Exploits
59.166.0.2,36101,149.171.126.1,80,6,7.0,1580,10168,12,18,27,1004,0,Benign
59.166.0.8,65466,149.171.126.6,62763,6,36.0,3614,50036,60,62,27,41,0,Benign
59.166.0.6,6565,149.171.126.5,27806,6,0.0,424,8824,8,12,27,222,0,Benign
59.166.0.0,38373,149.171.126.6,7501,6,36.0,3390,43918,56,58,27,23,0,Benign
59.166.0.4,42646,149.171.126.6,22,6,92.0,6032,8010,64,58,27,275,0,Benign
59.166.0.0,23900,149.171.126.6,53,17,5.0,130,162,2,2,0,0,0,Benign
59.166.0.1,10684,149.171.126.1,60997,6,0.0,424,8824,8,12,27,0,0,Benign
59.166.0.3,45163,149.171.126.4,53,17,5.0,146,178,2,2,0,1,0,Benign
175.45.176.1,36164,149.171.126.12,80,6,7.0,1068,256,10,6,19,306,1,Exploits
59.166.0.3,38689,149.171.126.6,10085,17,11.0,536,304,4,4,0,1,0,Benign
59.166.0.3,47797,149.171.126.5,15398,6,0.0,320,1908,6,8,27,46,0,Benign
59.166.0.7,24901,149.171.126.5,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.1,14347,149.171.126.1,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,24888,149.171.126.0,26887,6,0.0,8928,320,14,6,27,0,0,Benign
59.166.0.7,13155,149.171.126.2,40999,6,0.0,3614,49036,60,62,27,0,0,Benign
59.166.0.5,64775,149.171.126.3,21,6,1.0,2934,3742,52,54,27,2835,0,Benign
59.166.0.1,2971,149.171.126.4,1144,6,36.0,2334,16920,36,38,27,9,0,Benign
59.166.0.6,31830,149.171.126.1,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.1,61689,149.171.126.5,111,17,11.0,568,312,4,4,0,4,0,Benign
59.166.0.6,26057,149.171.126.1,6881,6,37.0,13558,548216,236,438,27,3479,0,Benign
59.166.0.1,24455,149.171.126.5,58909,6,11.0,3808,2456,18,18,27,4,0,Benign
59.166.0.6,4540,149.171.126.8,53,17,5.0,146,178,2,2,0,1,0,Benign
175.45.176.2,62073,149.171.126.18,3260,6,0.0,986,80,6,2,18,555,0,Benign
59.166.0.0,1458,149.171.126.4,50294,6,0.0,3078,39582,50,54,27,0,0,Benign
59.166.0.3,2208,149.171.126.8,25,6,3.0,37220,3380,52,42,27,0,0,Benign
175.45.176.2,55069,149.171.126.16,111,6,11.0,552,336,10,8,19,652,1,Reconnaissance
59.166.0.3,5058,149.171.126.5,47657,6,36.0,2766,28906,44,46,27,50,0,Benign
59.166.0.2,1083,149.171.126.7,38385,6,0.0,424,8824,8,12,27,68,0,Benign
59.166.0.6,19237,149.171.126.7,17818,6,0.0,4824,3080,28,30,27,0,0,Benign
59.166.0.7,33585,149.171.126.1,80,6,7.0,1684,10168,14,18,27,1050,0,Benign
59.166.0.7,62929,149.171.126.1,63574,6,36.0,2750,26406,44,46,27,14,0,Benign
59.166.0.7,16859,149.171.126.9,37181,6,0.0,2974,31920,48,50,27,0,0,Benign
59.166.0.5,31143,149.171.126.5,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.7,43267,149.171.126.7,6881,6,0.0,11584,470062,200,376,27,0,0,Benign
59.166.0.5,36093,149.171.126.4,5190,6,0.0,1920,4312,22,24,27,0,0,Benign
59.166.0.0,47219,149.171.126.3,49991,6,0.0,320,1908,6,8,27,148,0,Benign
59.166.0.4,20040,149.171.126.1,15402,17,11.0,544,304,4,4,0,1,0,Benign
59.166.0.4,62308,149.171.126.5,21,6,1.0,2934,3742,52,54,27,21,0,Benign
175.45.176.3,36817,149.171.126.12,56020,17,0.0,192,0,2,0,0,0,1,Shellcode
59.166.0.4,38860,149.171.126.7,6881,6,37.0,1540,1644,16,18,27,302,0,Benign
59.166.0.6,15803,149.171.126.2,62752,6,0.0,320,1874,6,8,27,2,0,Benign
59.166.0.4,15755,149.171.126.1,5190,6,0.0,3314,27552,44,46,27,447,0,Benign
59.166.0.4,38182,149.171.126.8,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.1,25014,149.171.126.8,5190,6,0.0,2054,2478,22,24,27,0,0,Benign
149.171.126.8,63475,59.166.0.1,65514,6,0.0,45044,1768,36,34,25,100,0,Benign
59.166.0.0,60721,149.171.126.9,23696,17,11.0,536,304,4,4,0,1,0,Benign
59.166.0.6,32603,149.171.126.8,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,59782,149.171.126.5,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.2,20145,149.171.126.8,20484,6,36.0,2974,33374,48,50,27,17,0,Benign
59.166.0.7,18777,149.171.126.3,22,6,92.0,9504,12298,108,114,27,2340,0,Benign
59.166.0.8,63793,149.171.126.1,35248,6,0.0,2646,25418,42,44,27,0,0,Benign
59.166.0.4,25192,149.171.126.8,59125,6,36.0,2542,21294,40,42,27,40,0,Benign
59.166.0.4,62416,149.171.126.6,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.8,19426,149.171.126.2,5190,6,0.0,2062,2424,24,26,27,5,0,Benign
59.166.0.7,8361,149.171.126.9,22,6,92.0,3728,5474,32,24,27,0,0,Benign
