IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
59.166.0.5,24835,149.171.126.8,22945,6,36.0,2646,24570,42,44,27,56,0,Benign
59.166.0.6,61067,149.171.126.3,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.5,27850,149.171.126.2,24474,6,36.0,2126,12340,32,34,27,7,0,Benign
59.166.0.7,41158,149.171.126.9,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.5,25256,149.171.126.1,22,6,92.0,48776,85554,624,682,27,6853,0,Benign
59.166.0.5,44517,149.171.126.3,7383,6,0.0,4632,2456,18,18,27,0,0,Benign
59.166.0.0,53173,149.171.126.6,5190,6,0.0,1064,2260,12,12,27,4,0,Benign
59.166.0.2,34136,149.171.126.2,10550,6,36.0,3494,41008,58,58,27,216,0,Benign
59.166.0.5,12631,149.171.126.7,143,6,4.0,7814,14840,122,126,27,770,0,Benign
59.166.0.3,30400,149.171.126.1,6881,6,37.0,1540,1644,16,18,27,13,0,Benign
59.166.0.1,37198,149.171.126.2,25,6,3.0,37268,3380,52,42,27,293,0,Benign
59.166.0.5,8377,149.171.126.2,7101,17,11.0,528,304,4,4,0,1,0,Benign
175.45.176.1,0,149.171.126.14,0,103,0.0,480,0,8,0,0,1367,1,Reconnaissance
59.166.0.0,24871,149.171.126.5,22,6,92.0,5928,8010,62,58,27,539,0,Benign
59.166.0.0,56727,149.171.126.2,80,6,7.0,1580,10168,12,18,27,1005,0,Benign
59.166.0.3,47416,149.171.126.2,53644,6,36.0,4014,57836,68,70,27,28,0,Benign
59.166.0.4,10108,149.171.126.8,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,57824,149.171.126.6,56744,6,36.0,2646,23354,42,42,27,64,0,Benign
59.166.0.3,61899,149.171.126.5,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.7,13106,149.171.126.1,6881,6,37.0,12414,548216,214,438,27,2714,0,Benign
59.166.0.3,36140,149.171.126.0,25,6,3.0,37502,3380,52,42,27,24,0,Benign
59.166.0.8,16186,149.171.126.3,8918,6,0.0,4238,59594,72,74,27,0,0,Benign
59.166.0.0,2476,149.171.126.4,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,2275,149.171.126.4,6881,6,37.0,25680,1094788,458,858,27,9648,0,Benign
59.166.0.0,9231,149.171.126.7,111,17,11.0,568,312,4,4,0,4,0,Benign
59.166.0.2,36968,149.171.126.3,111,17,0.0,568,312,4,4,0,0,0,Benign
59.166.0.9,8489,149.171.126.2,25,6,3.0,37482,3172,52,38,27,524,0,Benign
59.166.0.9,22006,149.171.126.4,5190,6,0.0,1272,2572,16,18,27,128,0,Benign
59.166.0.9,57683,149.171.126.4,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,56798,149.171.126.9,28420,6,36.0,2854,31354,46,48,27,37,0,Benign
59.166.0.0,57522,149.171.126.8,6881,6,37.0,1540,1644,16,18,27,14,0,Benign
59.166.0.1,28876,149.171.126.0,51590,6,0.0,8928,320,14,6,27,5,0,Benign
59.166.0.4,14796,149.171.126.4,49698,6,0.0,3926,55074,66,68,27,0,0,Benign
59.166.0.0,27217,149.171.126.5,5190,6,0.0,1470,1936,22,18,27,3,0,Benign
59.166.0.7,28604,149.171.126.9,58879,17,0.0,512,304,4,4,0,0,0,Benign
59.166.0.4,15551,149.171.126.3,80,6,7.0,1580,10168,12,18,27,1148,0,Benign
59.166.0.1,22566,149.171.126.6,6881,6,37.0,13454,548216,234,438,27,1582,0,Benign
59.166.0.8,62685,149.171.126.7,111,17,0.0,568,320,4,4,0,0,0,Benign
59.166.0.6,25762,149.171.126.4,80,6,7.0,1684,10168,14,18,27,1006,0,Benign
175.45.176.3,2170,149.171.126.16,520,17,0.0,1064,0,2,0,0,0,1,Fuzzers
59.166.0.3,3835,149.171.126.2,5190,6,0.0,1958,2412,22,26,27,7,0,Benign
59.166.0.3,58031,149.171.126.9,26766,6,11.0,3656,2456,18,18,27,4,0,Benign
59.166.0.1,39855,149.171.126.0,80,6,7.0,1580,10168,12,18,27,1231,0,Benign
59.166.0.3,38612,149.171.126.9,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,11233,149.171.126.2,25,6,3.0,37220,3380,52,42,27,504,0,Benign
59.166.0.2,8886,149.171.126.7,5190,6,0.0,1920,4312,22,24,27,5,0,Benign
59.166.0.3,25998,149.171.126.2,111,17,11.0,568,320,4,4,0,5,0,Benign
59.166.0.0,64735,149.171.126.7,38753,6,36.0,3614,44406,60,62,27,42,0,Benign
59.166.0.8,19664,149.171.126.3,63848,6,36.0,3494,44728,58,56,27,46,0,Benign
59.166.0.1,15660,149.171.126.1,3853,6,36.0,4550,68342,78,80,27,51,0,Benign
59.166.0.3,24291,149.171.126.3,21846,17,0.0,536,304,4,4,0,0,0,Benign
59.166.0.7,46108,149.171.126.0,57821,6,36.0,4222,61786,72,74,27,54,0,Benign
59.166.0.0,43442,149.171.126.4,21,6,1.0,2934,3738,52,54,27,0,0,Benign
59.166.0.8,28083,149.171.126.3,26097,6,36.0,2230,14042,34,36,27,7,0,Benign
59.166.0.8,63446,149.171.126.1,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.3,28662,149.171.126.2,80,6,7.0,1684,10168,14,18,27,1008,0,Benign
59.166.0.9,29414,149.171.126.9,53,17,5.0,146,178,2,2,0,1,0,Benign
175.45.176.0,34931,149.171.126.10,520,17,0.0,104,0,2,0,0,0,0,Benign
59.166.0.6,16721,149.171.126.4,14548,6,36.0,2438,19266,38,40,27,10,0,Benign
59.166.0.1,50733,149.171.126.4,53,17,5.0,130,162,2,2,0,0,0,Benign
59.166.0.5,6178,149.171.126.5,18443,6,0.0,2750,26584,44,46,27,0,0,Benign
59.166.0.7,24526,149.171.126.5,143,6,4.0,7818,15448,122,126,27,0,0,Benign
59.166.0.7,45305,149.171.126.5,111,17,11.0,568,312,4,4,0,4,0,Benign
59.166.0.1,29287,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.2,40214,149.171.126.1,38306,6,36.0,5486,92746,96,98,27,49,0,Benign
59.166.0.9,56082,149.171.126.7,80,6,7.0,1580,10168,12,18,27,1006,0,Benign
59.166.0.9,7054,149.171.126.2,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.2,30700,149.171.126.9,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.9,19664,149.171.126.4,30871,6,0.0,8928,320,14,6,27,269,0,Benign
59.166.0.3,2862,149.171.126.9,6881,6,0.0,13558,548216,236,438,27,4294952,0,Benign
59.166.0.4,11327,149.171.126.5,111,17,11.0,568,312,4,4,0,4,0,Benign
59.166.0.2,1821,149.171.126.9,53,17,5.0,130,162,2,2,0,0,0,Benign
59.166.0.0,22821,149.171.126.8,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.9,51596,149.171.126.1,5190,6,0.0,1036,2262,12,12,27,0,0,Benign
59.166.0.3,65391,149.171.126.8,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.8,15441,149.171.126.0,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.0,21366,149.171.126.7,53,17,5.0,132,164,2,2,0,1,0,Benign
59.166.0.1,19557,149.171.126.0,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,42173,149.171.126.0,2771,6,36.0,3702,47356,62,60,27,52,0,Benign
59.166.0.3,13099,149.171.126.0,11193,6,36.0,2230,14042,34,36,27,16,0,Benign
59.166.0.9,25563,149.171.126.5,22606,17,11.0,520,304,4,4,0,1,0,Benign
59.166.0.2,13445,149.171.126.5,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,1674,149.171.126.9,25,6,3.0,37320,3172,52,38,27,746,0,Benign
59.166.0.4,14211,149.171.126.4,34109,6,0.0,528,8824,10,12,27,47,0,Benign
59.166.0.5,23652,149.171.126.8,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,64357,149.171.126.3,42265,6,0.0,424,8824,8,12,27,49,0,Benign
59.166.0.8,2522,149.171.126.2,33354,6,0.0,2438,19420,38,40,27,0,0,Benign
59.166.0.7,18449,149.171.126.2,35879,6,0.0,2230,14370,34,36,27,0,0,Benign
59.166.0.5,10251,149.171.126.9,6881,6,0.0,456,112,6,2,26,0,0,Benign
59.166.0.8,3606,149.171.126.1,26645,17,11.0,544,304,4,4,0,1,0,Benign
59.166.0.5,55578,149.171.126.6,50205,6,36.0,4550,74188,78,80,27,44,0,Benign
59.166.0.3,5144,149.171.126.2,5190,6,0.0,1036,2262,12,12,27,4,0,Benign
59.166.0.2,44158,149.171.126.6,42108,6,36.0,2558,23470,40,42,27,14,0,Benign
59.166.0.8,28268,149.171.126.1,22,6,92.0,3728,5474,32,24,27,0,0,Benign
59.166.0.9,15323,149.171.126.6,80,6,7.0,1684,10168,14,18,27,1050,0,Benign
59.166.0.2,20967,149.171.126.4,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.6,39838,149.171.126.8,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.7,20889,149.171.126.3,80,6,7.0,1580,10168,12,18,27,1138,0,Benign
175.45.176.3,0,149.171.126.19,0,51,79.0,200,0,2,0,0,0,1,Exploits
59.166.0.5,47562,149.171.126.0,53,17,0.0,132,164,2,2,0,0,0,Benign
