IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
59.166.0.4,52140,149.171.126.7,52185,6,36.0,2958,32368,48,50,27,15,0,Benign
59.166.0.6,11685,149.171.126.8,10367,6,11.0,4168,2560,18,20,27,62,0,Benign
59.166.0.6,10979,149.171.126.7,25,6,3.0,37266,3172,52,38,27,404,0,Benign
59.166.0.6,58893,149.171.126.5,5190,6,0.0,2054,2478,22,24,27,5,0,Benign
59.166.0.0,38295,149.171.126.0,57704,6,0.0,320,1896,6,8,27,349,0,Benign
59.166.0.2,60015,149.171.126.0,25,6,3.0,37268,3380,52,42,27,25,0,Benign
59.166.0.4,9931,149.171.126.1,80,6,7.0,1684,10168,14,18,27,1235,0,Benign
59.166.0.6,58835,149.171.126.6,80,6,7.0,1684,10168,14,18,27,1198,0,Benign
59.166.0.9,40091,149.171.126.7,5190,6,0.0,2048,2410,24,26,27,0,0,Benign
59.166.0.9,40828,149.171.126.9,50171,17,11.0,528,304,4,4,0,1,0,Benign
59.166.0.9,6358,149.171.126.6,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.6,59291,149.171.126.7,22992,6,36.0,3182,39694,52,54,27,19,0,Benign
59.166.0.0,61702,149.171.126.3,22,6,92.0,3728,5474,32,24,27,0,0,Benign
59.166.0.2,39478,149.171.126.6,6881,6,37.0,1540,1644,16,18,27,19,0,Benign
59.166.0.8,45994,149.171.126.7,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.5,4221,149.171.126.1,5190,6,0.0,2062,2424,24,26,27,430,0,Benign
59.166.0.3,59430,149.171.126.4,143,6,4.0,7814,15134,122,126,27,775,0,Benign
59.166.0.7,17321,149.171.126.4,6881,6,37.0,1540,1644,16,18,27,1594,0,Benign
59.166.0.5,62371,149.171.126.5,6881,6,37.0,13558,548216,236,438,27,3412,0,Benign
59.166.0.3,46803,149.171.126.3,80,6,7.0,1684,10168,14,18,27,1152,0,Benign
59.166.0.0,56132,149.171.126.7,62325,6,36.0,3302,35400,54,56,27,69,0,Benign
59.166.0.6,62744,149.171.126.1,36679,6,11.0,4344,3080,28,30,27,374,0,Benign
59.166.0.2,38809,149.171.126.3,111,17,0.0,568,312,4,4,0,0,0,Benign
59.166.0.4,19233,149.171.126.8,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.9,24001,149.171.126.7,19012,6,0.0,8928,320,14,6,27,223,0,Benign
59.166.0.2,19389,149.171.126.5,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.8,58517,149.171.126.5,80,6,7.0,1684,10168,14,18,27,1149,0,Benign
175.45.176.3,29940,149.171.126.13,80,6,7.0,790,336,10,8,19,884,1,Reconnaissance
59.166.0.6,58607,149.171.126.0,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.3,5239,149.171.126.4,21,6,1.0,2934,3740,52,54,27,4294952,0,Benign
175.45.176.3,18607,149.171.126.17,179,6,13.0,522,256,10,6,19,502,0,Benign
