IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
59.166.0.3,8375,149.171.126.0,45725,6,36.0,2438,20718,38,40,27,14,0,Benign
59.166.0.3,24267,149.171.126.7,22527,6,36.0,2558,23268,40,42,27,11,0,Benign
59.166.0.6,56470,149.171.126.4,111,17,11.0,568,312,4,4,0,4,0,Benign
59.166.0.9,10770,149.171.126.3,5190,6,0.0,2062,2528,24,28,27,8,0,Benign
59.166.0.0,12897,149.171.126.5,22,6,92.0,12472,12820,70,62,27,16,0,Benign
59.166.0.2,17460,149.171.126.2,60848,6,0.0,320,1884,6,8,27,0,0,Benign
59.166.0.7,47523,149.171.126.5,80,6,7.0,3368,20336,28,36,27,1006,0,Benign
59.166.0.9,29910,149.171.126.5,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.7,61454,149.171.126.7,55455,6,36.0,2974,31920,48,50,27,33,0,Benign
59.166.0.8,32489,149.171.126.9,31012,17,0.0,536,304,4,4,0,0,0,Benign
59.166.0.2,12217,149.171.126.0,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.5,1624,149.171.126.1,32282,6,36.0,3598,46566,60,62,27,36,0,Benign
59.166.0.6,24855,149.171.126.4,5190,6,0.0,1272,2572,16,18,27,0,0,Benign
59.166.0.5,54121,149.171.126.0,111,17,11.0,568,312,4,4,0,4,0,Benign
59.166.0.7,2024,149.171.126.2,33616,6,0.0,4288,2976,28,28,27,0,0,Benign
59.166.0.8,28657,149.171.126.3,26250,6,36.0,4342,63412,74,72,27,101,0,Benign
59.166.0.5,20116,149.171.126.7,80,6,7.0,1580,10168,12,18,27,1076,0,Benign
59.166.0.2,26316,149.171.126.1,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.1,61400,149.171.126.0,5190,6,0.0,2062,2424,24,26,27,0,0,Benign
175.45.176.1,3594,149.171.126.15,179,6,13.0,4646,336,12,8,19,900,0,Benign
59.166.0.0,48338,149.171.126.1,80,6,7.0,1684,10168,14,18,27,1159,0,Benign
175.45.176.3,57774,149.171.126.16,445,6,10.16,1086,782,12,10,19,1212,1,Fuzzers
59.166.0.1,35491,149.171.126.1,5190,6,0.0,1958,2308,22,24,27,884,0,Benign
59.166.0.9,20719,149.171.126.9,6881,6,0.0,13558,548216,236,438,27,0,0,Benign
59.166.0.1,35745,149.171.126.6,5190,6,0.0,860,278,6,5,26,0,0,Benign
59.166.0.3,10444,149.171.126.1,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.4,34039,149.171.126.1,25,6,3.0,37914,3380,54,42,27,21,0,Benign
59.166.0.6,7504,149.171.126.9,5400,6,0.0,3302,37226,54,56,27,0,0,Benign
59.166.0.9,23871,149.171.126.5,111,17,11.0,568,304,4,4,0,4,0,Benign
59.166.0.3,26880,149.171.126.2,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.6,11318,149.171.126.8,53,17,5.0,146,178,2,2,0,1,0,Benign
175.45.176.1,8459,149.171.126.12,3306,6,20.0,596,634,10,10,19,797,0,Benign
175.45.176.3,17465,149.171.126.18,80,6,7.0,796,2650,10,8,27,659,1,Exploits
59.166.0.9,57311,149.171.126.6,27680,6,0.0,3926,54818,66,68,27,0,0,Benign
59.166.0.3,25884,149.171.126.8,143,6,4.0,7822,15736,122,126,27,31,0,Benign
59.166.0.1,5197,149.171.126.5,47434,6,36.0,2542,23508,40,42,27,20,0,Benign
59.166.0.2,10171,149.171.126.4,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.5,57982,149.171.126.1,26721,6,0.0,2766,25812,44,46,27,0,0,Benign
175.45.176.0,57784,149.171.126.10,139,6,10.0,42780,4350,56,38,19,7004,1,Exploits
59.166.0.1,6406,149.171.126.3,48180,6,36.0,4238,60964,72,74,27,51,0,Benign
59.166.0.5,62590,149.171.126.3,16329,6,36.0,4550,72346,78,80,27,105,0,Benign
175.45.176.1,10214,149.171.126.19,514,17,17.0,1602,0,2,0,0,0,1,Fuzzers
59.166.0.8,61594,149.171.126.8,111,17,11.0,568,304,4,4,0,4,0,Benign
59.166.0.1,60466,149.171.126.0,58487,6,36.0,2230,15258,34,36,27,35,0,Benign
59.166.0.5,22011,149.171.126.0,3208,6,0.0,424,8824,8,12,27,0,0,Benign
59.166.0.9,33495,149.171.126.0,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.2,63354,149.171.126.2,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.6,6683,149.171.126.6,6055,17,0.0,512,304,4,4,0,0,0,Benign
59.166.0.1,31758,149.171.126.5,51486,6,0.0,2542,21294,40,42,27,0,0,Benign
175.45.176.3,65460,149.171.126.14,520,17,0.0,1064,0,2,0,0,0,0,Benign
59.166.0.6,6759,149.171.126.5,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.5,64435,149.171.126.0,36375,6,36.0,2334,16734,36,38,27,13,0,Benign
59.166.0.0,23292,149.171.126.5,21,6,1.0,2934,3740,52,54,27,24,0,Benign
59.166.0.9,38290,149.171.126.5,111,17,11.0,568,304,4,4,0,4,0,Benign
59.166.0.7,22059,149.171.126.0,22,6,92.0,5928,8010,62,58,27,12,0,Benign
175.45.176.2,0,149.171.126.17,0,241,0.0,200,0,2,0,0,0,1,Exploits
59.166.0.6,3977,149.171.126.9,6881,6,37.0,2752,64718,38,66,27,47,0,Benign
59.166.0.2,21661,149.171.126.4,38385,6,0.0,424,8824,8,12,27,223,0,Benign
59.166.0.2,63793,149.171.126.7,12692,6,36.0,4238,60892,72,74,27,87,0,Benign
59.166.0.3,14491,149.171.126.1,12639,6,0.0,3614,45854,60,62,27,0,0,Benign
59.166.0.4,60749,149.171.126.1,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,15340,149.171.126.8,14608,6,36.0,2646,25418,42,44,27,24,0,Benign
59.166.0.9,12458,149.171.126.8,80,6,7.0,1580,10168,12,18,27,1033,0,Benign
59.166.0.9,1100,149.171.126.7,53405,6,36.0,2974,33122,48,50,27,16,0,Benign
59.166.0.1,65066,149.171.126.7,5190,6,0.0,1244,2574,16,18,27,175,0,Benign
59.166.0.0,13847,149.171.126.2,11849,6,36.0,2750,27294,44,46,27,60,0,Benign
59.166.0.3,58199,149.171.126.9,143,6,4.0,7818,15172,122,126,27,1461,0,Benign
59.166.0.1,59632,149.171.126.3,21825,6,36.0,2542,22128,40,42,27,12,0,Benign
59.166.0.0,25215,149.171.126.9,61749,6,11.0,4256,2456,18,18,27,4,0,Benign
