IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
59.166.0.2,5082,149.171.126.2,3104,6,36.0,3494,40254,58,58,27,41,0,Benign
59.166.0.1,46424,149.171.126.2,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,19917,149.171.126.0,62856,6,0.0,2974,30612,48,50,27,0,0,Benign
59.166.0.7,39405,149.171.126.4,80,6,7.0,1684,10168,14,18,27,4294951,0,Benign
59.166.0.2,59568,149.171.126.8,2005,6,0.0,4656,3080,28,30,27,0,0,Benign
175.45.176.1,60580,149.171.126.11,520,17,0.0,64,0,2,0,0,0,0,Benign
59.166.0.3,38146,149.171.126.0,42414,6,0.0,2542,21874,40,42,27,0,0,Benign
59.166.0.4,20901,149.171.126.6,62828,6,36.0,2974,31400,48,50,27,67,0,Benign
59.166.0.5,19072,149.171.126.7,17235,6,36.0,2766,24004,44,46,27,12,0,Benign
59.166.0.5,59028,149.171.126.7,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,3702,149.171.126.1,143,6,4.0,7812,15048,122,126,27,961,0,Benign
59.166.0.0,59393,149.171.126.8,1934,6,11.0,4584,2456,18,18,27,4,0,Benign
59.166.0.9,37442,149.171.126.4,25,6,3.0,37268,3380,52,42,27,595,0,Benign
59.166.0.9,32710,149.171.126.6,30738,6,36.0,2558,23532,40,42,27,23,0,Benign
175.45.176.3,56737,149.171.126.15,445,6,41.0,2562,336,10,8,19,1172,1,Fuzzers
59.166.0.4,48718,149.171.126.7,80,6,7.0,1040,824,8,10,27,3,0,Benign
59.166.0.5,65514,149.171.126.8,111,17,11.0,568,304,4,4,0,4,0,Benign
59.166.0.5,51005,149.171.126.3,57063,6,36.0,2542,22432,40,42,27,35,0,Benign
175.45.176.3,1043,149.171.126.15,53,17,5.0,1824,0,32,0,0,119084,1,Generic
175.45.176.1,29684,149.171.126.15,1723,6,0.0,2504,256,10,6,19,1030,0,Benign
59.166.0.2,27186,149.171.126.7,5190,6,0.0,1064,2260,12,12,27,4,0,Benign
59.166.0.6,24762,149.171.126.4,143,6,4.0,7818,14884,122,126,27,0,0,Benign
59.166.0.0,44097,149.171.126.7,48410,17,11.0,512,304,4,4,0,1,0,Benign
59.166.0.7,8618,149.171.126.8,33427,17,11.0,528,304,4,4,0,1,0,Benign
59.166.0.9,47420,149.171.126.0,5190,6,0.0,1064,2260,12,12,27,5,0,Benign
59.166.0.7,35487,149.171.126.5,41601,6,0.0,2230,14370,34,36,27,0,0,Benign
59.166.0.0,3918,149.171.126.2,6881,6,37.0,1540,1644,16,18,27,18,0,Benign
59.166.0.4,15814,149.171.126.7,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.3,47538,149.171.126.3,80,6,7.0,1580,10168,12,18,27,1005,0,Benign
59.166.0.8,31413,149.171.126.1,7226,6,0.0,8928,320,14,6,27,459,0,Benign
59.166.0.8,64026,149.171.126.7,80,6,7.0,1684,10168,14,18,27,1005,0,Benign
59.166.0.6,50503,149.171.126.4,29121,6,36.0,4238,60832,72,74,27,223,0,Benign
59.166.0.0,31746,149.171.126.8,52427,6,0.0,2438,20006,38,40,27,0,0,Benign
175.45.176.1,34785,149.171.126.19,22,6,92.0,240,242,6,4,26,1163,0,Benign
59.166.0.9,40482,149.171.126.7,22,6,92.0,9504,12402,108,116,27,2196,0,Benign
59.166.0.7,52630,149.171.126.6,6881,6,0.0,25992,1094788,464,858,27,4294935,0,Benign
59.166.0.1,62791,149.171.126.4,6881,6,37.0,25610,1127004,456,882,27,33815,0,Benign
59.166.0.5,35382,149.171.126.0,6881,6,37.0,1540,1644,16,18,27,1209,0,Benign
59.166.0.4,40266,149.171.126.5,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.6,56471,149.171.126.7,54507,6,0.0,4238,66694,72,74,27,0,0,Benign
59.166.0.3,41083,149.171.126.7,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.7,46745,149.171.126.2,33308,6,0.0,2542,23122,40,42,27,0,0,Benign
59.166.0.2,12072,149.171.126.8,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.7,53723,149.171.126.2,51631,6,36.0,2438,18678,38,40,27,99,0,Benign
175.45.176.3,0,149.171.126.19,0,125,0.0,200,0,2,0,0,0,1,Analysis
59.166.0.9,61684,149.171.126.5,80,6,7.0,1580,10168,12,18,27,1004,0,Benign
59.166.0.9,14360,149.171.126.1,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.5,37183,149.171.126.4,111,17,0.0,568,312,4,4,0,0,0,Benign
59.166.0.1,49974,149.171.126.0,21,6,1.0,2934,3742,52,54,27,951,0,Benign
59.166.0.9,39309,149.171.126.0,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,2284,149.171.126.7,143,6,4.0,7810,14946,122,126,27,609,0,Benign
59.166.0.4,50616,149.171.126.7,7226,6,0.0,8928,424,14,8,27,0,0,Benign
59.166.0.6,13996,149.171.126.7,45112,6,0.0,424,8824,8,12,27,641,0,Benign
59.166.0.3,19759,149.171.126.2,45717,6,175.0,320,1874,6,8,27,331,0,Benign
59.166.0.0,2813,149.171.126.3,50333,6,36.0,2750,27346,44,46,27,14,0,Benign
59.166.0.5,12174,149.171.126.2,17648,6,0.0,424,8824,8,12,27,0,0,Benign
59.166.0.0,28202,149.171.126.7,111,17,11.0,568,312,4,4,0,4,0,Benign
