IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
59.166.0.0,49862,149.171.126.5,48191,6,36.0,2334,16734,36,38,27,14,0,Benign
59.166.0.0,61507,149.171.126.8,53,17,5.0,132,164,2,2,0,1,0,Benign
59.166.0.9,9337,149.171.126.9,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.2,62790,149.171.126.6,36228,6,36.0,2750,27602,44,46,27,17,0,Benign
59.166.0.0,7887,149.171.126.7,21,6,1.0,2934,3742,52,54,27,2599,0,Benign
59.166.0.4,33979,149.171.126.1,6881,6,37.0,1540,1644,16,18,27,12,0,Benign
59.166.0.5,6699,149.171.126.2,6881,6,37.0,1540,1644,16,18,27,17,0,Benign
59.166.0.8,33714,149.171.126.7,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.9,36800,149.171.126.2,25,6,3.0,37322,3380,52,42,27,26,0,Benign
59.166.0.9,13349,149.171.126.0,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.0,38570,149.171.126.0,39157,6,11.0,4464,3080,28,30,27,394,0,Benign
59.166.0.0,13605,149.171.126.5,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.4,39537,149.171.126.7,143,6,4.0,7808,15148,122,126,27,1832,0,Benign
59.166.0.0,21336,149.171.126.0,60371,6,36.0,4222,61786,72,74,27,64,0,Benign
59.166.0.8,9933,149.171.126.4,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.1,11328,149.171.126.7,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.2,46513,149.171.126.1,58351,6,36.0,4222,61890,72,76,27,50,0,Benign
175.45.176.3,0,149.171.126.19,0,68,0.0,200,0,2,0,0,0,1,Fuzzers
59.166.0.4,40139,149.171.126.8,41541,6,0.0,3302,40478,54,56,27,0,0,Benign
59.166.0.4,27858,149.171.126.4,80,6,7.0,1580,10168,12,18,27,1425,0,Benign
175.45.176.0,13961,149.171.126.12,80,6,7.0,756,2182,10,8,27,894,1,Exploits
175.45.176.3,64500,149.171.126.12,179,6,13.0,522,256,10,6,19,420,0,Benign
59.166.0.4,29079,149.171.126.0,48138,6,0.0,320,1942,6,8,27,0,0,Benign
59.166.0.0,61934,149.171.126.9,24387,6,36.0,4014,60268,68,70,27,371,0,Benign
59.166.0.1,26376,149.171.126.5,22,6,92.0,12368,13132,68,68,27,0,0,Benign
59.166.0.4,34801,149.171.126.9,80,6,7.0,1684,10168,14,18,27,1425,0,Benign
59.166.0.1,54702,149.171.126.8,4998,6,0.0,320,1904,6,8,27,0,0,Benign
175.45.176.2,62585,149.171.126.18,3260,6,0.0,986,80,6,2,18,341,0,Benign
59.166.0.6,29508,149.171.126.3,57466,6,36.0,2958,31788,48,50,27,39,0,Benign
59.166.0.5,14931,149.171.126.5,13643,6,11.0,3688,2456,18,18,27,5,0,Benign
59.166.0.5,27836,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,16740,149.171.126.9,14698,6,36.0,2958,32650,48,50,27,28,0,Benign
59.166.0.8,24596,149.171.126.4,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.8,59223,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,34872,149.171.126.7,10436,6,36.0,4014,59460,68,70,27,119,0,Benign
59.166.0.2,18213,149.171.126.0,80,6,7.0,19410,1087890,364,746,27,3716,0,Benign
59.166.0.5,2595,149.171.126.7,21,6,1.0,2934,3742,52,54,27,1632,0,Benign
59.166.0.7,57740,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.2,8373,149.171.126.7,5190,6,0.0,2054,2478,22,24,27,0,0,Benign
