IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
59.166.0.4,59539,149.171.126.7,20587,6,36.0,2766,28892,44,46,27,16,0,Benign
59.166.0.0,34532,149.171.126.0,25409,6,0.0,8928,320,14,6,27,4294951,0,Benign
59.166.0.0,44339,149.171.126.4,6454,6,36.0,2750,27174,44,46,27,25,0,Benign
59.166.0.5,45654,149.171.126.4,43768,6,36.0,4550,69056,78,80,27,32,0,Benign
59.166.0.7,38897,149.171.126.5,5190,6,0.0,1920,4312,22,24,27,0,0,Benign
59.166.0.9,31652,149.171.126.5,5190,6,0.0,2158,2464,24,24,27,0,0,Benign
59.166.0.4,63820,149.171.126.1,6881,6,37.0,1540,1644,16,18,27,17,0,Benign
175.45.176.2,63341,149.171.126.11,445,6,41.0,81938,576,68,14,19,1371,1,Fuzzers
175.45.176.2,23055,149.171.126.12,80,6,7.0,2096,282194,40,220,27,1213,1,DoS
59.166.0.1,16213,149.171.126.5,17648,6,0.0,528,8824,10,12,27,0,0,Benign
59.166.0.8,7067,149.171.126.8,143,6,4.0,7818,15328,122,126,27,2730,0,Benign
59.166.0.5,62648,149.171.126.1,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.7,1536,149.171.126.5,63935,6,36.0,2974,33550,48,50,27,16,0,Benign
59.166.0.1,32249,149.171.126.0,6881,6,37.0,1540,1644,16,18,27,59,0,Benign
59.166.0.9,6235,149.171.126.1,80,6,7.0,1580,10168,12,18,27,1005,0,Benign
59.166.0.0,51722,149.171.126.4,28021,6,36.0,3390,40254,56,58,27,80,0,Benign
59.166.0.1,47179,149.171.126.6,31906,6,36.0,2646,23508,42,42,27,76,0,Benign
59.166.0.5,50570,149.171.126.4,5190,6,0.0,3744,19084,48,52,27,0,0,Benign
59.166.0.2,46366,149.171.126.4,6881,6,37.0,1540,1644,16,18,27,19,0,Benign
59.166.0.9,34496,149.171.126.1,41213,6,36.0,2230,14816,34,36,27,8,0,Benign
59.166.0.1,43643,149.171.126.7,3787,6,36.0,2438,20116,38,40,27,43,0,Benign
59.166.0.0,17096,149.171.126.0,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.2,27047,149.171.126.9,25831,6,11.0,4992,3080,28,30,27,1310,0,Benign
59.166.0.3,6275,149.171.126.7,25,6,3.0,37320,3380,52,42,27,21,0,Benign
59.166.0.5,20832,149.171.126.5,18700,6,0.0,2438,20722,38,38,27,0,0,Benign
59.166.0.1,59493,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.2,1055,149.171.126.5,111,17,11.0,568,320,4,4,0,352,0,Benign
59.166.0.1,56912,149.171.126.6,6881,6,37.0,13662,548216,238,438,27,1572,0,Benign
59.166.0.8,38501,149.171.126.4,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.8,35389,149.171.126.8,22,6,92.0,3624,5578,30,26,27,6,0,Benign
59.166.0.7,22597,149.171.126.8,63330,6,36.0,3614,49036,60,62,27,46,0,Benign
59.166.0.0,57659,149.171.126.0,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.3,50854,149.171.126.4,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.3,51079,149.171.126.1,80,6,7.0,1580,10168,12,18,27,0,0,Benign
175.45.176.3,5380,149.171.126.16,111,6,11.0,552,336,10,8,19,1371,1,Reconnaissance
175.45.176.1,25329,149.171.126.14,514,17,17.0,316,0,2,0,0,0,0,Benign
59.166.0.3,19287,149.171.126.1,53991,6,0.0,424,8824,8,12,27,224,0,Benign
59.166.0.1,43820,149.171.126.9,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.8,60217,149.171.126.4,20325,6,36.0,2958,32650,48,50,27,70,0,Benign
59.166.0.8,42073,149.171.126.3,48400,6,0.0,2646,24694,42,44,27,0,0,Benign
59.166.0.9,49371,149.171.126.3,1460,6,36.0,4238,60964,72,74,27,36,0,Benign
59.166.0.0,53581,149.171.126.0,5190,6,0.0,12040,27416,144,150,27,0,0,Benign
59.166.0.0,13363,149.171.126.2,143,6,4.0,7808,15556,122,126,27,0,0,Benign
59.166.0.4,45665,149.171.126.0,80,6,7.0,1684,10168,14,18,27,1041,0,Benign
59.166.0.1,16454,149.171.126.1,143,6,4.0,7818,15492,122,126,27,0,0,Benign
59.166.0.2,7895,149.171.126.3,15554,6,0.0,8928,320,14,6,27,0,0,Benign
59.166.0.3,10415,149.171.126.4,6881,6,0.0,24848,1094788,442,858,27,0,0,Benign
59.166.0.4,55829,149.171.126.5,80,6,7.0,17746,1087890,332,746,27,2102,0,Benign
59.166.0.2,46846,149.171.126.7,5170,17,11.0,512,304,4,4,0,1,0,Benign
59.166.0.8,14671,149.171.126.5,11649,6,36.0,5486,95318,96,98,27,45,0,Benign
59.166.0.2,1522,149.171.126.4,54153,6,0.0,424,8824,8,12,27,0,0,Benign
59.166.0.8,27522,149.171.126.4,28445,17,0.0,528,304,4,4,0,0,0,Benign
59.166.0.9,29640,149.171.126.9,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.1,28243,149.171.126.7,54540,6,11.0,4920,2976,28,28,27,343,0,Benign
59.166.0.0,58210,149.171.126.5,25,6,3.0,37290,3380,52,42,27,64,0,Benign
59.166.0.3,28007,149.171.126.0,18375,6,0.0,320,1934,6,8,27,0,0,Benign
175.45.176.2,47141,149.171.126.10,514,17,17.0,2218,0,2,0,0,0,1,Fuzzers
175.45.176.1,11471,149.171.126.13,80,6,7.0,1246,256,10,6,19,397,1,Exploits
59.166.0.4,56809,149.171.126.9,80,6,7.0,1684,10168,14,18,27,1024,0,Benign
59.166.0.9,46966,149.171.126.4,33520,6,0.0,424,8824,8,12,27,718,0,Benign
